date,close_price_SUIUSDT,return_SUIUSDT,signal_SUIUSDT,position_SUIUSDT,signal_return_SUIUSDT,cum_return_SUIUSDT,cum_signal_return_SUIUSDT
2024-11-17 00:00:00,3.7868,0.006672515,1,1,0.006672515,1.718059144,3.213191475
2024-11-18 00:00:00,3.703,-0.022129502,1,1,-0.022129502,1.657909848,3.119955644
2024-11-19 00:00:00,3.725,0.005941129,1,1,0.005941129,1.673700833,3.144432831
2024-11-20 00:00:00,3.5241,-0.053932886,1,1,-0.053932886,1.529500431,2.920911608
2024-11-21 00:00:00,3.6285,0.029624585,1,1,0.029624585,1.604435831,3.037066987
2024-11-22 00:00:00,3.567,-0.016949153,1,1,-0.016949153,1.560292851,2.968642123
2024-11-23 00:00:00,3.4395,-0.035744323,1,1,-0.035744323,1.468776916,2.826785697
2024-11-24 00:00:00,3.3975,-0.012211077,1,1,-0.012211077,1.438630491,2.780056522
2024-11-25 00:00:00,3.1938,-0.05995585,1,1,-0.05995585,1.292420327,2.55342002
2024-11-26 00:00:00,3.4955,0.094464275,1,1,0.094464275,1.50897215,2.889091264
2024-11-27 00:00:00,3.4354,-0.017193535,1,1,-0.017193535,1.465834051,2.822224039
2024-11-28 00:00:00,3.4444,0.002619782,1,1,0.002619782,1.472293999,2.832237434
2024-11-29 00:00:00,3.4883,0.012745326,1,1,0.012745326,1.503804192,2.881080549
2024-11-30 00:00:00,3.4774,-0.003124731,1,1,-0.003124731,1.495980477,2.868953215
2024-12-01 00:00:00,3.4804,0.000862714,1,1,0.000862714,1.498133793,2.872291013
2024-12-02 00:00:00,3.3926,-0.025226985,1,1,-0.025226985,1.435113408,2.774604784
2024-12-03 00:00:00,3.699,0.090314213,1,1,0.090314213,1.65503876,3.115505246
2024-12-04 00:00:00,3.6768,-0.006001622,1,1,-0.006001622,1.63910422,3.090805539
2024-12-05 00:00:00,4.2303,0.150538512,1,1,0.150538512,2.036391042,3.706629317
2024-12-06 00:00:00,4.2198,-0.002482093,1,1,-0.002482093,2.028854436,3.694947023
2024-12-07 00:00:00,4.2626,0.010142661,1,1,0.010142661,2.059575079,3.742566278
2024-12-08 00:00:00,4.2346,-0.006568761,1,1,-0.006568761,2.039477462,3.711413494
2024-12-09 00:00:00,3.8345,-0.09448354,1,1,-0.09448354,1.752296871,3.266262467
2024-12-10 00:00:00,3.7106,-0.032311905,1,1,-0.032311905,1.663364915,3.128411399
2024-12-11 00:00:00,4.3722,0.178300005,1,1,0.178300005,2.138242894,3.864507174
2024-12-12 00:00:00,4.6186,0.056356068,1,1,0.056356068,2.315101924,4.13865167
2024-12-13 00:00:00,4.7601,0.03063699,1,1,0.03063699,2.416666667,4.296084488
2024-12-14 00:00:00,4.4569,-0.063696141,1,1,-0.063696141,2.199038185,3.958744345
2024-12-15 00:00:00,4.7827,0.073100137,1,1,0.073100137,2.432888315,4.321229235
2024-12-16 00:00:00,4.6254,-0.032889372,1,1,-0.032889372,2.319982773,4.146217346
2024-12-17 00:00:00,4.5996,-0.005577896,1,1,-0.005577896,2.301464255,4.117512281
