date,close_price_ARBUSDT,return_ARBUSDT,signal_ARBUSDT,position_ARBUSDT,signal_return_ARBUSDT,cum_return_ARBUSDT,cum_signal_return_ARBUSDT
2023-12-30 00:00:00,1.4814,-0.019394982,1,1,-0.019394982,0.119812533,0.014611818
2023-12-31 00:00:00,1.5626,0.054813015,1,1,0.054813015,0.181192834,0.070225751
2024-01-01 00:00:00,1.7363,0.111160886,1,1,0.111160886,0.312495276,0.189192993
2024-01-02 00:00:00,1.7719,0.020503369,1,1,0.020503369,0.339405851,0.213575456
2024-01-03 00:00:00,1.9142,0.080309273,1,1,0.080309273,0.44697256,0.311036818
2024-01-04 00:00:00,2.0052,0.047539442,1,1,0.047539442,0.515760828,0.373362777
2024-01-05 00:00:00,1.9515,-0.026780371,1,1,-0.026780371,0.475168191,0.336583613
2024-01-06 00:00:00,1.7516,-0.102434025,1,1,-0.102434025,0.324060776,0.199671973
2024-01-07 00:00:00,1.7209,-0.017526833,1,1,-0.017526833,0.300854184,0.178645523
2024-01-08 00:00:00,1.8213,0.058341565,1,1,0.058341565,0.376748054,0.247409548
2024-01-09 00:00:00,1.8436,0.012244002,1,1,0.012244002,0.393604959,0.262682833
2024-01-10 00:00:00,2.2294,0.209264483,1,1,0.209264483,0.685236979,0.526917502
2024-01-11 00:00:00,2.259,0.013277115,1,1,0.013277115,0.707612064,0.547190561
2024-01-12 00:00:00,2.204,-0.024347056,1,1,-0.024347056,0.666036737,0.509521026
2024-01-13 00:00:00,2.1764,-0.012522686,1,1,-0.012522686,0.645173483,0.490617768
2024-01-14 00:00:00,2.0313,-0.06666973,1,1,-0.06666973,0.535490211,0.391238684
2024-01-15 00:00:00,2.1102,0.038842121,1,1,0.038842121,0.595131907,0.445277345
2024-01-16 00:00:00,2.1517,0.019666382,1,1,0.019666382,0.626502381,0.473700722
2024-01-17 00:00:00,2.0388,-0.05247014,1,1,-0.05247014,0.541159574,0.396375439
2024-01-18 00:00:00,1.8924,-0.071806945,1,1,-0.071806945,0.430493613,0.296105984
2024-01-19 00:00:00,1.8565,-0.018970619,1,1,-0.018970619,0.403356263,0.271518051
2024-01-20 00:00:00,1.8167,-0.02143819,1,1,-0.02143819,0.373270844,0.244259005
2024-01-21 00:00:00,1.8163,-0.000220179,1,1,-0.000220179,0.372968478,0.243985045
2024-01-22 00:00:00,1.6895,-0.069812256,1,1,-0.069812256,0.277118452,0.157139643
2024-01-23 00:00:00,1.6898,0.000177567,1,1,0.000177567,0.277345226,0.157345113
2024-01-24 00:00:00,1.7375,0.028228193,1,1,0.028228193,0.313402374,0.190014874
2024-01-25 00:00:00,1.7315,-0.003453237,1,1,-0.003453237,0.308866883,0.18590547
2024-01-26 00:00:00,1.8167,0.049205891,1,1,0.049205891,0.373270844,0.244259005
2024-01-27 00:00:00,1.7963,-0.011229152,1,1,-0.011229152,0.357850178,0.230287032
2024-01-28 00:00:00,1.7983,0.0011134,1,1,0.0011134,0.359362008,0.231656833
2024-01-29 00:00:00,1.8542,0.031084914,1,1,0.031084914,0.401617658,0.26994278
2024-01-30 00:00:00,1.8846,0.016395211,1,1,0.016395211,0.424597475,0.290763759
2024-01-31 00:00:00,1.7623,-0.064894407,1,1,-0.064894407,0.332149066,0.20700041
2024-02-01 00:00:00,1.784,0.012313454,1,1,0.012313454,0.348552423,0.221862754
2024-02-02 00:00:00,1.7917,0.004316143,0,0.5,0.004316143,0.354372968,0.227136489
2024-02-03 00:00:00,1.7653,-0.01473461,0,0.5,-0.007367305,0.334416812,0.218095801
2024-02-04 00:00:00,1.7312,-0.01931683,0,0.5,-0.009658415,0.308640109,0.206330926
2024-02-05 00:00:00,1.7344,0.001848429,0,0.5,0.000924214,0.311059037,0.207445834
2024-02-06 00:00:00,1.83,0.055119926,1,1,0.027559963,0.383324514,0.240722997
2024-02-07 00:00:00,1.8985,0.037431694,1,1,0.037431694,0.435104694,0.28716536
2024-02-08 00:00:00,1.8616,-0.019436397,1,1,-0.019436397,0.407211429,0.262147503
2024-02-09 00:00:00,1.9813,0.064299527,0,0.5,0.064299527,0.497694459,0.343302991
2024-02-10 00:00:00,1.96,-0.010750517,0,0.5,-0.005375259,0.481593469,0.33608239
2024-02-11 00:00:00,1.9424,-0.008979592,0,0.5,-0.004489796,0.468289364,0.330083653
2024-02-12 00:00:00,2.0778,0.069707578,0,0.5,0.034853789,0.57064026,0.376442108
2024-02-13 00:00:00,2.0474,-0.01463086,1,1,-0.00731543,0.547660443,0.366372842
2024-02-14 00:00:00,2.1118,0.031454528,1,1,0.031454528,0.596341371,0.409351455
2024-02-15 00:00:00,2.0736,-0.018088834,0,0.5,-0.018088834,0.567465417,0.38385793
2024-02-16 00:00:00,2.0117,-0.029851466,0,0.5,-0.014925733,0.520674276,0.363202836
2024-02-17 00:00:00,1.971,-0.020231645,1,1,-0.010115822,0.489908534,0.349412918
2024-02-18 00:00:00,2.0411,0.035565703,1,1,0.035565703,0.542898178,0.397405737
2024-02-19 00:00:00,2.0555,0.007055019,1,1,0.007055019,0.553783355,0.407264461
2024-02-20 00:00:00,2.0118,-0.021260034,1,1,-0.021260034,0.520749868,0.377345971
2024-02-21 00:00:00,1.8781,-0.066457898,1,1,-0.066457898,0.419684028,0.285810452
2024-02-22 00:00:00,1.8097,-0.036419786,1,1,-0.036419786,0.367979439,0.238981511
2024-02-23 00:00:00,1.8002,-0.005249489,1,1,-0.005249489,0.360798246,0.232477491
2024-02-24 00:00:00,1.846,0.025441618,1,1,0.025441618,0.395419155,0.263833712
2024-02-25 00:00:00,1.9067,0.032881907,1,1,0.032881907,0.441303198,0.305390975
2024-02-26 00:00:00,1.9302,0.012324959,1,1,0.012324959,0.459067201,0.321479865
2024-02-27 00:00:00,1.8983,-0.016526785,1,1,-0.016526785,0.434953511,0.299640052
2024-02-28 00:00:00,1.9018,0.001843755,1,1,0.001843755,0.437599214,0.30203627
2024-02-29 00:00:00,1.9463,0.023398885,1,1,0.023398885,0.471237433,0.332502467
2024-03-01 00:00:00,1.9904,0.022658377,1,1,0.022658377,0.504573286,0.362694811
2024-03-02 00:00:00,2.0286,0.019192122,1,1,0.019192122,0.53344924,0.388847816
2024-03-03 00:00:00,2.0468,0.008971705,1,1,0.008971705,0.547206894,0.401308149
2024-03-04 00:00:00,1.9844,-0.030486613,1,1,-0.030486613,0.500037796,0.358587009
2024-03-05 00:00:00,1.9669,-0.008818787,1,1,-0.008818787,0.486809283,0.34660592
2024-03-06 00:00:00,2.0563,0.045452234,1,1,0.045452234,0.554388087,0.407812168
2024-03-07 00:00:00,2.1672,0.053931819,1,1,0.053931819,0.638219064,0.48373804
2024-03-08 00:00:00,2.1359,-0.014442599,1,1,-0.014442599,0.614558924,0.462309007
2024-03-09 00:00:00,2.0991,-0.017229271,1,1,-0.017229271,0.58674125,0.437114488
2024-03-10 00:00:00,2.0697,-0.014006003,1,1,-0.014006003,0.564517348,0.416986259
2024-03-11 00:00:00,2.0862,0.00797217,1,1,0.00797217,0.576989946,0.428282714
2024-03-12 00:00:00,2.0195,-0.031972007,1,1,-0.031972007,0.526570413,0.38261765
2024-03-13 00:00:00,2.1175,0.048526863,1,1,0.048526863,0.600650087,0.449711748
2024-03-14 00:00:00,2.0176,-0.047178276,0,0.5,-0.047178276,0.525134175,0.381316846
2024-03-15 00:00:00,1.89,-0.063243458,0,0.5,-0.031621729,0.428679416,0.337637219
2024-03-16 00:00:00,1.7577,-0.07,0,0.5,-0.035,0.328671857,0.290819917
2024-03-17 00:00:00,1.7376,-0.011435399,0,0.5,-0.005717699,0.313477965,0.283439397
2024-03-18 00:00:00,1.6249,-0.064859576,0,0.5,-0.032429788,0.228286341,0.241817729
2024-03-19 00:00:00,1.626,0.000676965,0,0.5,0.000338482,0.229117847,0.242238062
2024-03-20 00:00:00,1.7474,0.074661747,0,0.5,0.037330873,0.320885932,0.288611894
2024-03-21 00:00:00,1.6855,-0.035424059,0,0.5,-0.017712029,0.274094792,0.265787962
2024-03-22 00:00:00,1.6055,-0.047463661,0,0.5,-0.02373183,0.213621589,0.235748497
2024-03-23 00:00:00,1.5963,-0.005730302,0,0.5,-0.002865151,0.206667171,0.232207891
2024-03-24 00:00:00,1.6719,0.047359519,0,0.5,0.023679759,0.263814347,0.261386278
2024-03-25 00:00:00,1.725,0.031760273,0,0.5,0.015880136,0.303953436,0.281417264
2024-03-26 00:00:00,1.7024,-0.013101449,0,0.5,-0.006550725,0.286869756,0.273023052
2024-03-27 00:00:00,1.6562,-0.027138158,0,0.5,-0.013569079,0.251946481,0.255749302
2024-03-28 00:00:00,1.6685,0.007426639,0,0.5,0.00371332,0.261244236,0.2604123
2024-03-29 00:00:00,1.6454,-0.013844771,0,0.5,-0.006922385,0.243782599,0.251687241
2024-03-30 00:00:00,1.643,-0.001458612,0,0.5,-0.000729306,0.241968403,0.250774378
2024-03-31 00:00:00,1.6639,0.012720633,0,0.5,0.006360316,0.257767027,0.258729699
2024-04-01 00:00:00,1.569,-0.057034678,0,0.5,-0.028517339,0.18603069,0.222834077
2024-04-02 00:00:00,1.4493,-0.076290631,0,0.5,-0.038145315,0.09554766,0.176188686
2024-04-03 00:00:00,1.4804,0.021458635,0,0.5,0.010729318,0.119056618,0.188808388
2024-04-04 00:00:00,1.4604,-0.013509862,0,0.5,-0.006754931,0.103938317,0.180778069
2024-04-05 00:00:00,1.4342,-0.01794029,0,0.5,-0.008970145,0.084133343,0.170186318
2024-04-06 00:00:00,1.4883,0.037721378,0,0.5,0.018860689,0.125028347,0.192256838
2024-04-07 00:00:00,1.5298,0.027884163,0,0.5,0.013942082,0.156398821,0.20887938
2024-04-08 00:00:00,1.571,0.026931625,0,0.5,0.013465813,0.18754252,0.225157924
2024-04-09 00:00:00,1.4849,-0.054805856,0,0.5,-0.027402928,0.122458236,0.191585009
2024-04-10 00:00:00,1.4675,-0.011717961,0,0.5,-0.00585898,0.109305314,0.184603536
2024-04-11 00:00:00,1.4193,-0.032844974,0,0.5,-0.016422487,0.072870209,0.165149399
2024-04-12 00:00:00,1.1729,-0.173606708,-1,0,-0.086803354,-0.113387255,0.064010524
2024-04-13 00:00:00,1.0308,-0.121152698,-1,0,0,-0.220802782,0.064010524
2024-04-14 00:00:00,1.179,0.143771828,0,0.5,0,-0.108776174,0.064010524
2024-04-15 00:00:00,1.152,-0.022900763,0,0.5,-0.011450382,-0.12918588,0.051827197
2024-04-16 00:00:00,1.1536,0.001388889,0,0.5,0.000694444,-0.127976415,0.052557633
2024-04-17 00:00:00,1.1052,-0.041955617,0,0.5,-0.020977809,-0.164562703,0.03047728
2024-04-18 00:00:00,1.138,0.029677886,0,0.5,0.014838943,-0.13976869,0.045768474
2024-04-19 00:00:00,1.119,-0.016695958,-1,0,-0.008347979,-0.154131076,0.037038421
2024-04-20 00:00:00,1.2153,0.086058981,-1,0,0,-0.081336458,0.037038421
2024-04-21 00:00:00,1.1887,-0.0218876,-1,0,0,-0.101443798,0.037038421
2024-04-22 00:00:00,1.2082,0.016404475,-1,0,0,-0.086703455,0.037038421
2024-04-23 00:00:00,1.1781,-0.024913094,-1,0,0,-0.109456497,0.037038421
2024-04-24 00:00:00,1.1151,-0.053475936,-1,0,0,-0.157079144,0.037038421
2024-04-25 00:00:00,1.0889,-0.023495651,-1,0,0,-0.176884118,0.037038421
2024-04-26 00:00:00,1.0646,-0.022316099,-1,0,0,-0.195252854,0.037038421
2024-04-27 00:00:00,1.1249,0.056640992,-1,0,0,-0.149671177,0.037038421
2024-04-28 00:00:00,1.1008,-0.021424127,-1,0,0,-0.167888729,0.037038421
2024-04-29 00:00:00,1.0571,-0.039698401,-1,0,0,-0.200922216,0.037038421
2024-04-30 00:00:00,1.0218,-0.033393246,-1,0,0,-0.227606017,0.037038421
2024-05-01 00:00:00,1.029,0.007046389,-1,0,0,-0.222163429,0.037038421
2024-05-02 00:00:00,1.0282,-0.000777454,-1,0,0,-0.222768161,0.037038421
2024-05-03 00:00:00,1.0645,0.035304415,-1,0,0,-0.195328445,0.037038421
2024-05-04 00:00:00,1.0609,-0.003381869,-1,0,0,-0.198049739,0.037038421
2024-05-05 00:00:00,1.0702,0.008766142,-1,0,0,-0.191019729,0.037038421
2024-05-06 00:00:00,1.0596,-0.009904691,-1,0,0,-0.199032429,0.037038421
2024-05-07 00:00:00,1.0249,-0.032748207,-1,0,0,-0.22526268,0.037038421
2024-05-08 00:00:00,1.0278,0.002829544,-1,0,0,-0.223070527,0.037038421
2024-05-09 00:00:00,1.0406,0.012453785,-1,0,0,-0.213394814,0.037038421
2024-05-10 00:00:00,0.9945,-0.044301365,-1,0,0,-0.248242498,0.037038421
2024-05-11 00:00:00,1.0001,0.00563097,-1,0,0,-0.244009373,0.037038421
2024-05-12 00:00:00,0.9969,-0.00319968,-1,0,0,-0.246428301,0.037038421
2024-05-13 00:00:00,0.9811,-0.015849132,-1,0,0,-0.258371759,0.037038421
2024-05-14 00:00:00,0.9349,-0.047090001,-1,0,0,-0.293295034,0.037038421
2024-05-15 00:00:00,0.9933,0.062466574,-1,0,0,-0.249149596,0.037038421
2024-05-16 00:00:00,0.971,-0.022450418,-1,0,0,-0.266006501,0.037038421
2024-05-17 00:00:00,1.03,0.060762101,-1,0,0,-0.221407514,0.037038421
2024-05-18 00:00:00,1.0176,-0.012038835,-1,0,0,-0.23078086,0.037038421
2024-05-19 00:00:00,0.9711,-0.045695755,-1,0,0,-0.265930909,0.037038421
2024-05-20 00:00:00,1.1273,0.160848522,-1,0,0,-0.147856981,0.037038421
2024-05-21 00:00:00,1.2035,0.067595139,0,0.5,0,-0.090256255,0.037038421
2024-05-22 00:00:00,1.1421,-0.051017865,-1,0,-0.025508932,-0.136669438,0.010584678
2024-05-23 00:00:00,1.2036,0.053848174,0,0.5,0,-0.090180664,0.010584678
2024-05-24 00:00:00,1.1584,-0.037554005,0,0.5,-0.018777002,-0.124348023,-0.008391073
2024-05-25 00:00:00,1.192,0.029005525,0,0.5,0.014502762,-0.098949278,0.005989996
2024-05-26 00:00:00,1.1935,0.001258389,0,0.5,0.000629195,-0.097815406,0.006622959
2024-05-27 00:00:00,1.2308,0.031252618,0,0.5,0.015626309,-0.069619775,0.022352761
2024-05-28 00:00:00,1.2009,-0.024293143,0,0.5,-0.012146571,-0.092221634,0.00993468
2024-05-29 00:00:00,1.1416,-0.049379632,0,0.5,-0.024689816,-0.137047396,-0.015000421
2024-05-30 00:00:00,1.1291,-0.010949544,0,0.5,-0.005474772,-0.146496334,-0.020393069
2024-05-31 00:00:00,1.12,-0.008059516,0,0.5,-0.004029758,-0.153375161,-0.024340649
2024-06-01 00:00:00,1.1341,0.012589286,0,0.5,0.006294643,-0.142716759,-0.018199221
2024-06-02 00:00:00,1.1134,-0.018252359,0,0.5,-0.009126179,-0.1583642,-0.027159311
2024-06-03 00:00:00,1.1058,-0.006825939,0,0.5,-0.003412969,-0.164109154,-0.030479587
2024-06-04 00:00:00,1.1084,0.002351239,0,0.5,0.001175619,-0.162143775,-0.0293398
2024-06-05 00:00:00,1.1248,0.014796102,0,0.5,0.007398051,-0.149746768,-0.022158806
2024-06-06 00:00:00,1.0891,-0.031738976,0,0.5,-0.015869488,-0.176732935,-0.037676645
2024-06-07 00:00:00,0.9986,-0.083096134,-1,0,-0.041548067,-0.245143246,-0.07765932
2024-06-08 00:00:00,0.9679,-0.03074304,-1,0,0,-0.268349837,-0.07765932
2024-06-09 00:00:00,0.9793,0.011778076,-1,0,0,-0.259732406,-0.07765932
2024-06-10 00:00:00,0.96,-0.019707955,-1,0,0,-0.274321566,-0.07765932
2024-06-11 00:00:00,0.9375,-0.0234375,-1,0,0,-0.291329655,-0.07765932
2024-06-12 00:00:00,0.9733,0.038186667,-1,0,0,-0.264267896,-0.07765932
2024-06-13 00:00:00,0.9369,-0.037398541,0,0.5,0,-0.291783204,-0.07765932
2024-06-14 00:00:00,0.912,-0.026577009,-1,0,-0.013288505,-0.310605488,-0.089915849
2024-06-15 00:00:00,0.922,0.010964912,-1,0,0,-0.303046338,-0.089915849
2024-06-16 00:00:00,0.9242,0.002386117,-1,0,0,-0.301383325,-0.089915849
2024-06-17 00:00:00,0.8576,-0.072062324,-1,0,0,-0.351727266,-0.089915849
2024-06-18 00:00:00,0.7943,-0.073810634,-1,0,0,-0.399576688,-0.089915849
2024-06-19 00:00:00,0.8127,0.023165051,-1,0,0,-0.385667851,-0.089915849
2024-06-20 00:00:00,0.8008,-0.01464255,-1,0,0,-0.39466324,-0.089915849
2024-06-21 00:00:00,0.8017,0.001123876,-1,0,0,-0.393982916,-0.089915849
2024-06-22 00:00:00,0.8046,0.003617313,-1,0,0,-0.391790763,-0.089915849
2024-06-23 00:00:00,0.7838,-0.025851355,-1,0,0,-0.407513795,-0.089915849
2024-06-24 00:00:00,0.8199,0.046057668,-1,0,0,-0.380225263,-0.089915849
2024-06-25 00:00:00,0.8293,0.011464813,-1,0,0,-0.373119661,-0.089915849
2024-06-26 00:00:00,0.812,-0.020860967,-1,0,0,-0.386196991,-0.089915849
2024-06-27 00:00:00,0.8226,0.013054187,-1,0,0,-0.378184292,-0.089915849
2024-06-28 00:00:00,0.7914,-0.037928519,-1,0,0,-0.401768841,-0.089915849
2024-06-29 00:00:00,0.7793,-0.015289361,-1,0,0,-0.410915413,-0.089915849
2024-06-30 00:00:00,0.8015,0.028487104,-1,0,0,-0.394134099,-0.089915849
2024-07-01 00:00:00,0.7794,-0.0275733,-1,0,0,-0.410839822,-0.089915849
2024-07-02 00:00:00,0.7833,0.005003849,-1,0,0,-0.407891753,-0.089915849
2024-07-03 00:00:00,0.764,-0.024639346,-1,0,0,-0.422480913,-0.089915849
2024-07-04 00:00:00,0.6788,-0.111518325,-1,0,0,-0.486884874,-0.089915849
2024-07-05 00:00:00,0.6223,-0.083235121,-1,0,0,-0.529594074,-0.089915849
2024-07-06 00:00:00,0.6928,0.11328941,-1,0,0,-0.476302064,-0.089915849
2024-07-07 00:00:00,0.6502,-0.061489607,-1,0,0,-0.508504044,-0.089915849
2024-07-08 00:00:00,0.6672,0.026145801,-1,0,0,-0.495653489,-0.089915849
2024-07-09 00:00:00,0.7099,0.063998801,-1,0,0,-0.463375917,-0.089915849
2024-07-10 00:00:00,0.7133,0.004789407,-1,0,0,-0.460805805,-0.089915849
2024-07-11 00:00:00,0.6928,-0.028739661,-1,0,0,-0.476302064,-0.089915849
2024-07-12 00:00:00,0.6987,0.008516166,-1,0,0,-0.471842165,-0.089915849
2024-07-13 00:00:00,0.7001,0.002003721,-1,0,0,-0.470783884,-0.089915849
2024-07-14 00:00:00,0.7214,0.030424225,-1,0,0,-0.454682894,-0.089915849
2024-07-15 00:00:00,0.773,0.071527585,-1,0,0,-0.415677678,-0.089915849
2024-07-16 00:00:00,0.7515,-0.027813713,-1,0,0,-0.431929851,-0.089915849
2024-07-17 00:00:00,0.7467,-0.006387226,-1,0,0,-0.435558243,-0.089915849
2024-07-18 00:00:00,0.7474,0.000937458,-1,0,0,-0.435029103,-0.089915849
2024-07-19 00:00:00,0.7735,0.03492106,-1,0,0,-0.41529972,-0.089915849
2024-07-20 00:00:00,0.7786,0.006593407,-1,0,0,-0.411444554,-0.089915849
2024-07-21 00:00:00,0.8022,0.030310814,0,0.5,0,-0.393604959,-0.089915849
2024-07-22 00:00:00,0.7593,-0.053477936,-1,0,-0.026738968,-0.426033714,-0.11425056
2024-07-23 00:00:00,0.7987,0.051889899,0,0.5,0,-0.396250661,-0.11425056
2024-07-24 00:00:00,0.739,-0.074746463,-1,0,-0.037373232,-0.441378789,-0.147353878
2024-07-25 00:00:00,0.6979,-0.055615697,-1,0,0,-0.472446897,-0.147353878
2024-07-26 00:00:00,0.7262,0.040550222,-1,0,0,-0.451054501,-0.147353878
2024-07-27 00:00:00,0.7205,-0.007849077,-1,0,0,-0.455363217,-0.147353878
2024-07-28 00:00:00,0.7122,-0.011519778,-1,0,0,-0.461637312,-0.147353878
2024-07-29 00:00:00,0.7036,-0.01207526,-1,0,0,-0.468138181,-0.147353878
2024-07-30 00:00:00,0.6776,-0.036952814,-1,0,0,-0.487791972,-0.147353878
2024-07-31 00:00:00,0.6571,-0.030253837,-1,0,0,-0.50328823,-0.147353878
2024-08-01 00:00:00,0.6534,-0.005630802,-1,0,0,-0.506085116,-0.147353878
2024-08-02 00:00:00,0.603,-0.077134986,-1,0,0,-0.544183234,-0.147353878
2024-08-03 00:00:00,0.607,0.006633499,-1,0,0,-0.541159574,-0.147353878
2024-08-04 00:00:00,0.5648,-0.069522241,-1,0,0,-0.573059188,-0.147353878
2024-08-05 00:00:00,0.4816,-0.147308782,-1,0,0,-0.635951319,-0.147353878
2024-08-06 00:00:00,0.5022,0.042774086,-1,0,0,-0.620379469,-0.147353878
2024-08-07 00:00:00,0.4843,-0.03564317,-1,0,0,-0.633910348,-0.147353878
2024-08-08 00:00:00,0.5546,0.14515796,-1,0,0,-0.580769522,-0.147353878
2024-08-09 00:00:00,0.5772,0.04075009,-1,0,0,-0.563685842,-0.147353878
2024-08-10 00:00:00,0.577,-0.0003465,-1,0,0,-0.563837025,-0.147353878
2024-08-11 00:00:00,0.5519,-0.043500867,-1,0,0,-0.582810492,-0.147353878
2024-08-12 00:00:00,0.5888,0.066859938,-1,0,0,-0.554917227,-0.147353878
2024-08-13 00:00:00,0.5785,-0.017493207,-1,0,0,-0.562703152,-0.147353878
2024-08-14 00:00:00,0.5613,-0.029732066,-1,0,0,-0.575704891,-0.147353878
2024-08-15 00:00:00,0.5356,-0.045786567,-1,0,0,-0.595131907,-0.147353878
2024-08-16 00:00:00,0.5333,-0.004294249,-1,0,0,-0.596870512,-0.147353878
2024-08-17 00:00:00,0.5399,0.012375773,-1,0,0,-0.591881473,-0.147353878
2024-08-18 00:00:00,0.5365,-0.006297462,-1,0,0,-0.594451584,-0.147353878
2024-08-19 00:00:00,0.5402,0.006896552,-1,0,0,-0.591654698,-0.147353878
2024-08-20 00:00:00,0.5351,-0.009440948,-1,0,0,-0.595509865,-0.147353878
2024-08-21 00:00:00,0.5527,0.032891048,-1,0,0,-0.58220576,-0.147353878
2024-08-22 00:00:00,0.5615,0.015921838,-1,0,0,-0.575553708,-0.147353878
2024-08-23 00:00:00,0.6026,0.073196794,-1,0,0,-0.5444856,-0.147353878
2024-08-24 00:00:00,0.6214,0.031198141,-1,0,0,-0.530274397,-0.147353878
2024-08-25 00:00:00,0.5973,-0.038783392,-1,0,0,-0.54849195,-0.147353878
2024-08-26 00:00:00,0.5706,-0.044701155,-1,0,0,-0.568674881,-0.147353878
2024-08-27 00:00:00,0.5248,-0.080266386,-1,0,0,-0.60329579,-0.147353878
2024-08-28 00:00:00,0.5215,-0.00628811,-1,0,0,-0.605790309,-0.147353878
2024-08-29 00:00:00,0.5125,-0.01725791,-1,0,0,-0.612593544,-0.147353878
2024-08-30 00:00:00,0.5136,0.002146341,-1,0,0,-0.611762038,-0.147353878
2024-08-31 00:00:00,0.5137,0.000194704,-1,0,0,-0.611686446,-0.147353878
2024-09-01 00:00:00,0.4895,-0.047109208,-1,0,0,-0.62997959,-0.147353878
2024-09-02 00:00:00,0.5162,0.054545455,-1,0,0,-0.609796659,-0.147353878
2024-09-03 00:00:00,0.4938,-0.043394033,-1,0,0,-0.626729156,-0.147353878
2024-09-04 00:00:00,0.4969,0.006277845,0,0.5,0,-0.624385819,-0.147353878
2024-09-05 00:00:00,0.4969,0,-1,0,0,-0.624385819,-0.147353878
2024-09-06 00:00:00,0.4804,-0.033205876,-1,0,0,-0.636858417,-0.147353878
2024-09-07 00:00:00,0.5009,0.042672773,-1,0,0,-0.621362159,-0.147353878
2024-09-08 00:00:00,0.5084,0.014973049,-1,0,0,-0.615692796,-0.147353878
2024-09-09 00:00:00,0.5237,0.030094414,-1,0,0,-0.604127296,-0.147353878
2024-09-10 00:00:00,0.5332,0.018140157,-1,0,0,-0.596946103,-0.147353878
2024-09-11 00:00:00,0.5142,-0.035633908,-1,0,0,-0.611308489,-0.147353878
2024-09-12 00:00:00,0.5246,0.020225593,-1,0,0,-0.603446973,-0.147353878
2024-09-13 00:00:00,0.5366,0.022874571,-1,0,0,-0.594375992,-0.147353878
2024-09-14 00:00:00,0.5303,-0.011740589,-1,0,0,-0.599138257,-0.147353878
2024-09-15 00:00:00,0.5106,-0.037148784,-1,0,0,-0.614029783,-0.147353878
2024-09-16 00:00:00,0.5102,-0.000783392,-1,0,0,-0.614332149,-0.147353878
2024-09-17 00:00:00,0.5216,0.022344179,-1,0,0,-0.605714718,-0.147353878
2024-09-18 00:00:00,0.5289,0.013995399,-1,0,0,-0.600196538,-0.147353878
2024-09-19 00:00:00,0.5573,0.053696351,0,0.5,0,-0.578728551,-0.147353878
2024-09-20 00:00:00,0.5771,0.035528441,0,0.5,0.01776422,-0.563761433,-0.132207285
2024-09-21 00:00:00,0.6155,0.066539595,0,0.5,0.033269797,-0.534734296,-0.103335997
2024-09-22 00:00:00,0.5995,-0.025995126,-1,0,-0.012997563,-0.546828936,-0.114990444
2024-09-23 00:00:00,0.5985,-0.001668057,-1,0,0,-0.547584851,-0.114990444
2024-09-24 00:00:00,0.6139,0.025730994,0,0.5,0,-0.53594376,-0.114990444
2024-09-25 00:00:00,0.5982,-0.025574198,0,0.5,-0.012787099,-0.547811626,-0.126307149
2024-09-26 00:00:00,0.6196,0.035773989,0,0.5,0.017886994,-0.531635044,-0.11067941
2024-09-27 00:00:00,0.6676,0.077469335,0,0.5,0.038734668,-0.495351123,-0.076231872
2024-09-28 00:00:00,0.6469,-0.031006591,0,0.5,-0.015503295,-0.510998564,-0.090553322
2024-09-29 00:00:00,0.6453,-0.002473334,0,0.5,-0.001236667,-0.512208028,-0.091678005
2024-09-30 00:00:00,0.6039,-0.064156206,0,0.5,-0.032078103,-0.54350291,-0.120815252
2024-10-01 00:00:00,0.5502,-0.088922007,0,0.5,-0.044461003,-0.584095548,-0.159904688
2024-10-02 00:00:00,0.5314,-0.034169393,0,0.5,-0.017084696,-0.59830675,-0.174257461
2024-10-03 00:00:00,0.5335,0.003951825,0,0.5,0.001975913,-0.596719329,-0.172625866
2024-10-04 00:00:00,0.5649,0.058856607,0,0.5,0.029428304,-0.572983597,-0.148277649
2024-10-05 00:00:00,0.55,-0.02637635,0,0.5,-0.013188175,-0.584246731,-0.159510312
2024-10-06 00:00:00,0.5595,0.017272727,0,0.5,0.008636364,-0.577065538,-0.152251538
2024-10-07 00:00:00,0.5489,-0.018945487,0,0.5,-0.009472744,-0.585078237,-0.160282042
2024-10-08 00:00:00,0.5403,-0.015667699,0,0.5,-0.00783385,-0.591579107,-0.166860266
2024-10-09 00:00:00,0.5213,-0.035165649,-1,0,-0.017582824,-0.605941492,-0.181509215
2024-10-10 00:00:00,0.5252,0.007481297,-1,0,0,-0.602993424,-0.181509215
2024-10-11 00:00:00,0.5339,0.016565118,0,0.5,0,-0.596416963,-0.181509215
2024-10-12 00:00:00,0.5378,0.007304739,0,0.5,0.003652369,-0.593468894,-0.178519785
2024-10-13 00:00:00,0.5294,-0.015619189,-1,0,-0.007809595,-0.59981858,-0.184935212
2024-10-14 00:00:00,0.5648,0.066868153,0,0.5,0,-0.573059188,-0.184935212
2024-10-15 00:00:00,0.5677,0.005134561,0,0.5,0.00256728,-0.570867035,-0.182842712
2024-10-16 00:00:00,0.5571,-0.018671834,0,0.5,-0.009335917,-0.578879734,-0.190471625
2024-10-17 00:00:00,0.5467,-0.018668103,0,0.5,-0.009334051,-0.58674125,-0.198027804
2024-10-18 00:00:00,0.5633,0.030364002,0,0.5,0.015182001,-0.574193061,-0.185852261
2024-10-19 00:00:00,0.5659,0.004615658,0,0.5,0.002307829,-0.572227682,-0.183973348
