date,close_price_TRXUSDT,return_TRXUSDT,signal_TRXUSDT,position_TRXUSDT,signal_return_TRXUSDT,cum_return_TRXUSDT,cum_signal_return_TRXUSDT
2020-10-24 00:00:00,0.02707,0.01271979,1,1,0.01271979,0.561130334,0.459600569
2020-10-25 00:00:00,0.027,-0.002585888,0,0.5,-0.002585888,0.557093426,0.455826205
2020-10-26 00:00:00,0.02677,-0.008518519,0,0.5,-0.004259259,0.543829296,0.449625464
2020-10-27 00:00:00,0.027,0.008591707,1,1,0.004295854,0.557093426,0.455852843
2020-10-28 00:00:00,0.0269,-0.003703704,1,1,-0.003703704,0.551326413,0.450460795
2020-10-29 00:00:00,0.02658,-0.011895911,1,1,-0.011895911,0.532871972,0.433206243
2020-10-30 00:00:00,0.0256,-0.036869827,0,0.5,-0.036869827,0.476355248,0.380364177
2020-10-31 00:00:00,0.02579,0.007421875,0,0.5,0.003710937,0.487312572,0.385486622
2020-11-01 00:00:00,0.02574,-0.001938736,0,0.5,-0.000969368,0.484429066,0.384143575
2020-11-02 00:00:00,0.02444,-0.050505051,0,0.5,-0.025252525,0.409457901,0.349190455
2020-11-03 00:00:00,0.02441,-0.001227496,0,0.5,-0.000613748,0.407727797,0.348362392
2020-11-04 00:00:00,0.0242,-0.008603032,0,0.5,-0.004301516,0.39561707,0.34256239
2020-11-05 00:00:00,0.02494,0.030578512,0,0.5,0.015289256,0.438292964,0.36308917
2020-11-06 00:00:00,0.02617,0.049318364,1,1,0.024659182,0.50922722,0.396701834
2020-11-07 00:00:00,0.02487,-0.049675201,0,0.5,-0.049675201,0.434256055,0.32732039
2020-11-08 00:00:00,0.02535,0.019300362,0,0.5,0.009650181,0.461937716,0.340129272
2020-11-09 00:00:00,0.02479,-0.02209073,0,0.5,-0.011045365,0.429642445,0.325327055
2020-11-10 00:00:00,0.02485,0.002420331,0,0.5,0.001210165,0.433102653,0.32693092
2020-11-11 00:00:00,0.02499,0.005633803,0,0.5,0.002816901,0.441176471,0.330668754
2020-11-12 00:00:00,0.02492,-0.00280112,0,0.5,-0.00140056,0.437139562,0.328805072
2020-11-13 00:00:00,0.02543,0.02046549,0,0.5,0.010232745,0.466551326,0.342402395
2020-11-14 00:00:00,0.02515,-0.011010617,0,0.5,-0.005505309,0.450403691,0.335012056
2020-11-15 00:00:00,0.02533,0.007157058,0,0.5,0.003578529,0.460784314,0.339789435
2020-11-16 00:00:00,0.02549,0.006316621,0,0.5,0.00315831,0.470011534,0.344020906
2020-11-17 00:00:00,0.02654,0.041192625,1,1,0.020596312,0.530565167,0.37170278
2020-11-18 00:00:00,0.02679,0.009419744,1,1,0.009419744,0.544982699,0.384623869
2020-11-19 00:00:00,0.02581,-0.036580814,0,0.5,-0.036580814,0.488465975,0.333973201
2020-11-20 00:00:00,0.0263,0.01898489,0,0.5,0.009492445,0.516724337,0.346635868
2020-11-21 00:00:00,0.03064,0.165019011,1,1,0.082509506,0.767012687,0.457746128
2020-11-22 00:00:00,0.02878,-0.060704961,1,1,-0.060704961,0.659746251,0.369253706
2020-11-23 00:00:00,0.0318,0.104933982,1,1,0.104933982,0.833910035,0.51293495
2020-11-24 00:00:00,0.03533,0.111006289,1,1,0.111006289,1.037485582,0.680880245
2020-11-25 00:00:00,0.03307,-0.063968299,1,1,-0.063968299,0.907151096,0.573357195
2020-11-26 00:00:00,0.02946,-0.109162383,1,1,-0.109162383,0.698961938,0.401605774
2020-11-27 00:00:00,0.02939,-0.002376103,1,1,-0.002376103,0.694925029,0.398275414
2020-11-28 00:00:00,0.03047,0.036747193,1,1,0.036747193,0.757208766,0.449658111
2020-11-29 00:00:00,0.03076,0.009517558,1,1,0.009517558,0.773933103,0.463455316
2020-11-30 00:00:00,0.03241,0.053641092,1,1,0.053641092,0.869088812,0.541956658
2020-12-01 00:00:00,0.03026,-0.06633755,1,1,-0.06633755,0.745098039,0.439667031
2020-12-02 00:00:00,0.03119,0.030733642,1,1,0.030733642,0.798731257,0.483913242
2020-12-03 00:00:00,0.0317,0.016351395,1,1,0.016351395,0.828143022,0.508177293
2020-12-04 00:00:00,0.02946,-0.070662461,1,1,-0.070662461,0.698961938,0.401605774
2020-12-05 00:00:00,0.0306,0.038696538,1,1,0.038696538,0.764705882,0.455843065
2020-12-06 00:00:00,0.03095,0.011437908,1,1,0.011437908,0.784890427,0.472494865
2020-12-07 00:00:00,0.03033,-0.02003231,1,1,-0.02003231,0.749134948,0.442997391
2020-12-08 00:00:00,0.0279,-0.080118694,1,1,-0.080118694,0.60899654,0.327386324
2020-12-09 00:00:00,0.02871,0.029032258,1,1,0.029032258,0.655709343,0.365923346
2020-12-10 00:00:00,0.02811,-0.020898642,1,1,-0.020898642,0.621107266,0.337377404
2020-12-11 00:00:00,0.02778,-0.011739594,1,1,-0.011739594,0.602076125,0.321677135
2020-12-12 00:00:00,0.02857,0.028437725,1,1,0.028437725,0.647635525,0.359262626
2020-12-13 00:00:00,0.02921,0.02240112,1,1,0.02240112,0.684544406,0.389711632
2020-12-14 00:00:00,0.02911,-0.003423485,1,1,-0.003423485,0.678777393,0.384953975
2020-12-15 00:00:00,0.0292,0.003091721,0,0.5,0.003091721,0.683967705,0.389235866
2020-12-16 00:00:00,0.03149,0.078424658,1,1,0.039212329,0.816032295,0.443711039
2020-12-17 00:00:00,0.03076,-0.023181963,1,1,-0.023181963,0.773933103,0.410242984
2020-12-18 00:00:00,0.03111,0.011378414,1,1,0.011378414,0.794117647,0.426289312
2020-12-19 00:00:00,0.03126,0.004821601,1,1,0.004821601,0.802768166,0.43316631
2020-12-20 00:00:00,0.03125,-0.000319898,1,1,-0.000319898,0.802191465,0.432707843
2020-12-21 00:00:00,0.02928,-0.06304,0,0.5,-0.06304,0.688581315,0.342389941
2020-12-22 00:00:00,0.02885,-0.014685792,1,1,-0.007342896,0.66378316,0.332532911
2020-12-23 00:00:00,0.02478,-0.141074523,0,0.5,-0.141074523,0.429065744,0.144546465
2020-12-24 00:00:00,0.02766,0.11622276,0,0.5,0.05811138,0.595155709,0.21105764
2020-12-25 00:00:00,0.02854,0.031814895,0,0.5,0.015907448,0.645905421,0.230322476
2020-12-26 00:00:00,0.0278,-0.025928521,0,0.5,-0.012964261,0.603229527,0.214372255
2020-12-27 00:00:00,0.02892,0.04028777,0,0.5,0.020143885,0.667820069,0.23883443
2020-12-28 00:00:00,0.02962,0.024204703,0,0.5,0.012102351,0.708189158,0.253827239
2020-12-29 00:00:00,0.02766,-0.066171506,-1,0,-0.033085753,0.595155709,0.212343421
2020-12-30 00:00:00,0.02693,-0.026391902,-1,0,0,0.553056517,0.212343421
2020-12-31 00:00:00,0.02676,-0.006312662,-1,0,0,0.543252595,0.212343421
2021-01-01 00:00:00,0.02684,0.002989537,-1,0,0,0.547866205,0.212343421
2021-01-02 00:00:00,0.02721,0.013785395,-1,0,0,0.569204152,0.212343421
2021-01-03 00:00:00,0.0296,0.087835355,0,0.5,0,0.707035755,0.212343421
2021-01-04 00:00:00,0.03097,0.046283784,0,0.5,0.023141892,0.786043829,0.240399341
2021-01-05 00:00:00,0.02846,-0.081046174,-1,0,-0.040523087,0.641291811,0.190134531
2021-01-06 00:00:00,0.03044,0.069571328,0,0.5,0,0.755478662,0.190134531
2021-01-07 00:00:00,0.03098,0.017739816,0,0.5,0.008869908,0.786620531,0.200690915
2021-01-08 00:00:00,0.03039,-0.019044545,0,0.5,-0.009522272,0.752595156,0.189257609
2021-01-09 00:00:00,0.03389,0.115169464,1,1,0.057584732,0.9544406,0.257740689
2021-01-10 00:00:00,0.03275,-0.033638241,1,1,-0.033638241,0.888696655,0.215432505
2021-01-11 00:00:00,0.02895,-0.116030534,0,0.5,-0.116030534,0.669550173,0.074405222
2021-01-12 00:00:00,0.0286,-0.01208981,-1,0,-0.006044905,0.649365629,0.067910544
2021-01-13 00:00:00,0.03078,0.076223776,1,1,0,0.775086505,0.067910544
2021-01-14 00:00:00,0.03014,-0.020792723,1,1,-0.020792723,0.738177624,0.045705776
2021-01-15 00:00:00,0.02973,-0.013603185,0,0.5,-0.013603185,0.714532872,0.031480847
2021-01-16 00:00:00,0.0301,0.012445341,0,0.5,0.006222671,0.735870819,0.037899413
2021-01-17 00:00:00,0.03026,0.005315615,0,0.5,0.002657807,0.745098039,0.040657949
2021-01-18 00:00:00,0.03168,0.046926636,1,1,0.023463318,0.826989619,0.065075238
2021-01-19 00:00:00,0.03062,-0.033459596,0,0.5,-0.033459596,0.765859285,0.029438251
2021-01-20 00:00:00,0.03049,-0.004245591,1,1,-0.002122796,0.758362168,0.027252964
2021-01-21 00:00:00,0.02755,-0.096425057,0,0.5,-0.096425057,0.588811995,-0.071799962
2021-01-22 00:00:00,0.02852,0.035208711,1,1,0.017604356,0.644752018,-0.055459599
2021-01-23 00:00:00,0.02921,0.024193548,1,1,0.024193548,0.684544406,-0.032607815
2021-01-24 00:00:00,0.02997,0.026018487,1,1,0.026018487,0.728373702,-0.007437734
2021-01-25 00:00:00,0.02948,-0.016349683,1,1,-0.016349683,0.70011534,-0.023665812
2021-01-26 00:00:00,0.02946,-0.000678426,1,1,-0.000678426,0.698961938,-0.024328183
2021-01-27 00:00:00,0.02821,-0.042430414,0,0.5,-0.042430414,0.626874279,-0.065726342
2021-01-28 00:00:00,0.02954,0.047146402,1,1,0.023573201,0.703575548,-0.043702521
2021-01-29 00:00:00,0.03338,0.12999323,1,1,0.12999323,0.925028835,0.080609676
2021-01-30 00:00:00,0.03223,-0.034451768,1,1,-0.034451768,0.858708189,0.043380763
2021-01-31 00:00:00,0.03158,-0.020167546,1,1,-0.020167546,0.821222607,0.022338334
2021-02-01 00:00:00,0.03299,0.044648512,1,1,0.044648512,0.902537486,0.067984219
2021-02-02 00:00:00,0.03321,0.006668687,1,1,0.006668687,0.915224913,0.075106272
2021-02-03 00:00:00,0.03455,0.040349292,1,1,0.040349292,0.992502884,0.118486049
2021-02-04 00:00:00,0.03315,-0.040520984,1,1,-0.040520984,0.911764706,0.073163894
2021-02-05 00:00:00,0.0363,0.095022624,1,1,0.095022624,1.093425606,0.175138743
2021-02-06 00:00:00,0.03514,-0.031955923,1,1,-0.031955923,1.026528258,0.1375861
2021-02-07 00:00:00,0.036,0.024473534,1,1,0.024473534,1.076124567,0.165426853
2021-02-08 00:00:00,0.04048,0.124444444,1,1,0.124444444,1.334486736,0.31045775
2021-02-09 00:00:00,0.04622,0.141798419,1,1,0.141798419,1.665513264,0.496278587
2021-02-10 00:00:00,0.04634,0.002596279,1,1,0.002596279,1.672433679,0.500163343
2021-02-11 00:00:00,0.05708,0.231765214,1,1,0.231765214,2.291810842,0.847849021
2021-02-12 00:00:00,0.05527,-0.031709881,1,1,-0.031709881,2.187427912,0.789253949
2021-02-13 00:00:00,0.06016,0.08847476,1,1,0.08847476,2.469434833,0.947557763
2021-02-14 00:00:00,0.05529,-0.080950798,1,1,-0.080950798,2.188581315,0.789901408
2021-02-15 00:00:00,0.05084,-0.080484717,1,1,-0.080484717,1.93194925,0.6458417
2021-02-16 00:00:00,0.05201,0.023013375,1,1,0.023013375,1.999423299,0.683718072
2021-02-17 00:00:00,0.05265,0.012305326,1,1,0.012305326,2.03633218,0.704436772
2021-02-18 00:00:00,0.05497,0.044064577,1,1,0.044064577,2.170126874,0.779542058
2021-02-19 00:00:00,0.06083,0.106603602,1,1,0.106603602,2.508073818,0.969247651
2021-02-20 00:00:00,0.05774,-0.050797304,1,1,-0.050797304,2.329873126,0.86921518
2021-02-21 00:00:00,0.05943,0.029269138,1,1,0.029269138,2.42733564,0.923925496
2021-02-22 00:00:00,0.05421,-0.087834427,1,1,-0.087834427,2.126297578,0.754938602
2021-02-23 00:00:00,0.04491,-0.171555064,1,1,-0.171555064,1.589965398,0.453869999
2021-02-24 00:00:00,0.04793,0.067245602,1,1,0.067245602,1.764129181,0.551636363
2021-02-25 00:00:00,0.04508,-0.059461715,1,1,-0.059461715,1.599769319,0.459373403
2021-02-26 00:00:00,0.04511,0.000665484,1,1,0.000665484,1.601499423,0.460344592
2021-02-27 00:00:00,0.04646,0.029926845,1,1,0.029926845,1.679354095,0.504048099
2021-02-28 00:00:00,0.04556,-0.019371502,1,1,-0.019371502,1.62745098,0.474912428
2021-03-01 00:00:00,0.04779,0.048946444,1,1,0.048946444,1.756055363,0.547104147
2021-03-02 00:00:00,0.0468,-0.020715631,1,1,-0.020715631,1.698961938,0.515054909
2021-03-03 00:00:00,0.04878,0.042307692,1,1,0.042307692,1.813148789,0.579153385
2021-03-04 00:00:00,0.05139,0.053505535,1,1,0.053505535,1.96366782,0.663646832
2021-03-05 00:00:00,0.05012,-0.024712979,1,1,-0.024712979,1.890426759,0.622533163
2021-03-06 00:00:00,0.05008,-0.000798085,1,1,-0.000798085,1.888119954,0.621238244
2021-03-07 00:00:00,0.05167,0.031749201,1,1,0.031749201,1.979815456,0.672711263
2021-03-08 00:00:00,0.05311,0.02786917,1,1,0.02786917,2.062860438,0.719328337
2021-03-09 00:00:00,0.05321,0.001882885,1,1,0.001882885,2.068627451,0.722565634
2021-03-10 00:00:00,0.05139,-0.034204097,1,1,-0.034204097,1.96366782,0.663646832
2021-03-11 00:00:00,0.05149,0.001945904,1,1,0.001945904,1.969434833,0.666884129
2021-03-12 00:00:00,0.04993,-0.030297145,1,1,-0.030297145,1.879469435,0.616382299
2021-03-13 00:00:00,0.05292,0.059883837,0,0.5,0.059883837,2.051903114,0.713177473
2021-03-14 00:00:00,0.05104,-0.035525321,0,0.5,-0.017762661,1.943483276,0.682746883
2021-03-15 00:00:00,0.05066,-0.007445141,0,0.5,-0.003722571,1.921568627,0.676482739
2021-03-16 00:00:00,0.05235,0.033359653,0,0.5,0.016679826,2.019031142,0.70444618
2021-03-17 00:00:00,0.0548,0.046800382,1,1,0.023400191,2.160322953,0.744330547
2021-03-18 00:00:00,0.05328,-0.027737226,1,1,-0.027737226,2.07266436,0.695947655
2021-03-19 00:00:00,0.05869,0.101539039,1,1,0.101539039,2.384659746,0.868152551
2021-03-20 00:00:00,0.06094,0.038337025,1,1,0.038337025,2.514417532,0.939771962
2021-03-21 00:00:00,0.06344,0.041023958,1,1,0.041023958,2.658592849,1.019349085
2021-03-22 00:00:00,0.05931,-0.065100883,1,1,-0.065100883,2.420415225,0.887887677
2021-03-23 00:00:00,0.05858,-0.012308211,0,0.5,-0.012308211,2.378316032,0.864651157
2021-03-24 00:00:00,0.05564,-0.050187777,1,1,-0.025093889,2.208765859,0.817859809
2021-03-25 00:00:00,0.05528,-0.006470165,1,1,-0.006470165,2.188004614,0.806097955
2021-03-26 00:00:00,0.06464,0.169319826,1,1,0.169319826,2.727797001,1.111906147
2021-03-27 00:00:00,0.0636,-0.016089109,1,1,-0.016089109,2.667820069,1.077927459
2021-03-28 00:00:00,0.06366,0.000943396,1,1,0.000943396,2.671280277,1.079887768
2021-03-29 00:00:00,0.06479,0.01775055,1,1,0.01775055,2.73644752,1.11680692
2021-03-30 00:00:00,0.06608,0.01991048,1,1,0.01991048,2.810841984,1.158953561
2021-03-31 00:00:00,0.09328,0.411622276,1,1,0.411622276,4.379469435,2.04762694
2021-04-01 00:00:00,0.08551,-0.083297599,1,1,-0.083297599,3.931372549,1.793766935
2021-04-02 00:00:00,0.0926,0.082914279,1,1,0.082914279,4.340253749,2.025410106
2021-04-03 00:00:00,0.10169,0.098164147,1,1,0.098164147,4.864475202,2.322396908
2021-04-04 00:00:00,0.12763,0.255088996,1,1,0.255088996,6.360438293,3.169903799
2021-04-05 00:00:00,0.13648,0.069341064,1,1,0.069341064,6.870818916,3.459049365
2021-04-06 00:00:00,0.12436,-0.08880422,1,1,-0.08880422,6.171856978,3.063066963
2021-04-07 00:00:00,0.11052,-0.111289804,1,1,-0.111289804,5.373702422,2.610889038
2021-04-08 00:00:00,0.12366,0.118892508,1,1,0.118892508,6.131487889,3.040196692
2021-04-09 00:00:00,0.11587,-0.06299531,1,1,-0.06299531,5.682237601,2.78568325
2021-04-10 00:00:00,0.12682,0.09450246,1,1,0.09450246,6.31372549,3.143439629
2021-04-11 00:00:00,0.12252,-0.033906324,1,1,-0.033906324,6.065743945,3.002950822
2021-04-12 00:00:00,0.1289,0.052073131,1,1,0.052073131,6.433679354,3.211397005
2021-04-13 00:00:00,0.14643,0.135996897,1,1,0.135996897,7.444636678,3.784133929
2021-04-14 00:00:00,0.1407,-0.039131326,1,1,-0.039131326,7.114186851,3.596924426
2021-04-15 00:00:00,0.16456,0.169580668,1,1,0.169580668,8.490196078,4.376473942
2021-04-16 00:00:00,0.16099,-0.021694215,1,1,-0.021694215,8.284313725,4.259835561
2021-04-17 00:00:00,0.15557,-0.033666687,1,1,-0.033666687,7.971741638,4.082754321
2021-04-18 00:00:00,0.14297,-0.080992479,1,1,-0.080992479,7.245098039,3.671089447
2021-04-19 00:00:00,0.1299,-0.09141778,1,1,-0.09141778,6.491349481,3.24406882
2021-04-20 00:00:00,0.13282,0.02247883,1,1,0.02247883,6.659746251,3.339470521
2021-04-21 00:00:00,0.12268,-0.076343924,1,1,-0.076343924,6.074971165,3.008178313
2021-04-22 00:00:00,0.10996,-0.103684382,1,1,-0.103684382,5.341407151,2.592592821
2021-04-23 00:00:00,0.10908,-0.00800291,1,1,-0.00800291,5.290657439,2.563841623
2021-04-24 00:00:00,0.10253,-0.060047671,1,1,-0.060047671,4.912918108,2.349841233
2021-04-25 00:00:00,0.10177,-0.007412465,1,1,-0.007412465,4.869088812,2.325010653
2021-04-26 00:00:00,0.11737,0.153286823,1,1,0.153286823,5.768742791,2.834690973
2021-04-27 00:00:00,0.12612,0.074550567,1,1,0.074550567,6.273356401,3.120569358
2021-04-28 00:00:00,0.12276,-0.026641294,1,1,-0.026641294,6.079584775,3.010792058
2021-04-29 00:00:00,0.12127,-0.012137504,1,1,-0.012137504,5.993656286,2.962111053
2021-04-30 00:00:00,0.13243,0.092026058,1,1,0.092026058,6.637254902,3.326728513
2021-05-01 00:00:00,0.13127,-0.008759345,1,1,-0.008759345,6.570357555,3.288829207
2021-05-02 00:00:00,0.12768,-0.027348214,1,1,-0.027348214,6.363321799,3.17153739
2021-05-03 00:00:00,0.13176,0.031954887,1,1,0.031954887,6.598615917,3.304838397
2021-05-04 00:00:00,0.11923,-0.095097146,0,0.5,-0.095097146,5.876009227,2.89546055
2021-05-05 00:00:00,0.14699,0.232827309,1,1,0.116413654,7.476931949,3.348945347
2021-05-06 00:00:00,0.15238,0.036669161,1,1,0.036669161,7.787773933,3.508417525
2021-05-07 00:00:00,0.14771,-0.030647067,1,1,-0.030647067,7.518454441,3.370247753
2021-05-08 00:00:00,0.14315,-0.030871302,1,1,-0.030871302,7.255478662,3.235332516
2021-05-09 00:00:00,0.14323,0.000558854,1,1,0.000558854,7.260092272,3.23769945
2021-05-10 00:00:00,0.12721,-0.111848077,1,1,-0.111848077,6.33621684,2.763720917
2021-05-11 00:00:00,0.13902,0.092838613,1,1,0.092838613,7.017301038,3.113139548
2021-05-12 00:00:00,0.11891,-0.144655445,0,0.5,-0.144655445,5.857554787,2.518151515
2021-05-13 00:00:00,0.12156,0.022285762,0,0.5,0.011142881,6.010380623,2.55735386
2021-05-14 00:00:00,0.12476,0.026324449,0,0.5,0.013162224,6.194925029,2.60417655
2021-05-15 00:00:00,0.1207,-0.032542482,0,0.5,-0.016271241,5.960784314,2.545532125
2021-05-16 00:00:00,0.11965,-0.008699254,0,0.5,-0.004349627,5.900230681,2.530110382
2021-05-17 00:00:00,0.11276,-0.057584622,0,0.5,-0.028792311,5.502883506,2.428470347
2021-05-18 00:00:00,0.11639,0.032192267,0,0.5,0.016096133,5.712226067,2.483655463
2021-05-19 00:00:00,0.07862,-0.324512415,0,0.5,-0.162256208,3.534025375,1.918410739
2021-05-20 00:00:00,0.08917,0.134189774,0,0.5,0.067094887,4.142445213,2.114221177
2021-05-21 00:00:00,0.07779,-0.127621397,0,0.5,-0.063810699,3.48615917,1.915500548
2021-05-22 00:00:00,0.07523,-0.032909114,0,0.5,-0.016454557,3.338523645,1.867527277
2021-05-23 00:00:00,0.06273,-0.166157118,0,0.5,-0.083078559,2.617647059,1.629297243
2021-05-24 00:00:00,0.07688,0.225569903,0,0.5,0.112784951,3.433679354,1.925842405
2021-05-25 00:00:00,0.07706,0.002341311,0,0.5,0.001170656,3.444059977,1.929267558
2021-05-26 00:00:00,0.08302,0.077342331,0,0.5,0.038671165,3.787773933,2.042545749
2021-05-27 00:00:00,0.0794,-0.043603951,0,0.5,-0.021801975,3.579008074,1.976212241
2021-05-28 00:00:00,0.07199,-0.093324937,0,0.5,-0.046662469,3.151672434,1.837334831
2021-05-29 00:00:00,0.06865,-0.046395333,0,0.5,-0.023197666,2.95905421,1.771515284
2021-05-30 00:00:00,0.07189,0.047195921,0,0.5,0.023597961,3.145905421,1.836917393
2021-05-31 00:00:00,0.07672,0.067185979,0,0.5,0.033592989,3.424452134,1.932217928
2021-06-01 00:00:00,0.0761,-0.008081335,0,0.5,-0.004040667,3.388696655,1.920369811
2021-06-02 00:00:00,0.078,0.024967148,0,0.5,0.012483574,3.498269896,1.956826465
2021-06-03 00:00:00,0.0822,0.053846154,0,0.5,0.026923077,3.740484429,2.036433331
2021-06-04 00:00:00,0.07707,-0.062408759,0,0.5,-0.03120438,3.444636678,1.941683313
2021-06-05 00:00:00,0.07545,-0.021019852,0,0.5,-0.010509926,3.351211073,1.910766439
2021-06-06 00:00:00,0.07737,0.025447316,0,0.5,0.012723658,3.461937716,1.947802035
2021-06-07 00:00:00,0.0716,-0.074576709,0,0.5,-0.037288355,3.129181084,1.837883348
2021-06-08 00:00:00,0.07233,0.010195531,0,0.5,0.005097765,3.171280277,1.852350211
2021-06-09 00:00:00,0.0753,0.0410618,0,0.5,0.0205309,3.342560554,1.910911528
2021-06-10 00:00:00,0.07253,-0.036786189,0,0.5,-0.018393094,3.182814302,1.857370858
2021-06-11 00:00:00,0.06915,-0.046601406,0,0.5,-0.023300703,2.987889273,1.790792108
2021-06-12 00:00:00,0.06802,-0.016341287,0,0.5,-0.008170644,2.92272203,1.76798954
2021-06-13 00:00:00,0.0715,0.051161423,0,0.5,0.025580712,3.123414072,1.838796682
2021-06-14 00:00:00,0.07201,0.007132867,0,0.5,0.003566434,3.152825836,1.848921062
2021-06-15 00:00:00,0.0717,-0.004304958,0,0.5,-0.002152479,3.134948097,1.84278882
2021-06-16 00:00:00,0.06893,-0.038633194,0,0.5,-0.019316597,2.975201845,1.787875814
2021-06-17 00:00:00,0.07392,0.072392282,0,0.5,0.036196141,3.262975779,1.88878616
2021-06-18 00:00:00,0.06956,-0.058982684,0,0.5,-0.029491342,3.011534025,1.80359198
2021-06-19 00:00:00,0.06825,-0.018832662,0,0.5,-0.009416331,2.935986159,1.777192429
2021-06-20 00:00:00,0.06766,-0.008644689,0,0.5,-0.004322344,2.901960784,1.765188447
2021-06-21 00:00:00,0.05348,-0.209577298,-1,0,-0.104788649,2.084198385,1.475428085
2021-06-22 00:00:00,0.05099,-0.046559461,-1,0,0,1.940599769,1.475428085
2021-06-23 00:00:00,0.05792,0.135909002,0,0.5,0,2.340253749,1.475428085
2021-06-24 00:00:00,0.06608,0.140883978,0,0.5,0.070441989,2.810841984,1.649802163
2021-06-25 00:00:00,0.06135,-0.071579903,0,0.5,-0.035789952,2.538062284,1.554965872
2021-06-26 00:00:00,0.06273,0.022493888,0,0.5,0.011246944,2.617647059,1.583701429
2021-06-27 00:00:00,0.06473,0.031882672,0,0.5,0.015941336,2.732987313,1.624889082
2021-06-28 00:00:00,0.06526,0.008187857,0,0.5,0.004093929,2.76355248,1.63563519
2021-06-29 00:00:00,0.0679,0.04045357,0,0.5,0.020226785,2.915801615,1.688945617
2021-06-30 00:00:00,0.06829,0.005743741,0,0.5,0.00287187,2.938292964,1.69666792
2021-07-01 00:00:00,0.06468,-0.052862791,0,0.5,-0.026431396,2.730103806,1.625391224
2021-07-02 00:00:00,0.06653,0.02860235,0,0.5,0.014301175,2.836793541,1.662937403
2021-07-03 00:00:00,0.06678,0.003757703,0,0.5,0.001878852,2.851211073,1.667940668
2021-07-04 00:00:00,0.06732,0.008086253,0,0.5,0.004043127,2.882352941,1.67872749
2021-07-05 00:00:00,0.06443,-0.042929293,0,0.5,-0.021464646,2.715686275,1.621229551
2021-07-06 00:00:00,0.06488,0.006984324,0,0.5,0.003492162,2.741637832,1.630383309
2021-07-07 00:00:00,0.06429,-0.009093711,0,0.5,-0.004546856,2.707612457,1.618423336
2021-07-08 00:00:00,0.06105,-0.05039664,0,0.5,-0.02519832,2.520761246,1.552443467
2021-07-09 00:00:00,0.06217,0.018345618,0,0.5,0.009172809,2.585351788,1.575856543
2021-07-10 00:00:00,0.06141,-0.012224546,0,0.5,-0.006112273,2.541522491,1.560112206
2021-07-11 00:00:00,0.06181,0.006513597,0,0.5,0.003256799,2.564590542,1.568449975
2021-07-12 00:00:00,0.05998,-0.02960686,0,0.5,-0.01480343,2.45905421,1.530428106
2021-07-13 00:00:00,0.05935,-0.010503501,0,0.5,-0.005251751,2.42272203,1.517138929
2021-07-14 00:00:00,0.05985,0.0084246,0,0.5,0.0042123,2.451557093,1.527741873
2021-07-15 00:00:00,0.05782,-0.033918129,0,0.5,-0.016959064,2.334486736,1.484873736
2021-07-16 00:00:00,0.05556,-0.039086821,0,0.5,-0.019543411,2.204152249,1.436310828
2021-07-17 00:00:00,0.05595,0.007019438,-1,0,0.003509719,2.226643599,1.444861595
2021-07-18 00:00:00,0.05588,-0.001251117,-1,0,0,2.22260669,1.444861595
2021-07-19 00:00:00,0.0534,-0.044380816,-1,0,0,2.079584775,1.444861595
2021-07-20 00:00:00,0.05042,-0.055805243,-1,0,0,1.907727797,1.444861595
2021-07-21 00:00:00,0.05383,0.067631892,0,0.5,0,2.10438293,1.444861595
2021-07-22 00:00:00,0.05523,0.026007802,0,0.5,0.013003901,2.185121107,1.476654334
2021-07-23 00:00:00,0.05597,0.013398515,0,0.5,0.006699258,2.227797001,1.493246079
2021-07-24 00:00:00,0.05725,0.022869394,-1,0,0.011434697,2.301614764,1.521755593
2021-07-25 00:00:00,0.05786,0.010655022,-1,0,0,2.336793541,1.521755593
2021-07-26 00:00:00,0.0584,0.009332872,-1,0,0,2.367935409,1.521755593
2021-07-27 00:00:00,0.06016,0.030136986,-1,0,0,2.469434833,1.521755593
2021-07-28 00:00:00,0.0607,0.008976064,-1,0,0,2.500576701,1.521755593
2021-07-29 00:00:00,0.06187,0.019275124,-1,0,0,2.56805075,1.521755593
2021-07-30 00:00:00,0.06326,0.022466462,-1,0,0,2.648212226,1.521755593
2021-07-31 00:00:00,0.06397,0.011223522,-1,0,0,2.689158016,1.521755593
2021-08-01 00:00:00,0.0632,-0.012036892,-1,0,0,2.644752018,1.521755593
2021-08-02 00:00:00,0.06465,0.022943038,-1,0,0,2.728373702,1.521755593
2021-08-03 00:00:00,0.06402,-0.00974478,-1,0,0,2.692041522,1.521755593
2021-08-04 00:00:00,0.06741,0.052952202,0,0.5,0,2.887543253,1.521755593
2021-08-05 00:00:00,0.07017,0.04094348,0,0.5,0.02047174,3.046712803,1.573380318
2021-08-06 00:00:00,0.07198,0.025794499,0,0.5,0.01289725,3.151095732,1.606569846
2021-08-07 00:00:00,0.07528,0.045846068,0,0.5,0.022923034,3.341407151,1.666320336
2021-08-08 00:00:00,0.07192,-0.044633369,0,0.5,-0.022316684,3.147635525,1.606816907
2021-08-09 00:00:00,0.07397,0.028503893,0,0.5,0.014251947,3.265859285,1.643969122
2021-08-10 00:00:00,0.07465,0.009192916,0,0.5,0.004596458,3.305074971,1.656122015
2021-08-11 00:00:00,0.08347,0.118151373,0,0.5,0.059075687,3.81372549,1.813034247
