date,close_price_AVAXUSDT,return_AVAXUSDT,signal_AVAXUSDT,position_AVAXUSDT,signal_return_AVAXUSDT,cum_return_AVAXUSDT,cum_signal_return_AVAXUSDT
2021-07-10 00:00:00,12.023,-0.042449825,-1,0,0,2.421846539,2.101887976
2021-07-11 00:00:00,12.428,0.033685436,-1,0,0,2.537112933,2.101887976
2021-07-12 00:00:00,12.148,-0.022529771,-1,0,0,2.457422587,2.101887976
2021-07-13 00:00:00,11.907,-0.019838657,-1,0,0,2.388831967,2.101887976
2021-07-14 00:00:00,11.78,-0.010665995,-1,0,0,2.352686703,2.101887976
2021-07-15 00:00:00,11.392,-0.032937182,-1,0,0,2.242258652,2.101887976
2021-07-16 00:00:00,10.8,-0.051966292,-1,0,0,2.073770492,2.101887976
2021-07-17 00:00:00,10.954,0.014259259,-1,0,0,2.117600182,2.101887976
2021-07-18 00:00:00,10.686,-0.024465949,-1,0,0,2.041325137,2.101887976
2021-07-19 00:00:00,10.179,-0.047445255,-1,0,0,1.897028689,2.101887976
2021-07-20 00:00:00,9.616,-0.055309952,-1,0,0,1.736794171,2.101887976
2021-07-21 00:00:00,10.436,0.085274542,-1,0,0,1.970173042,2.101887976
2021-07-22 00:00:00,10.831,0.037849751,0,0.5,0,2.082593352,2.101887976
2021-07-23 00:00:00,11.085,0.023451205,-1,0,0.011725602,2.15488388,2.138259481
2021-07-24 00:00:00,11.142,0.005142084,-1,0,0,2.171106557,2.138259481
2021-07-25 00:00:00,11.242,0.008975049,0,0.5,0,2.199567395,2.138259481
2021-07-26 00:00:00,11.455,0.018946807,0,0.5,0.009473403,2.26018898,2.167989479
2021-07-27 00:00:00,11.921,0.040680925,0,0.5,0.020340463,2.392816485,2.232427851
2021-07-28 00:00:00,12.319,0.033386461,0,0.5,0.01669323,2.506090619,2.286387514
2021-07-29 00:00:00,12.432,0.009172822,0,0.5,0.004586411,2.538251366,2.301460238
2021-07-30 00:00:00,12.982,0.044240669,0,0.5,0.022120335,2.694785974,2.374489643
2021-07-31 00:00:00,13.554,0.044061008,0,0.5,0.022030504,2.857581967,2.44883135
2021-08-01 00:00:00,12.849,-0.052014166,0,0.5,-0.026007083,2.65693306,2.359137308
2021-08-02 00:00:00,12.995,0.011362752,0,0.5,0.005681376,2.698485883,2.37822183
2021-08-03 00:00:00,12.575,-0.032320123,0,0.5,-0.016160062,2.578950364,2.323629557
2021-08-04 00:00:00,13.707,0.090019881,0,0.5,0.04500994,2.901127049,2.473225925
2021-08-05 00:00:00,13.841,0.009776027,0,0.5,0.004888013,2.939264572,2.4902031
2021-08-06 00:00:00,14.784,0.068130915,0,0.5,0.034065458,3.207650273,2.609098466
2021-08-07 00:00:00,15.859,0.072713745,0,0.5,0.036356872,3.513604281,2.740313998
2021-08-08 00:00:00,14.837,-0.064442903,0,0.5,-0.032221452,3.222734517,2.619795652
2021-08-09 00:00:00,16.178,0.090382153,0,0.5,0.045191076,3.604394353,2.783378114
2021-08-10 00:00:00,16.449,0.016751144,0,0.5,0.008375572,3.681523224,2.815066069
2021-08-11 00:00:00,16.699,0.015198492,0,0.5,0.007599246,3.752675319,2.844057695
2021-08-12 00:00:00,16.606,-0.005569196,0,0.5,-0.002784598,3.72620674,2.83335354
2021-08-13 00:00:00,18.051,0.087016741,0,0.5,0.04350837,4.137465847,3.000136506
2021-08-14 00:00:00,18.116,0.003600909,0,0.5,0.001800454,4.155965392,3.007338569
2021-08-15 00:00:00,18.791,0.037259881,0,0.5,0.01862994,4.348076047,3.081995047
2021-08-16 00:00:00,19.109,0.016922995,0,0.5,0.008461498,4.438581512,3.116534838
2021-08-17 00:00:00,23.491,0.229316029,0,0.5,0.114658015,5.685735428,3.58852855
2021-08-18 00:00:00,30.034,0.278532204,1,1,0.139266102,7.547928051,4.227555034
2021-08-19 00:00:00,30.699,0.022141573,1,1,0.022141573,7.737192623,4.343301325
2021-08-20 00:00:00,39.2,0.276914557,1,1,0.276914557,10.15664845,5.822939247
2021-08-21 00:00:00,43.748,0.116020408,1,1,0.116020408,11.45104736,6.614539443
2021-08-22 00:00:00,43.788,0.000914328,1,1,0.000914328,11.46243169,6.621501626
2021-08-23 00:00:00,46.458,0.06097561,1,1,0.06097561,12.22233607,7.086227335
2021-08-24 00:00:00,55.592,0.196607689,1,1,0.196607689,14.821949,8.676041801
2021-08-25 00:00:00,46.314,-0.166894517,1,1,-0.166894517,12.18135246,7.061163477
2021-08-26 00:00:00,41.35,-0.107181414,1,1,-0.107181414,10.76855647,6.197156578
2021-08-27 00:00:00,50.178,0.213494559,1,1,0.213494559,13.28107923,7.733710345
2021-08-28 00:00:00,50.296,0.002351628,1,1,0.002351628,13.31466302,7.754248785
2021-08-29 00:00:00,47.451,-0.056565134,1,1,-0.056565134,12.50495219,7.259063526
2021-08-30 00:00:00,41.476,-0.125919369,1,1,-0.125919369,10.80441712,6.219087454
2021-08-31 00:00:00,39.545,-0.046557045,1,1,-0.046557045,10.25483834,5.882988075
2021-09-01 00:00:00,42.565,0.076368694,1,1,0.076368694,11.11435565,6.408632884
2021-09-02 00:00:00,47.604,0.118383649,1,1,0.118383649,12.54849727,7.285693875
2021-09-03 00:00:00,45.96,-0.034534913,1,1,-0.034534913,12.08060109,6.999548158
2021-09-04 00:00:00,47.259,0.028263708,1,1,0.028263708,12.45030738,7.225645048
2021-09-05 00:00:00,48.195,0.019805751,1,1,0.019805751,12.71670082,7.388560128
2021-09-06 00:00:00,47.137,-0.021952485,1,1,-0.021952485,12.41558515,7.20441039
2021-09-07 00:00:00,37.976,-0.194348389,1,1,-0.194348389,9.808287796,5.60989645
2021-09-08 00:00:00,37.053,-0.024304824,1,1,-0.024304824,9.545594262,5.44924408
2021-09-09 00:00:00,40.782,0.100639624,1,1,0.100639624,10.60689891,6.098293581
2021-09-10 00:00:00,49.376,0.210730224,1,1,0.210730224,13.05282332,7.594118578
2021-09-11 00:00:00,57.108,0.156594297,1,1,0.156594297,15.2534153,8.939908534
2021-09-12 00:00:00,59.295,0.03829586,1,1,0.03829586,15.87585383,9.320565884
2021-09-13 00:00:00,53.142,-0.103769289,1,1,-0.103769289,14.12465847,8.249608099
2021-09-14 00:00:00,51.496,-0.030973618,1,1,-0.030973618,13.65619308,7.963114272
2021-09-15 00:00:00,57.903,0.12441743,1,1,0.12441743,15.47967896,9.078281919
2021-09-16 00:00:00,67.594,0.167366112,1,1,0.167366112,18.23781876,10.76504478
2021-09-17 00:00:00,70.166,0.038050715,1,1,0.038050715,18.96983151,11.21271314
2021-09-18 00:00:00,69.087,-0.015377818,1,1,-0.015377818,18.66273907,11.02490826
2021-09-19 00:00:00,70.076,0.014315284,1,1,0.014315284,18.94421676,11.19704823
2021-09-20 00:00:00,57.34,-0.181745533,1,1,-0.181745533,15.31944444,8.980289194
2021-09-21 00:00:00,59.048,0.029787234,1,1,0.029787234,15.80555556,9.277574404
2021-09-22 00:00:00,74.001,0.253234657,1,1,0.253234657,20.06130464,11.88021243
2021-09-23 00:00:00,76.446,0.033040094,1,1,0.033040094,20.75717213,12.30577586
2021-09-24 00:00:00,72.292,-0.054339011,1,1,-0.054339011,19.57490893,11.58275316
2021-09-25 00:00:00,68.246,-0.055967465,1,1,-0.055967465,18.42338342,10.87852836
2021-09-26 00:00:00,66.761,-0.021759517,1,1,-0.021759517,18.00073998,10.62005732
2021-09-27 00:00:00,66.323,-0.006560717,1,1,-0.006560717,17.87608151,10.54382142
2021-09-28 00:00:00,61.492,-0.072840493,1,1,-0.072840493,16.50113843,9.70296378
2021-09-29 00:00:00,65.474,0.064756391,1,1,0.064756391,17.634449,10.39604909
2021-09-30 00:00:00,66.659,0.018098787,1,1,0.018098787,17.97170993,10.60230376
2021-10-01 00:00:00,67.687,0.015421774,1,1,0.015421774,18.26428734,10.78123186
2021-10-02 00:00:00,69.168,0.021880125,1,1,0.021880125,18.68579235,11.03900668
2021-10-03 00:00:00,68.774,-0.005696276,1,1,-0.005696276,18.57365665,10.97042918
2021-10-04 00:00:00,65.273,-0.050905866,1,1,-0.050905866,17.57724271,10.36106412
2021-10-05 00:00:00,64.674,-0.009176842,1,1,-0.009176842,17.4067623,10.25680543
2021-10-06 00:00:00,60.084,-0.070971333,1,1,-0.070971333,16.10040984,9.457894942
2021-10-07 00:00:00,61.596,0.025164769,1,1,0.025164769,16.5307377,9.721065455
2021-10-08 00:00:00,60.546,-0.017046561,1,1,-0.017046561,16.23189891,9.538308154
2021-10-09 00:00:00,60.715,0.002791266,1,1,0.002791266,16.27999772,9.567723377
2021-10-10 00:00:00,56.512,-0.069225068,1,1,-0.069225068,15.08378871,8.836172008
2021-10-11 00:00:00,55.344,-0.020668177,0,0.5,-0.020668177,14.75136612,8.632876267
2021-10-12 00:00:00,54.368,-0.017635155,0,0.5,-0.008817577,14.47358834,8.547937636
2021-10-13 00:00:00,55.035,0.012268246,1,1,0.006134123,14.66342213,8.60650586
2021-10-14 00:00:00,56.229,0.021695285,1,1,0.021695285,15.00324454,8.814921741
2021-10-15 00:00:00,56.417,0.00334347,0,0.5,0.00334347,15.05675091,8.847737642
2021-10-16 00:00:00,57.683,0.022440045,0,0.5,0.011220022,15.41706512,8.958229478
2021-10-17 00:00:00,56.116,-0.027165716,0,0.5,-0.013582858,14.97108379,8.822968261
2021-10-18 00:00:00,55.538,-0.010300093,0,0.5,-0.005150046,14.80658015,8.772379519
2021-10-19 00:00:00,56.87,0.023983579,0,0.5,0.011991789,15.18567851,8.889567836
2021-10-20 00:00:00,59.686,0.049516441,1,1,0.024758221,15.9871357,9.134415937
2021-10-21 00:00:00,61.518,0.030693965,1,1,0.030693965,16.50853825,9.445481346
2021-10-22 00:00:00,65.578,0.065996944,0,0.5,0.065996944,17.66404827,10.13485119
2021-10-23 00:00:00,65.525,-0.000808198,0,0.5,-0.000404099,17.64896403,10.13035161
2021-10-24 00:00:00,64.585,-0.01434567,0,0.5,-0.007172835,17.38143215,10.05051544
2021-10-25 00:00:00,69.793,0.080637919,1,1,0.04031896,18.86367259,10.49606072
2021-10-26 00:00:00,68.699,-0.015674924,1,1,-0.015674924,18.55231102,10.31586084
2021-10-27 00:00:00,61.585,-0.103553181,0,0.5,-0.103553181,16.52760701,9.144067451
2021-10-28 00:00:00,64.306,0.044182837,1,1,0.022091418,17.30202641,9.368164289
2021-10-29 00:00:00,64.924,0.009610301,0,0.5,0.009610301,17.47791439,9.467805466
2021-10-30 00:00:00,62.407,-0.038768406,0,0.5,-0.019384203,16.7615551,9.2648954
2021-10-31 00:00:00,64.519,0.033842357,0,0.5,0.016921179,17.362648,9.438589529
2021-11-01 00:00:00,64.961,0.006850695,0,0.5,0.003425348,17.4884449,9.474345326
2021-11-02 00:00:00,67.826,0.044103385,0,0.5,0.022051693,18.30384791,9.705322369
2021-11-03 00:00:00,75.652,0.115383481,1,1,0.057691741,20.53119308,10.32293105
2021-11-04 00:00:00,78.978,0.043964469,1,1,0.043964469,21.47780055,10.8207377
2021-11-05 00:00:00,74.246,-0.059915419,1,1,-0.059915419,20.1310337,10.11249324
2021-11-06 00:00:00,78.791,0.061215419,1,1,0.061215419,21.42457878,10.79274917
2021-11-07 00:00:00,87.609,0.111916336,1,1,0.111916336,23.93425546,12.11255045
2021-11-08 00:00:00,91.241,0.041456928,1,1,0.041456928,24.9679531,12.65615651
2021-11-09 00:00:00,88.405,-0.031082518,1,1,-0.031082518,24.16080373,12.23168878
2021-11-10 00:00:00,85.189,-0.036378033,1,1,-0.036378033,23.24550319,11.75034597
2021-11-11 00:00:00,87.916,0.032011175,1,1,0.032011175,24.02163024,12.15849953
2021-11-12 00:00:00,84.855,-0.034817326,1,1,-0.034817326,23.15044399,11.70035576
2021-11-13 00:00:00,97.675,0.151081256,1,1,0.151081256,26.79912341,13.61914147
2021-11-14 00:00:00,95.406,-0.0232301,1,1,-0.0232301,26.15334699,13.27953735
2021-11-15 00:00:00,93.922,-0.015554577,1,1,-0.015554577,25.73098816,13.05742519
2021-11-16 00:00:00,97.898,0.042333,1,1,0.042333,26.86259107,13.65251816
2021-11-17 00:00:00,107.614,0.099246154,1,1,0.099246154,29.62784608,15.10672424
2021-11-18 00:00:00,100.605,-0.065130931,1,1,-0.065130931,27.63302596,14.05767829
2021-11-19 00:00:00,111.947,0.112737935,1,1,0.112737935,30.86105419,15.75524986
2021-11-20 00:00:00,125.937,0.124969852,1,1,0.124969852,34.84272541,17.84915095
2021-11-21 00:00:00,128.67,0.021701327,1,1,0.021701327,35.62056011,18.25820254
2021-11-22 00:00:00,134.884,0.048294086,1,1,0.048294086,37.38911658,19.18825982
2021-11-23 00:00:00,123.937,-0.081158625,1,1,-0.081158625,34.27350865,17.54980841
2021-11-24 00:00:00,115.357,-0.069228721,1,1,-0.069228721,31.83156876,16.2656289
2021-11-25 00:00:00,119.292,0.034111497,1,1,0.034111497,32.95150273,16.85458535
2021-11-26 00:00:00,104.376,-0.125037723,1,1,-0.125037723,28.70628415,14.62208866
2021-11-27 00:00:00,113.52,0.087606346,1,1,0.087606346,31.30874317,15.99068277
2021-11-28 00:00:00,110.506,-0.026550388,1,1,-0.026550388,30.45093352,15.53957356
2021-11-29 00:00:00,120.483,0.09028469,1,1,0.09028469,33.29047131,17.03284383
2021-11-30 00:00:00,120.421,-0.000514595,1,1,-0.000514595,33.27282559,17.02356422
2021-12-01 00:00:00,119.64,-0.00648558,1,1,-0.00648558,33.05054645,16.90667095
2021-12-02 00:00:00,107.875,-0.098336677,1,1,-0.098336677,29.70212887,15.14578844
2021-12-03 00:00:00,108.279,0.003745075,1,1,0.003745075,29.81711066,15.20625563
2021-12-04 00:00:00,92.986,-0.14123699,1,1,-0.14123699,25.46459472,12.91733288
2021-12-05 00:00:00,86.315,-0.071741983,1,1,-0.071741983,23.56597222,11.91887582
2021-12-06 00:00:00,92.883,0.076093379,1,1,0.076093379,25.43528005,12.90191673
2021-12-07 00:00:00,89.543,-0.035959218,1,1,-0.035959218,24.48468807,12.40201469
2021-12-08 00:00:00,93.188,0.0407067,1,1,0.0407067,25.52208561,12.94756647
2021-12-09 00:00:00,85.406,-0.083508606,0,0.5,-0.083508606,23.30726321,11.78282464
2021-12-10 00:00:00,80.542,-0.056951502,0,0.5,-0.028475751,21.92292805,11.4188241
2021-12-11 00:00:00,86.511,0.074110402,0,0.5,0.037055201,23.62175546,11.87900613
2021-12-12 00:00:00,87.914,0.016217591,1,1,0.008108795,24.02106102,11.98343935
2021-12-13 00:00:00,79.008,-0.101303547,0,0.5,-0.101303547,21.4863388,10.6681709
2021-12-14 00:00:00,87.136,0.102875658,0,0.5,0.051437829,23.7996357,11.26835628
2021-12-15 00:00:00,101.156,0.160897907,1,1,0.080448953,27.78984517,12.2553327
2021-12-16 00:00:00,98.318,-0.028055676,1,1,-0.028055676,26.98212659,11.88344538
2021-12-17 00:00:00,110.747,0.126416323,1,1,0.126416323,30.51952413,13.51212316
2021-12-18 00:00:00,115.896,0.046493359,1,1,0.046493359,31.98497268,14.18684051
2021-12-19 00:00:00,107.529,-0.072194036,0,0.5,-0.072194036,29.60365437,13.0904412
2021-12-20 00:00:00,113.515,0.055668703,0,0.5,0.027834352,31.30732013,13.48263949
2021-12-21 00:00:00,123.154,0.084913888,0,0.5,0.042456944,34.05066029,14.09752811
2021-12-22 00:00:00,116.657,-0.052755087,0,0.5,-0.026377544,32.20155965,13.6992924
2021-12-23 00:00:00,121.437,0.040974824,0,0.5,0.020487412,33.5619877,14.00044286
2021-12-24 00:00:00,114.877,-0.05401978,0,0.5,-0.02700989,31.69495674,13.59528255
2021-12-25 00:00:00,114.985,0.000940136,0,0.5,0.000470068,31.72569444,13.60214332
2021-12-26 00:00:00,115.068,0.000721833,1,1,0.000360917,31.74931694,13.60741348
2021-12-27 00:00:00,113.828,-0.010776237,1,1,-0.010776237,31.39640255,13.45000054
2021-12-28 00:00:00,107.002,-0.059967671,0,0.5,-0.059967671,29.45366576,12.58346767
2021-12-29 00:00:00,103.074,-0.036709594,0,0.5,-0.018354797,28.33572404,12.33414587
2021-12-30 00:00:00,101.732,-0.013019772,0,0.5,-0.006509886,27.9537796,12.2473421
2021-12-31 00:00:00,109.46,0.075964298,0,0.5,0.037982149,30.15323315,12.75050463
2022-01-01 00:00:00,114.107,0.042453864,1,1,0.021226932,31.47580829,13.04238566
2022-01-02 00:00:00,113.064,-0.009140544,1,1,-0.009140544,31.17896175,12.91403062
2022-01-03 00:00:00,108.099,-0.043913182,1,1,-0.043913182,29.76588115,12.30302126
2022-01-04 00:00:00,103.327,-0.044144719,1,1,-0.044144719,28.40772996,11.71576312
2022-01-05 00:00:00,97.358,-0.057768057,1,1,-0.057768057,26.70890255,10.9811982
2022-01-06 00:00:00,95.068,-0.023521436,1,1,-0.023521436,26.05714936,10.69938321
2022-01-07 00:00:00,86.685,-0.088178988,0,0.5,-0.088178988,23.67127732,9.667743438
2022-01-08 00:00:00,83.845,-0.0327623,0,0.5,-0.01638115,22.86298953,9.492993531
2022-01-09 00:00:00,89.32,0.065299064,1,1,0.032649532,24.4212204,9.835584858
2022-01-10 00:00:00,84.368,-0.055441111,0,0.5,-0.055441111,23.01183971,9.234847999
2022-01-11 00:00:00,89.525,0.061125071,1,1,0.030562536,24.47956512,9.547650905
2022-01-12 00:00:00,95.9,0.071209159,1,1,0.071209159,26.29394353,10.29874026
2022-01-13 00:00:00,89.686,-0.064796663,1,1,-0.064796663,24.52538707,9.566619593
2022-01-14 00:00:00,90.346,0.007359008,0,0.5,0.007359008,24.7132286,9.644379433
2022-01-15 00:00:00,92.994,0.029309543,0,0.5,0.014654772,25.46687158,9.800370383
2022-01-16 00:00:00,92.237,-0.00814031,0,0.5,-0.004070155,25.25142304,9.7564112
2022-01-17 00:00:00,86.653,-0.060539697,0,0.5,-0.030269848,23.66216985,9.430816265
2022-01-18 00:00:00,85.985,-0.007708908,0,0.5,-0.003854454,23.47205146,9.390611164
2022-01-19 00:00:00,82.543,-0.040030238,0,0.5,-0.020015119,22.49242942,9.182641846
2022-01-20 00:00:00,79.213,-0.040342609,0,0.5,-0.020171305,21.54468352,8.977244675
2022-01-21 00:00:00,66.027,-0.166462576,-1,0,-0.083231288,17.79183743,8.146825752
2022-01-22 00:00:00,59.771,-0.094749118,-1,0,0,16.01132741,8.146825752
2022-01-23 00:00:00,64.76,0.083468572,-1,0,0,17.43123862,8.146825752
2022-01-24 00:00:00,62.967,-0.027686844,-1,0,0,16.92093579,8.146825752
2022-01-25 00:00:00,67.94,0.078977877,0,0.5,0,18.33629326,8.146825752
2022-01-26 00:00:00,65.83,-0.031056815,0,0.5,-0.015528407,17.73576958,8.004790115
2022-01-27 00:00:00,64.66,-0.017773052,-1,0,-0.008886526,17.40277778,7.924768814
2022-01-28 00:00:00,66.93,0.035106712,0,0.5,0,18.0488388,7.924768814
2022-01-29 00:00:00,71.87,0.073808457,0,0.5,0.036904228,19.45480419,8.25413052
2022-01-30 00:00:00,67.91,-0.055099485,-1,0,-0.027549743,18.32775501,7.999181606
2022-01-31 00:00:00,69.82,0.02812546,0,0.5,0,18.87135701,7.999181606
2022-02-01 00:00:00,73.29,0.049699227,0,0.5,0.024849613,19.85894809,8.222807789
2022-02-02 00:00:00,67.78,-0.075180789,0,0.5,-0.037590394,18.29075592,7.876118808
2022-02-03 00:00:00,68.41,0.009294777,0,0.5,0.004647389,18.4700592,7.917369581
2022-02-04 00:00:00,77.75,0.136529747,0,0.5,0.068264874,21.12830146,8.526112688
2022-02-05 00:00:00,76.98,-0.009903537,0,0.5,-0.004951768,20.90915301,8.478941583
2022-02-06 00:00:00,78.9,0.024941543,0,0.5,0.012470772,21.45560109,8.597151299
2022-02-07 00:00:00,83.17,0.054119138,0,0.5,0.027059569,22.67087887,8.856846078
2022-02-08 00:00:00,86.31,0.037753998,0,0.5,0.018876999,23.56454918,9.04291375
2022-02-09 00:00:00,89.96,0.042289422,1,1,0.021144711,24.60336976,9.255268259
2022-02-10 00:00:00,91.15,0.013228101,1,1,0.013228101,24.94205373,9.390925987
2022-02-11 00:00:00,81.71,-0.103565551,0,0.5,-0.103565551,22.25535064,8.314784009
2022-02-12 00:00:00,81.26,-0.005507282,0,0.5,-0.002753641,22.12727687,8.289134438
2022-02-13 00:00:00,77.87,-0.041717942,0,0.5,-0.020858971,21.16245446,8.09537265
2022-02-14 00:00:00,81.81,0.050597149,0,0.5,0.025298575,22.28381148,8.325472613
2022-02-15 00:00:00,92.96,0.136291407,1,1,0.068145703,25.4571949,8.960963505
2022-02-16 00:00:00,95.25,0.024634251,1,1,0.024634251,26.10894809,9.206344383
2022-02-17 00:00:00,88.17,-0.074330709,1,1,-0.074330709,24.09392077,8.447699572
2022-02-18 00:00:00,83.62,-0.051604854,1,1,-0.051604854,22.79895264,7.960152412
2022-02-19 00:00:00,84.97,0.016144463,1,1,0.016144463,23.18317395,8.104809262
2022-02-20 00:00:00,77.27,-0.090620219,1,1,-0.090620219,20.99168944,7.279729454
2022-02-21 00:00:00,69.98,-0.094344506,1,1,-0.094344506,18.91689435,6.498582466
2022-02-22 00:00:00,74.36,0.062589311,1,1,0.062589311,20.16347905,6.967913578
2022-02-23 00:00:00,73.41,-0.012775686,1,1,-0.012775686,19.89310109,6.866118017
2022-02-24 00:00:00,76.36,0.040185261,1,1,0.040185261,20.73269581,7.182220022
2022-02-25 00:00:00,80.93,0.059848088,1,1,0.059848088,22.0333561,7.671910246
2022-02-26 00:00:00,81.77,0.01037934,1,1,0.01037934,22.27242714,7.761918952
2022-02-27 00:00:00,74.99,-0.082915495,1,1,-0.082915495,20.34278233,7.035420108
2022-02-28 00:00:00,84.49,0.126683558,1,1,0.126683558,23.04656193,8.053375715
2022-03-01 00:00:00,86.86,0.028050657,1,1,0.028050657,23.72108379,8.307328851
2022-03-02 00:00:00,83.29,-0.041100622,1,1,-0.041100622,22.70503188,7.924791849
2022-03-03 00:00:00,78.42,-0.058470405,1,1,-0.058470405,21.31898907,7.402955659
2022-03-04 00:00:00,75.74,-0.034174955,0,0.5,-0.034174955,20.55623862,7.115785024
2022-03-05 00:00:00,76.63,0.011750726,1,1,0.005875363,20.80954007,7.163468208
2022-03-06 00:00:00,72.45,-0.054547827,-1,0,-0.054547827,19.61987705,6.718168755
2022-03-07 00:00:00,71.64,-0.011180124,-1,0,0,19.38934426,6.718168755
2022-03-08 00:00:00,72.94,0.018146287,-1,0,0,19.75933515,6.718168755
2022-03-09 00:00:00,77.58,0.063613929,-1,0,0,21.07991803,6.718168755
2022-03-10 00:00:00,73.89,-0.047563805,-1,0,0,20.02971311,6.718168755
2022-03-11 00:00:00,71.18,-0.03667614,-1,0,0,19.25842441,6.718168755
2022-03-12 00:00:00,70.87,-0.004355156,-1,0,0,19.17019581,6.718168755
2022-03-13 00:00:00,67.9,-0.041907718,-1,0,0,18.32490893,6.718168755
2022-03-14 00:00:00,68.92,0.015022091,-1,0,0,18.61520947,6.718168755
2022-03-15 00:00:00,69.8,0.012768427,-1,0,0,18.86566485,6.718168755
2022-03-16 00:00:00,74.06,0.061031519,-1,0,0,20.07809654,6.718168755
2022-03-17 00:00:00,79.38,0.071833648,-1,0,0,21.59221311,6.718168755
2022-03-18 00:00:00,85.72,0.079868985,-1,0,0,23.39663024,6.718168755
2022-03-19 00:00:00,89.53,0.044447037,0,0.5,0,24.48098816,6.718168755
2022-03-20 00:00:00,84.82,-0.052608064,0,0.5,-0.026304032,23.1404827,6.515149795
2022-03-21 00:00:00,86.21,0.016387644,0,0.5,0.008193822,23.53608834,6.576727597
2022-03-22 00:00:00,83.89,-0.026911031,0,0.5,-0.013455516,22.8757969,6.47477882
2022-03-23 00:00:00,85.94,0.024436762,0,0.5,0.012218381,23.45924408,6.566108517
2022-03-24 00:00:00,87.55,0.018734,0,0.5,0.009367,23.91746357,6.636980258
2022-03-25 00:00:00,83.48,-0.046487721,0,0.5,-0.023243861,22.75910747,6.459467353
2022-03-26 00:00:00,85.85,0.028390034,0,0.5,0.014195017,23.43362933,6.565354617
2022-03-27 00:00:00,89.89,0.047058824,0,0.5,0.023529412,24.58344718,6.743362961
2022-03-28 00:00:00,89.56,-0.003671154,0,0.5,-0.001835577,24.48952641,6.729149423
2022-03-29 00:00:00,92.74,0.035506923,0,0.5,0.017753461,25.39458106,6.866368579
2022-03-30 00:00:00,95.57,0.030515419,0,0.5,0.01525771,26.20002277,6.986391347
2022-03-31 00:00:00,97.46,0.01977608,0,0.5,0.00988804,26.7379326,7.065361106
2022-04-01 00:00:00,96.82,-0.006566797,0,0.5,-0.003283398,26.55578324,7.038879313
2022-04-02 00:00:00,96.22,-0.006197067,0,0.5,-0.003098533,26.38501821,7.013970577
2022-04-03 00:00:00,98.05,0.019018915,1,1,0.009509457,26.90585155,7.09017909
2022-04-04 00:00:00,96.13,-0.019581846,1,1,-0.019581846,26.35940346,6.931758449
2022-04-05 00:00:00,90.98,-0.053573286,0,0.5,-0.053573286,24.89367031,6.506828083
2022-04-06 00:00:00,82.89,-0.088920642,0,0.5,-0.044460321,22.59118852,6.173072097
2022-04-07 00:00:00,87.53,0.055977802,0,0.5,0.027988901,23.9117714,6.373838502
2022-04-08 00:00:00,83.62,-0.044670399,0,0.5,-0.022335199,22.79895264,6.209142349
2022-04-09 00:00:00,84.49,0.01040421,1,1,0.005202105,23.04656193,6.246645063
2022-04-10 00:00:00,80.94,-0.042016807,0,0.5,-0.042016807,22.03620219,5.942164178
2022-04-11 00:00:00,74.28,-0.082283173,0,0.5,-0.041141586,20.14071038,5.656552531
2022-04-12 00:00:00,76.27,0.026790522,0,0.5,0.013395261,20.70708106,5.74571879
2022-04-13 00:00:00,80.15,0.050871902,0,0.5,0.025435951,21.81136157,5.917302564
2022-04-14 00:00:00,76.79,-0.041921397,0,0.5,-0.020960699,20.85507741,5.77231107
2022-04-15 00:00:00,77.38,0.007683292,0,0.5,0.003841646,21.02299636,5.798327892
2022-04-16 00:00:00,77.73,0.004523133,-1,0,0.002261566,21.12260929,5.813702761
2022-04-17 00:00:00,75.37,-0.030361508,-1,0,0,20.45093352,5.813702761
2022-04-18 00:00:00,77.7,0.030914157,-1,0,0,21.11407104,5.813702761
2022-04-19 00:00:00,80.26,0.032947233,-1,0,0,21.84266849,5.813702761
2022-04-20 00:00:00,78.18,-0.025915774,-1,0,0,21.25068306,5.813702761
2022-04-21 00:00:00,74.95,-0.041314914,-1,0,0,20.331398,5.813702761
2022-04-22 00:00:00,73.98,-0.012941961,-1,0,0,20.05532787,5.813702761
2022-04-23 00:00:00,72.78,-0.0162206,-1,0,0,19.71379781,5.813702761
2022-04-24 00:00:00,71.44,-0.018411652,-1,0,0,19.33242259,5.813702761
2022-04-25 00:00:00,72.85,0.019736842,-1,0,0,19.7337204,5.813702761
2022-04-26 00:00:00,68.65,-0.057652711,-1,0,0,18.53836521,5.813702761
2022-04-27 00:00:00,69.81,0.016897305,-1,0,0,18.86851093,5.813702761
2022-04-28 00:00:00,67.2,-0.037387194,-1,0,0,18.12568306,5.813702761
2022-04-29 00:00:00,63.36,-0.057142857,-1,0,0,17.03278689,5.813702761
2022-04-30 00:00:00,56.91,-0.101799242,-1,0,0,15.19706284,5.813702761
2022-05-01 00:00:00,58.7,0.031453172,-1,0,0,15.70651184,5.813702761
2022-05-02 00:00:00,60.32,0.027597956,-1,0,0,16.16757741,5.813702761
2022-05-03 00:00:00,59.58,-0.012267905,-1,0,0,15.95696721,5.813702761
2022-05-04 00:00:00,67.24,0.128566633,-1,0,0,18.1370674,5.813702761
2022-05-05 00:00:00,58.99,-0.122694825,-1,0,0,15.78904827,5.813702761
2022-05-06 00:00:00,56.95,-0.034582133,-1,0,0,15.20844718,5.813702761
2022-05-07 00:00:00,55.02,-0.033889377,-1,0,0,14.65915301,5.813702761
