date,close_price_SOLUSDT,return_SOLUSDT,signal_SOLUSDT,position_SOLUSDT,signal_return_SOLUSDT,cum_return_SOLUSDT,cum_signal_return_SOLUSDT
2020-12-21 00:00:00,1.5347,-0.018608518,0,0.5,-0.009304259,-0.530112366,-0.269522928
2020-12-22 00:00:00,1.4905,-0.028800417,0,0.5,-0.014400209,-0.543645326,-0.28004195
2020-12-23 00:00:00,1.1975,-0.196578329,0,0.5,-0.098289165,-0.633354766,-0.350806025
2020-12-24 00:00:00,1.3638,0.138872651,0,0.5,0.069436326,-0.58243777,-0.305728381
2020-12-25 00:00:00,1.4448,0.059392873,0,0.5,0.029696436,-0.557637549,-0.285110988
2020-12-26 00:00:00,1.3215,-0.085340532,0,0.5,-0.042670266,-0.595388996,-0.315615492
2020-12-27 00:00:00,1.3023,-0.014528944,0,0.5,-0.007264472,-0.601267567,-0.320587185
2020-12-28 00:00:00,1.5169,0.16478538,0,0.5,0.08239269,-0.535562291,-0.264608535
2020-12-29 00:00:00,1.666,0.09829257,0,0.5,0.049146285,-0.489911515,-0.228466776
2020-12-30 00:00:00,1.5304,-0.081392557,0,0.5,-0.040696279,-0.531428921,-0.259865307
2020-12-31 00:00:00,1.504,-0.017250392,0,0.5,-0.008625196,-0.539511956,-0.266249114
2021-01-01 00:00:00,1.8382,0.222207447,0,0.5,0.111103723,-0.437188084,-0.184726659
2021-01-02 00:00:00,1.7976,-0.022086824,0,0.5,-0.011043412,-0.449618811,-0.193730058
2021-01-03 00:00:00,2.1767,0.210892301,0,0.5,0.10544615,-0.333547656,-0.108711997
2021-01-04 00:00:00,2.4832,0.140809482,0,0.5,0.070404741,-0.239704847,-0.045961095
2021-01-05 00:00:00,2.1355,-0.140020941,0,0.5,-0.07001047,-0.346162089,-0.112753808
2021-01-06 00:00:00,1.8753,-0.121845001,0,0.5,-0.060922501,-0.42582897,-0.166807065
2021-01-07 00:00:00,2.3651,0.261184877,0,0.5,0.130592439,-0.275864181,-0.057998367
2021-01-08 00:00:00,3.222,0.362310262,0,0.5,0.181155131,-0.013502342,0.112650062
2021-01-09 00:00:00,3.3776,0.048292986,0,0.5,0.024146493,0.034138575,0.139516658
2021-01-10 00:00:00,3.446,0.020251066,0,0.5,0.010125533,0.055080983,0.151054872
2021-01-11 00:00:00,3.0988,-0.100754498,0,0.5,-0.050377249,-0.051223171,0.093067894
2021-01-12 00:00:00,3.6276,0.170646702,1,1,0.085323351,0.110682465,0.18633211
2021-01-13 00:00:00,3.5291,-0.027152939,1,1,-0.027152939,0.080524173,0.154119707
2021-01-14 00:00:00,3.2949,-0.066362529,1,1,-0.066362529,0.008817856,0.077529404
2021-01-15 00:00:00,3.2464,-0.014719718,1,1,-0.014719718,-0.006031659,0.061668475
2021-01-16 00:00:00,3.4259,0.055292016,1,1,0.055292016,0.048926855,0.120370265
2021-01-17 00:00:00,3.8328,0.11877171,1,1,0.11877171,0.17350969,0.253438557
2021-01-18 00:00:00,3.7933,-0.010305782,1,1,-0.010305782,0.161415756,0.240520893
2021-01-19 00:00:00,3.6276,-0.043682282,1,1,-0.043682282,0.110682465,0.18633211
2021-01-20 00:00:00,3.7133,0.023624435,1,1,0.023624435,0.136921711,0.214358535
2021-01-21 00:00:00,2.9793,-0.197667843,1,1,-0.197667843,-0.087811151,-0.025681097
2021-01-22 00:00:00,3.3286,0.117242305,1,1,0.117242305,0.019135973,0.088550298
2021-01-23 00:00:00,3.5094,0.05431713,1,1,0.05431713,0.074492514,0.147677226
2021-01-24 00:00:00,3.6369,0.036330997,1,1,0.036330997,0.113529898,0.189373484
2021-01-25 00:00:00,3.7044,0.018559762,1,1,0.018559762,0.134196748,0.211447973
2021-01-26 00:00:00,4.0447,0.09186373,1,1,0.09186373,0.238388292,0.322736102
2021-01-27 00:00:00,3.6727,-0.091972211,1,1,-0.091972211,0.124490983,0.201081139
2021-01-28 00:00:00,3.8139,0.03844583,1,1,0.03844583,0.167722972,0.2472577
2021-01-29 00:00:00,3.8409,0.007079368,1,1,0.007079368,0.175989713,0.256087496
2021-01-30 00:00:00,4.2462,0.105522143,1,1,0.105522143,0.300082667,0.38863254
2021-01-31 00:00:00,4.2628,0.003909378,1,1,0.003909378,0.305165182,0.39406123
2021-02-01 00:00:00,4.6234,0.084592287,1,1,0.084592287,0.415572089,0.511988057
2021-02-02 00:00:00,5.2529,0.13615521,1,1,0.13615521,0.608309605,0.717853109
2021-02-03 00:00:00,5.7373,0.092215728,1,1,0.092215728,0.756621047,0.876266185
2021-02-04 00:00:00,6.4358,0.121747163,1,1,0.121747163,0.970484676,1.10469627
2021-02-05 00:00:00,6.7101,0.042620964,1,1,0.042620964,1.054468632,1.194400454
2021-02-06 00:00:00,6.1325,-0.086079194,1,1,-0.086079194,0.877621628,1.005508232
2021-02-07 00:00:00,6.7037,0.09314309,1,1,0.09314309,1.052509109,1.192307466
2021-02-08 00:00:00,7.8917,0.177215568,1,1,0.177215568,1.416245675,1.580818477
2021-02-09 00:00:00,7.8335,-0.007374837,1,1,-0.007374837,1.398426258,1.561785362
2021-02-10 00:00:00,9.1102,0.162979511,1,1,0.162979511,1.789320596,1.979303888
2021-02-11 00:00:00,9.2215,0.012217075,1,1,0.012217075,1.823397936,2.015702268
2021-02-12 00:00:00,9.2344,0.001398905,1,1,0.001398905,1.827347601,2.019920948
2021-02-13 00:00:00,8.7627,-0.051080742,1,1,-0.051080742,1.682924589,1.865661147
2021-02-14 00:00:00,8.7306,-0.003663254,1,1,-0.003663254,1.673096353,1.855163501
2021-02-15 00:00:00,8.8695,0.015909559,1,1,0.015909559,1.715624139,1.900587894
2021-02-16 00:00:00,8.3036,-0.06380292,1,1,-0.06380292,1.542359389,1.715521917
2021-02-17 00:00:00,8.2533,-0.006057614,1,1,-0.006057614,1.526958758,1.699072334
2021-02-18 00:00:00,8.9956,0.089939782,1,1,0.089939782,1.754232877,1.941826311
2021-02-19 00:00:00,11.5096,0.279469963,1,1,0.279469963,2.523958238,2.763978401
2021-02-20 00:00:00,9.9965,-0.131464169,1,1,-0.131464169,2.060683996,2.269150108
2021-02-21 00:00:00,11.0851,0.108898114,1,1,0.108898114,2.393986712,2.625154391
2021-02-22 00:00:00,14.3413,0.293745659,1,1,0.293745659,3.390955574,3.690027755
2021-02-23 00:00:00,15.2413,0.062755817,1,1,0.062755817,3.666513579,3.984354279
2021-02-24 00:00:00,17.2227,0.130002034,1,1,0.130002034,4.273169836,4.632330473
2021-02-25 00:00:00,13.8484,-0.195921662,1,1,-0.195921662,3.24004164,3.528834928
2021-02-26 00:00:00,13.5941,-0.018363132,1,1,-0.018363132,3.162181195,3.445671334
2021-02-27 00:00:00,13.19,-0.029726131,1,1,-0.029726131,3.03845565,3.313518724
2021-02-28 00:00:00,13.1072,-0.006277483,1,1,-0.006277483,3.013104314,3.286440684
2021-03-01 00:00:00,15.0036,0.144683838,1,1,0.144683838,3.593735648,3.906619373
2021-03-02 00:00:00,13.9565,-0.069789917,1,1,-0.069789917,3.273139218,3.564186814
2021-03-03 00:00:00,14.0941,0.009859205,1,1,0.009859205,3.315268975,3.609186069
2021-03-04 00:00:00,13.0784,-0.072065616,1,1,-0.072065616,3.004286458,3.277022236
2021-03-05 00:00:00,12.5659,-0.039186751,1,1,-0.039186751,2.847371483,3.109419632
2021-03-06 00:00:00,13.0512,0.038620393,1,1,0.038620393,2.995958483,3.268127034
2021-03-07 00:00:00,13.845,0.060821993,1,1,0.060821993,3.239000643,3.527723028
2021-03-08 00:00:00,13.6344,-0.015211268,1,1,-0.015211268,3.17452007,3.458850621
2021-03-09 00:00:00,14.9102,0.093572141,1,1,0.093572141,3.565138851,3.876074821
2021-03-10 00:00:00,14.2333,-0.045398452,1,1,-0.045398452,3.357888613,3.654708572
2021-03-11 00:00:00,16.0763,0.129485081,1,1,0.129485081,3.922170172,4.257423887
2021-03-12 00:00:00,14.5742,-0.093435679,1,1,-0.093435679,3.462263862,3.766192918
2021-03-13 00:00:00,15.3216,0.051282403,1,1,0.051282403,3.691099476,4.010614745
2021-03-14 00:00:00,14.4642,-0.055960213,1,1,-0.055960213,3.42858455,3.730219677
2021-03-15 00:00:00,14.184,-0.019371967,1,1,-0.019371967,3.342794158,3.638586019
2021-03-16 00:00:00,13.6639,-0.036668077,1,1,-0.036668077,3.183552249,3.468497991
2021-03-17 00:00:00,14.2288,0.041342516,1,1,0.041342516,3.356510823,3.653236939
2021-03-18 00:00:00,14.2183,-0.00073794,1,1,-0.00073794,3.35329598,3.64980313
2021-03-19 00:00:00,14.1535,-0.004557507,1,1,-0.004557507,3.333455804,3.62861162
2021-03-20 00:00:00,14.1892,0.002522344,1,1,0.002522344,3.344386271,3.640286572
2021-03-21 00:00:00,14.3395,0.010592563,1,1,0.010592563,3.390404458,3.689439102
2021-03-22 00:00:00,14.7957,0.031814219,1,1,0.031814219,3.530081749,3.838629946
2021-03-23 00:00:00,14.142,-0.044181756,1,1,-0.044181756,3.329934785,3.624850781
2021-03-24 00:00:00,13.5875,-0.039209447,0,0.5,-0.039209447,3.160160436,3.443512939
2021-03-25 00:00:00,12.9776,-0.044886845,0,0.5,-0.022443422,2.973423961,3.343785302
2021-03-26 00:00:00,14.7725,0.138307545,0,0.5,0.069153773,3.522978476,3.644174443
2021-03-27 00:00:00,16.4803,0.115606702,1,1,0.057803351,4.045865099,3.912623288
2021-03-28 00:00:00,18.1022,0.098414471,1,1,0.098414471,4.542451242,4.396096508
2021-03-29 00:00:00,18.9811,0.04855211,1,1,0.04855211,4.811548942,4.658088378
2021-03-30 00:00:00,19.0933,0.005911143,1,1,0.005911143,4.84590184,4.691534148
2021-03-31 00:00:00,19.4044,0.016293674,1,1,0.016293674,4.941153057,4.784270148
2021-04-01 00:00:00,19.0497,-0.018279359,1,1,-0.018279359,4.832552586,4.678537396
2021-04-02 00:00:00,19.8353,0.041239495,1,1,0.041239495,5.073084106,4.912717408
2021-04-03 00:00:00,22.4904,0.133857315,1,1,0.133857315,5.886010839,5.704177885
2021-04-04 00:00:00,23.7879,0.057691282,1,1,0.057691282,6.283273629,6.090950499
2021-04-05 00:00:00,23.018,-0.032365194,1,1,-0.032365194,6.047549065,5.86145051
2021-04-06 00:00:00,25.0987,0.090394474,1,1,0.090394474,6.684608555,6.481687719
2021-04-07 00:00:00,26.5699,0.058616582,1,1,0.058616582,7.13505404,6.920238679
2021-04-08 00:00:00,26.9589,0.014640627,1,1,0.014640627,7.254156333,7.03619594
2021-04-09 00:00:00,27.6623,0.026091569,1,1,0.026091569,7.469520223,7.245872901
2021-04-10 00:00:00,26.8349,-0.029910745,1,1,-0.029910745,7.216190564,6.9992327
2021-04-11 00:00:00,27.9493,0.04152801,1,1,0.04152801,7.557392609,7.331424917
2021-04-12 00:00:00,28.585,0.022744756,1,1,0.022744756,7.752028413,7.520921141
2021-04-13 00:00:00,27.5083,-0.037666608,1,1,-0.037666608,7.422369186,7.199966942
2021-04-14 00:00:00,26.4194,-0.039584416,1,1,-0.039584416,7.088974618,6.875376036
2021-04-15 00:00:00,27.7857,0.051715785,1,1,0.051715785,7.507302287,7.282657287
2021-04-16 00:00:00,25.3449,-0.087843747,1,1,-0.087843747,6.759988978,6.555077636
2021-04-17 00:00:00,24.8423,-0.01983042,1,1,-0.01983042,6.606105141,6.405257277
2021-04-18 00:00:00,32.3492,0.302182165,1,1,0.302182165,8.90453446,8.642993954
2021-04-19 00:00:00,31.5856,-0.023604911,1,1,-0.023604911,8.670738802,8.415371936
2021-04-20 00:00:00,31.7022,0.003691556,1,1,0.003691556,8.706438872,8.450129306
2021-04-21 00:00:00,32.6637,0.030329125,1,1,0.030329125,9.000826674,8.736743463
2021-04-22 00:00:00,38.9341,0.191968454,1,1,0.191968454,10.92066991,10.60589106
2021-04-23 00:00:00,37.3702,-0.040167873,1,1,-0.040167873,10.44184195,10.13970709
2021-04-24 00:00:00,40.8663,0.093553152,1,1,0.093553152,11.51226233,11.1818618
2021-04-25 00:00:00,47.3823,0.159446781,1,1,0.159446781,13.50730229,13.12422046
2021-04-26 00:00:00,43.9698,-0.072020565,1,1,-0.072020565,12.46247818,12.10698613
2021-04-27 00:00:00,43.2296,-0.016834282,1,1,-0.016834282,12.23584703,11.88633943
2021-04-28 00:00:00,44.8884,0.038371856,1,1,0.038371856,12.74373106,12.38081219
2021-04-29 00:00:00,42.4925,-0.053374591,1,1,-0.053374591,12.01016503,11.66661681
2021-04-30 00:00:00,42.8771,0.009051009,1,1,0.009051009,12.12792015,11.78126248
2021-05-01 00:00:00,49.7035,0.159208529,1,1,0.159208529,14.217997,13.81614847
2021-05-02 00:00:00,46.9593,-0.055211404,1,1,-0.055211404,13.37779002,12.99812811
2021-05-03 00:00:00,46.0232,-0.019934284,1,1,-0.019934284,13.09117908,12.71908546
2021-05-04 00:00:00,42.6551,-0.073182656,1,1,-0.073182656,12.05994917,11.71508635
2021-05-05 00:00:00,45.0381,0.055866708,1,1,0.055866708,12.78956554,12.42543636
2021-05-06 00:00:00,43.5641,-0.032727846,1,1,-0.032727846,12.33826276,11.98605075
2021-05-07 00:00:00,43.2345,-0.007565863,1,1,-0.007565863,12.23734729,11.88780007
2021-05-08 00:00:00,45.7022,0.057077103,1,1,0.057077103,12.99289673,12.62339836
2021-05-09 00:00:00,44.3591,-0.029388082,1,1,-0.029388082,12.58167233,12.22303281
2021-05-10 00:00:00,42.8909,-0.033098057,1,1,-0.033098057,12.13214537,11.78537613
2021-05-11 00:00:00,44.624,0.040407173,1,1,0.040407173,12.66277824,12.30199703
2021-05-12 00:00:00,43.484,-0.025546791,1,1,-0.025546791,12.3137381,11.96217369
2021-05-13 00:00:00,41.052,-0.055928617,1,1,-0.055928617,11.56911913,11.23721724
2021-05-14 00:00:00,42.741,0.041142941,1,1,0.041142941,12.08624966,11.74069234
2021-05-15 00:00:00,43.53,0.018460027,1,1,0.018460027,12.32782217,11.97588586
2021-05-16 00:00:00,46.866,0.076636802,1,1,0.076636802,13.34922384,12.97031626
2021-05-17 00:00:00,46.74,-0.002688516,1,1,-0.002688516,13.31064572,12.93275684
2021-05-18 00:00:00,55.95,0.197047497,1,1,0.197047497,16.13052264,15.67817169
2021-05-19 00:00:00,34.952,-0.375299374,1,1,-0.375299374,9.70144821,9.41886429
2021-05-20 00:00:00,44.431,0.271200504,1,1,0.271200504,12.60368635,12.24446553
2021-05-21 00:00:00,38.921,-0.124012514,1,1,-0.124012514,10.91665901,10.60198607
2021-05-22 00:00:00,31.225,-0.197733871,0,0.5,-0.197733871,8.560331894,8.307880449
2021-05-23 00:00:00,24.517,-0.214827862,0,0.5,-0.107413931,6.506506231,7.308084419
2021-05-24 00:00:00,31.417,0.28143737,0,0.5,0.140718685,8.619117602,8.477187134
2021-05-25 00:00:00,30.007,-0.04488016,0,0.5,-0.02244008,8.187410061,8.264518294
2021-05-26 00:00:00,35.42,0.180391242,0,0.5,0.090195621,9.844738373,9.100137275
2021-05-27 00:00:00,33.779,-0.046329757,0,0.5,-0.023164879,9.342304277,8.866168821
2021-05-28 00:00:00,28.993,-0.141685663,0,0.5,-0.070842831,7.876948042,8.167221488
2021-05-29 00:00:00,27.38,-0.055634119,0,0.5,-0.027817059,7.383086862,7.912216344
2021-05-30 00:00:00,28.59,0.044192841,0,0.5,0.022096421,7.753559291,8.109144426
2021-05-31 00:00:00,32.749,0.145470444,0,0.5,0.072735222,9.026943449,8.771700069
2021-06-01 00:00:00,30.955,-0.054780299,0,0.5,-0.027390149,8.477664493,8.504051745
2021-06-02 00:00:00,33.994,0.09817477,0,0.5,0.049087385,9.408132023,8.970580791
2021-06-03 00:00:00,39.627,0.165705713,0,0.5,0.082852856,11.13281896,9.79667189
2021-06-04 00:00:00,37.37,-0.056956116,0,0.5,-0.028478058,10.44178072,9.489203643
2021-06-05 00:00:00,39.658,0.061225582,0,0.5,0.030612791,11.1423104,9.810307442
2021-06-06 00:00:00,42.199,0.064072823,0,0.5,0.032036411,11.9203025,10.1566309
2021-06-07 00:00:00,38.247,-0.093651508,0,0.5,-0.046825754,10.71029668,9.634213242
2021-06-08 00:00:00,41.229,0.077966899,0,0.5,0.03898345,11.62331221,10.04877156
2021-06-09 00:00:00,42.024,0.019282544,0,0.5,0.009641272,11.86672178,10.15529577
2021-06-10 00:00:00,41.09,-0.022225395,0,0.5,-0.011112698,11.5807538,10.03133034
2021-06-11 00:00:00,36.162,-0.119931857,0,0.5,-0.059965928,10.07192064,9.369826376
2021-06-12 00:00:00,36.474,0.008627841,0,0.5,0.004313921,10.16744741,9.414560985
2021-06-13 00:00:00,38.708,0.061249109,0,0.5,0.030624554,10.85144362,9.733502275
2021-06-14 00:00:00,39.672,0.024904413,0,0.5,0.012452206,11.14659686,9.867158059
2021-06-15 00:00:00,39.54,-0.003327284,0,0.5,-0.001663642,11.10618168,9.849079
2021-06-16 00:00:00,39.677,0.003464846,0,0.5,0.001732423,11.14812774,9.867874192
2021-06-17 00:00:00,39.269,-0.010283036,0,0.5,-0.005141518,11.02320811,9.811996824
2021-06-18 00:00:00,36.8,-0.062874023,1,1,-0.031437011,10.26726065,9.472099957
2021-06-19 00:00:00,35.151,-0.044809783,0,0.5,-0.044809783,9.762377147,9.002847434
2021-06-20 00:00:00,35.228,0.002190549,0,0.5,0.001095275,9.785952665,9.0138033
2021-06-21 00:00:00,26.578,-0.245543318,0,0.5,-0.122771659,7.137534062,7.784392057
2021-06-22 00:00:00,26.956,0.014222289,1,1,0.007111145,7.253268424,7.846859139
2021-06-23 00:00:00,30.774,0.141638225,0,0.5,0.141638225,8.422246716,9.099912566
2021-06-24 00:00:00,31.151,0.012250601,1,1,0.006125301,8.537674903,9.161777566
2021-06-25 00:00:00,28.591,-0.082180347,0,0.5,-0.082180347,7.753865466,8.326679156
2021-06-26 00:00:00,29.639,0.036654891,0,0.5,0.018327446,8.074737454,8.497613362
2021-06-27 00:00:00,31.853,0.074698876,1,1,0.037349438,8.752610147,8.852343886
2021-06-28 00:00:00,33.013,0.036417292,1,1,0.036417292,9.107773797,9.211139569
2021-06-29 00:00:00,33.949,0.028352467,1,1,0.028352467,9.394354123,9.500650569
2021-06-30 00:00:00,35.493,0.045479985,1,1,0.045479985,9.867089189,9.978219996
2021-07-01 00:00:00,33.254,-0.063082861,1,1,-0.063082861,9.181562108,9.285682466
2021-07-02 00:00:00,33.97,0.021531244,0,0.5,0.021531244,9.400783809,9.507146008
2021-07-03 00:00:00,34.5,0.015602002,0,0.5,0.007801001,9.563056857,9.589112264
2021-07-04 00:00:00,34.29,-0.006086957,0,0.5,-0.003043478,9.498759989,9.556884531
2021-07-05 00:00:00,32.887,-0.040915719,0,0.5,-0.020457859,9.069195677,9.340913271
2021-07-06 00:00:00,34.206,0.040107033,0,0.5,0.020053517,9.473041242,9.548284947
2021-07-07 00:00:00,36.659,0.071712565,0,0.5,0.035856283,10.22408989,9.926507232
2021-07-08 00:00:00,33.128,-0.09632014,0,0.5,-0.04816007,9.142983987,9.40028588
2021-07-09 00:00:00,33.325,0.005946631,0,0.5,0.002973316,9.203300573,9.431209213
2021-07-10 00:00:00,31.688,-0.049122281,0,0.5,-0.02456114,8.702091179,9.17500682
2021-07-11 00:00:00,32.173,0.015305478,0,0.5,0.007652739,8.850586326,9.252873494
2021-07-12 00:00:00,30.751,-0.044198552,0,0.5,-0.022099276,8.415204678,9.026292415
2021-07-13 00:00:00,29.147,-0.052160905,0,0.5,-0.026080453,7.924099078,8.76480217
2021-07-14 00:00:00,31.355,0.075753937,0,0.5,0.037876968,8.600134717,9.134663274
2021-07-15 00:00:00,28.572,-0.088757774,0,0.5,-0.044378887,7.748048131,8.684898198
2021-07-16 00:00:00,26.259,-0.080953381,0,0.5,-0.04047669,7.039864058,8.292885572
2021-07-17 00:00:00,26.79,0.020221638,0,0.5,0.010110819,7.202443281,8.386844257
2021-07-18 00:00:00,26.662,-0.004777902,0,0.5,-0.002388951,7.163252809,8.364419545
2021-07-19 00:00:00,24.511,-0.080676618,0,0.5,-0.040338309,6.504669177,7.986674694
2021-07-20 00:00:00,23.466,-0.042633919,0,0.5,-0.02131696,6.184715716,7.795106112
2021-07-21 00:00:00,26.675,0.136751044,1,1,0.068375522,7.167233091,8.396476083
2021-07-22 00:00:00,27.679,0.037638238,1,1,0.037638238,7.474633355,8.750142887
2021-07-23 00:00:00,28.519,0.030347917,0,0.5,0.030347917,7.731820826,9.046039416
2021-07-24 00:00:00,28.621,0.003576563,0,0.5,0.001788281,7.763050733,9.064004562
2021-07-25 00:00:00,28.232,-0.013591419,0,0.5,-0.006795709,7.64394844,8.995612511
2021-07-26 00:00:00,28.18,-0.001841882,0,0.5,-0.000920941,7.628027311,8.986407144
2021-07-27 00:00:00,28.102,-0.002767921,0,0.5,-0.00138396,7.604145617,8.972586354
2021-07-28 00:00:00,27.875,-0.008077717,0,0.5,-0.004038858,7.534643765,8.932308489
2021-07-29 00:00:00,31.25,0.121076233,0,0.5,0.060538117,8.567986283,9.533591738
2021-07-30 00:00:00,32.35,0.0352,0,0.5,0.0176,8.904779401,9.718982953
2021-07-31 00:00:00,36.721,0.13511592,1,1,0.06755796,10.24307278,10.44313557
2021-08-01 00:00:00,34.164,-0.06963318,1,1,-0.06963318,9.460181868,9.646313654
2021-08-02 00:00:00,33.194,-0.02839246,0,0.5,-0.02839246,9.163191574,9.344038621
2021-08-03 00:00:00,34.136,0.028378623,0,0.5,0.014189311,9.451608953,9.490813405
2021-08-04 00:00:00,35.771,0.047896649,1,1,0.023948324,9.952205995,9.742050807
2021-08-05 00:00:00,37.399,0.045511727,1,1,0.045511727,10.45065981,10.2309401
2021-08-06 00:00:00,39.546,0.057407952,1,1,0.057407952,11.10801874,10.87568537
2021-08-07 00:00:00,39.489,-0.001441359,1,1,-0.001441359,11.09056673,10.85856823
2021-08-08 00:00:00,37.688,-0.045607638,1,1,-0.045607638,10.53914455,10.31772695
2021-08-09 00:00:00,38.68,0.026321376,1,1,0.026321376,10.8428707,10.61562509
2021-08-10 00:00:00,40.676,0.051602896,1,1,0.051602896,11.45399712,11.21502498
2021-08-11 00:00:00,41.65,0.023945324,1,1,0.023945324,11.75221212,11.50751771
2021-08-12 00:00:00,41.122,-0.012677071,1,1,-0.012677071,11.59055142,11.34895903
2021-08-13 00:00:00,44.9,0.091872963,1,1,0.091872963,12.74728269,12.48349449
2021-08-14 00:00:00,44.141,-0.016904232,1,1,-0.016904232,12.51489544,12.25556637
2021-08-15 00:00:00,53.565,0.213497655,1,1,0.213497655,15.40029393,15.08559871
2021-08-16 00:00:00,62.128,0.15986185,1,1,0.15986185,18.02207526,17.65707228
2021-08-17 00:00:00,64.218,0.033640227,1,1,0.033640227,18.66198218,18.28470042
2021-08-18 00:00:00,72.787,0.133436108,1,1,0.133436108,21.28560056,20.85797579
2021-08-19 00:00:00,72.873,0.00118153,1,1,0.00118153,21.31193166,20.88380164
2021-08-20 00:00:00,78.771,0.080935326,1,1,0.080935326,23.11775512,22.65497426
2021-08-21 00:00:00,73.904,-0.061786698,1,1,-0.061786698,21.62759867,21.1934115
2021-08-22 00:00:00,72.806,-0.014857112,1,1,-0.014857112,21.2914179,20.8636815
2021-08-23 00:00:00,75.702,0.039776941,1,1,0.039776941,22.17810232,21.73335188
2021-08-24 00:00:00,70.511,-0.068571504,1,1,-0.068571504,20.58874499,20.17449175
2021-08-25 00:00:00,72.028,0.021514374,1,1,0.021514374,21.05321331,20.63004768
2021-08-26 00:00:00,74.875,0.039526295,1,1,0.039526295,21.92489513,21.48500333
2021-08-27 00:00:00,87.954,0.174677796,1,1,0.174677796,25.9293653,25.41263416
2021-08-28 00:00:00,96.225,0.094037792,1,1,0.094037792,28.46174336,27.89641998
2021-08-29 00:00:00,94.239,-0.020639127,1,1,-0.020639127,27.8536787,27.30002309
2021-08-30 00:00:00,110.318,0.170619383,1,1,0.170619383,32.77667555,32.12855556
2021-08-31 00:00:00,108.341,-0.01792092,1,1,-0.01792092,32.17136646,31.53486138
2021-09-01 00:00:00,110.894,0.023564486,1,1,0.023564486,32.95303267,32.30152867
2021-09-02 00:00:00,128.329,0.157222212,1,1,0.157222212,38.29120358,37.53726868
2021-09-03 00:00:00,146.403,0.140841119,1,1,0.140841119,43.82502067,42.96490074
2021-09-04 00:00:00,139.155,-0.049507182,1,1,-0.049507182,41.6058602,40.78832239
2021-09-05 00:00:00,142.14,0.0214509,1,1,0.0214509,42.51979425,41.68471951
2021-09-06 00:00:00,164.272,0.155705642,1,1,0.155705642,49.29607177,48.33097118
2021-09-07 00:00:00,173.644,0.057051719,1,1,0.057051719,52.16554913,51.14538789
2021-09-08 00:00:00,191.215,0.101189791,1,1,0.101189791,57.54535991,56.42196878
2021-09-09 00:00:00,188.127,-0.016149361,1,1,-0.016149361,56.59988978,55.49464069
2021-09-10 00:00:00,179.756,-0.044496537,1,1,-0.044496537,54.03689416,52.98082483
2021-09-11 00:00:00,179.243,-0.002853869,1,1,-0.002853869,53.87982609,52.82677065
2021-09-12 00:00:00,174.507,-0.026422231,1,1,-0.026422231,52.42977864,51.40454727
2021-09-13 00:00:00,169.656,-0.027798312,1,1,-0.027798312,50.94452099,49.94778932
2021-09-14 00:00:00,158.806,-0.06395294,1,1,-0.06395294,47.62251615,46.6895284
2021-09-15 00:00:00,158.991,0.001164943,1,1,0.001164943,47.67915863,46.745084
2021-09-16 00:00:00,152.365,-0.041675315,1,1,-0.041675315,45.65043936,44.75529259
2021-09-17 00:00:00,147.626,-0.031102944,1,1,-0.031102944,44.19947338,43.33216831
2021-09-18 00:00:00,169.228,0.146329237,1,1,0.146329237,50.81347785,49.81926069
2021-09-19 00:00:00,152.973,-0.096053845,1,1,-0.096053845,45.8365941,44.93787532
2021-09-20 00:00:00,132.834,-0.131650683,1,1,-0.131650683,39.67052448,38.89012264
2021-09-21 00:00:00,124.248,-0.064637066,1,1,-0.064637066,37.04170111,36.31174216
2021-09-22 00:00:00,147.952,0.190779731,1,1,0.190779731,44.29928661,43.43006628
2021-09-23 00:00:00,149.897,0.013146156,1,1,0.013146156,44.89479808,44.01415084
2021-09-24 00:00:00,139.147,-0.071715912,1,1,-0.071715912,41.6034108,40.78591998
2021-09-25 00:00:00,136.079,-0.022048625,1,1,-0.022048625,40.66406417,39.86459791
2021-09-26 00:00:00,135.619,-0.003380389,1,1,-0.003380389,40.52322342,39.72645966
2021-09-27 00:00:00,136.308,0.005080409,1,1,0.005080409,40.73417838,39.93336673
2021-09-28 00:00:00,132.158,-0.030445755,1,1,-0.030445755,39.4635498,38.68711947
2021-09-29 00:00:00,135.265,0.023509738,1,1,0.023509738,40.41483727,39.62015327
2021-09-30 00:00:00,141.358,0.045044912,1,1,0.045044912,42.28036496,41.44988449
2021-10-01 00:00:00,161.597,0.143175484,1,1,0.143175484,48.47705214,47.52766722
2021-10-02 00:00:00,168.889,0.0451246,1,1,0.0451246,50.70968433,49.7174588
2021-10-03 00:00:00,173.045,0.024607879,1,1,0.024607879,51.98214996,50.96550787
2021-10-04 00:00:00,167.244,-0.033523072,1,1,-0.033523072,50.20602554,49.2234644
2021-10-05 00:00:00,164.745,-0.01494224,1,1,-0.01494224,49.44089281,48.47301334
2021-10-06 00:00:00,154.005,-0.06519166,0,0.5,-0.06519166,46.15256728,45.24778548
2021-10-07 00:00:00,154.38,0.002434986,0,0.5,0.001217493,46.26738312,45.30409184
2021-10-08 00:00:00,158.932,0.029485685,0,0.5,0.014742842,47.66109427,45.98674576
2021-10-09 00:00:00,156.943,-0.012514786,0,0.5,-0.006257393,47.05211108,45.69273122
2021-10-10 00:00:00,147.62,-0.059403733,0,0.5,-0.029701866,44.19763632,44.30586996
2021-10-11 00:00:00,144.888,-0.018506977,0,0.5,-0.009253489,43.36116469,43.88663261
