date,close_price_BTCUSDT,close_price_ETHUSDT,close_price_SOLUSDT,return_BTCUSDT,return_ETHUSDT,return_SOLUSDT,signal_BTCUSDT,signal_ETHUSDT,signal_SOLUSDT,position_BTCUSDT,position_ETHUSDT,position_SOLUSDT,signal_return_BTCUSDT,signal_return_ETHUSDT,signal_return_SOLUSDT,signal_basket_return,cum_signal_basket_return
10/9/2022,19430,1322.61,32.9,0.001226412,0.005985974,0.01044226,-1,-1,-1,-0.127905592,-0.090201505,-0.085293568,0,-0.000781569,-0.001323639,-0.002105,1.849692
10/10/2022,19124,1289.56,31.93,-0.015748842,-0.02498847,-0.029483283,-1,-1,0,-0.192409948,-0.137606364,0,0.002014365,0.002253998,0.002514734,0.006783,1.869021
10/11/2022,19055,1279.68,30.78,-0.003608032,-0.007661528,-0.036016286,-1,0,0,-0.386182125,0,0,0.000694221,0.001054275,0,0.001748,1.874036
10/12/2022,19148,1294.02,31.14,0.004880609,0.011205926,0.011695906,-1,0,0,-0.394001411,0,0,-0.001884804,0,0,-0.001885,1.868619
10/13/2022,19365.5,1286.38,30.47,0.011358889,-0.005904082,-0.021515735,-1,0,-1,-0.263999003,0,-0.157886602,-0.004475418,0,0,-0.004475,1.855782
10/14/2022,19164.6,1295.35,29.97,-0.010374119,0.006973056,-0.016409583,-1,0,-1,-0.263256274,0,-0.160953445,0.002738757,0,0.002590853,0.00533,1.871003
10/15/2022,19060.4,1274.13,29.58,-0.005437108,-0.016381673,-0.013013013,-1,0,-1,-0.270384491,0,-0.162658317,0.001431353,0,0.002094489,0.003526,1.881126
10/16/2022,19251.9,1305.51,30.14,0.010047008,0.02462857,0.018931711,0,0,-1,0,0,-0.325468271,-0.002716555,0,-0.0030794,-0.005796,1.864427
10/17/2022,19540.6,1330.62,31.18,0.014995922,0.019233863,0.03450564,-1,0,-1,-0.269620324,0,-0.164907419,0,0,-0.011230491,-0.01123,1.83226
10/18/2022,19320.9,1309.93,30.13,-0.011243258,-0.015549143,-0.033675433,-1,0,-1,-0.283731346,0,-0.179914639,0.003031411,0,0.005553329,0.008585,1.856575
10/19/2022,19116.7,1284.45,28.84,-0.010568866,-0.019451421,-0.042814471,-1,0,-1,-0.28284645,0,-0.183917017,0.002998719,0,0.00770295,0.010702,1.887146
10/20/2022,19034.7,1282.2,28,-0.004289443,-0.001751723,-0.029126214,0,0,-1,0,0,-0.371742906,0.001213254,0,0.005356806,0.00657,1.906114
10/21/2022,19150.9,1299.08,28.08,0.00610464,0.013164873,0.002857143,0,1,-1,0,0.255864603,-0.18763483,0,0,-0.001062123,-0.001062,1.903028
10/22/2022,19195.1,1313.19,27.98,0.002307986,0.010861533,-0.003561254,-1,0,-1,-0.372277418,0,-0.205766983,0,0.002779082,0.000668215,0.003447,1.913035
10/23/2022,19560.7,1363.44,29.25,0.019046527,0.038265598,0.045389564,0,1,-1,0,0.289664149,-0.202378921,-0.007090592,0,-0.009339674,-0.01643,1.865173
10/24/2022,19318.1,1342.72,28.28,-0.012402419,-0.015196855,-0.033162393,0,1,-1,0,0.286904653,-0.19838062,0,-0.004401984,0.006711369,0.002309,1.871789
10/25/2022,20068.3,1459.2,30.85,0.038834047,0.086749285,0.090876945,0,1,-1,0,0.220344944,-0.167795053,0,0.024888774,-0.018028225,0.006861,1.891493
10/26/2022,20758.3,1565.45,31.27,0.034382583,0.072813871,0.013614263,1,1,-1,0.21283377,0.132074653,-0.116562583,0,0.016044168,-0.002284406,0.01376,1.931279
10/27/2022,20285.5,1513.7,30.57,-0.022776432,-0.033057587,-0.022385673,1,1,-1,0.205882784,0.127917928,-0.118170619,-0.004847594,-0.004366069,0.002609332,-0.006604,1.911921
10/28/2022,20582.8,1553.79,32.06,0.014655789,0.026484772,0.048740595,1,1,-1,0.206939473,0.12659011,-0.113422764,0.003017375,0.003387877,-0.005759706,0.000646,1.913802
10/29/2022,20796.7,1618.82,32.86,0.010392172,0.041852503,0.024953213,1,1,0,0.310020093,0.184822614,0,0.002150551,0.005298113,-0.002830262,0.004618,1.927258
10/30/2022,20615.6,1589.89,32.91,-0.008708112,-0.017871042,0.001521607,1,1,-1,0.206683853,0.122017866,-0.113899387,-0.00269969,-0.003302973,0,-0.006003,1.909686
10/31/2022,20482,1572.01,32.54,-0.006480529,-0.011246061,-0.011242783,1,1,0,0.309741436,0.183190143,0,-0.001339421,-0.00137222,0.001280546,-0.001431,1.905522
11/1/2022,20472.1,1577.88,32.18,-0.000483351,0.003734073,-0.011063307,1,1,0,0.31418885,0.187766198,0,-0.000149714,0.000684045,0,0.000534,1.907074
11/2/2022,20140.1,1517.26,30.79,-0.016217193,-0.038418638,-0.043194531,0,1,-1,0,0.183449104,-0.168987454,-0.005095261,-0.007213722,0,-0.012309,1.871291
11/3/2022,20199.7,1530.27,30.83,0.00295927,0.008574667,0.001299123,-1,1,-1,-0.236815275,0.12380381,-0.115756551,0,0.001573015,-0.000219536,0.001353,1.875175
11/4/2022,21137.6,1644.09,33.72,0.046431383,0.074379031,0.093739864,0,1,-1,0,0.169636425,-0.149839369,-0.010995661,0.009208407,-0.010851003,-0.012638,1.838839
11/5/2022,21289.9,1626.11,36.89,0.00720517,-0.010936141,0.09400949,0,1,0,0,0.33764053,0,0,-0.001855168,-0.014086323,-0.015941,1.793585
11/6/2022,20900,1567.42,32.6,-0.018313848,-0.036092269,-0.116291678,0,1,-1,0,0.16496822,-0.117849704,0,-0.012186213,0,-0.012186,1.759542
11/7/2022,20578.6,1567.52,29.59,-0.01537799,6.38E-05,-0.092331288,0,1,-1,0,0.165777706,-0.110167146,0,1.05E-05,0.010881215,0.010892,1.789599
11/8/2022,18534,1333.4,23.82,-0.099355641,-0.149356946,-0.19499831,-1,1,-1,-0.139223639,0.082130143,-0.059095867,0,-0.024760052,0.021482407,-0.003278,1.780455
11/9/2022,15905,1101.49,11.7,-0.141847416,-0.173923804,-0.508816121,-1,0,-1,-0.146059961,0,-0.048135143,0.019748513,-0.014284387,0.03006893,0.035533,1.879253
11/10/2022,17588,1298.21,17.615,0.105815781,0.178594449,0.505555556,-1,1,-1,-0.084698643,0.055734217,-0.023973527,-0.015455449,0,-0.024334989,-0.03979,1.764687
11/11/2022,17058.3,1288.64,16.426,-0.030117125,-0.007371689,-0.06749929,-1,0,-1,-0.126134748,0,-0.035869242,0.00255088,-0.000410855,0.001618196,0.003758,1.775077
11/12/2022,16806.9,1256.82,14.56,-0.014737694,-0.024692699,-0.11360039,-1,0,-1,-0.126248763,0,-0.035570703,0.001858935,0,0.00407476,0.005934,1.791545
11/13/2022,16321.2,1220.78,13.126,-0.028898845,-0.028675546,-0.098489011,-1,-1,-1,-0.083685922,-0.055381594,-0.02358008,0.003648443,0,0.003503323,0.007152,1.81151
11/14/2022,16605.2,1242.89,13.999,0.017400681,0.018111371,0.066509218,-1,-1,-1,-0.083306803,-0.055376467,-0.023460729,-0.001456192,-0.001003037,-0.001568293,-0.004028,1.800185
11/15/2022,16888.3,1252.81,14.303,0.017048876,0.007981398,0.021715837,-1,-1,-1,-0.083111013,-0.055500584,-0.023457377,-0.001420287,-0.000441982,-0.000509469,-0.002372,1.793543
11/16/2022,16650.6,1215.78,14.257,-0.014074833,-0.029557555,-0.003216109,-1,-1,-1,-0.083320683,-0.055384624,-0.023497242,0.001169774,0.001640462,7.54E-05,0.002886,1.801605
11/17/2022,16682.1,1199.7,13.62,0.001891824,-0.013226077,-0.044679806,-1,-1,-1,-0.08333039,-0.055399579,-0.023487072,-0.000157628,0.000732521,0.001049852,0.001625,1.806158
11/18/2022,16689.7,1212.04,13.257,0.000455578,0.010285905,-0.026651982,-1,-1,-1,-0.083352702,-0.055458454,-0.023499424,-3.80E-05,-0.000569835,0.000625977,1.80E-05,1.806208
11/19/2022,16692.9,1216.91,12.837,0.000191735,0.004018019,-0.031681376,-1,-1,-1,-0.083341573,-0.055455614,-0.023497855,-1.60E-05,-0.000222833,0.000744494,0.000506,1.807628
11/20/2022,16272.6,1141.57,12.251,-0.025178369,-0.061910905,-0.045649295,-1,-1,-1,-0.083059593,-0.054628497,-0.023485654,0.002098405,0.003433307,0.001072661,0.006604,1.82617
11/21/2022,15773,1106.95,11.825,-0.030701916,-0.030326655,-0.034772672,-1,-1,-1,-0.082575594,-0.054500518,-0.023481883,0.002550089,0.0016567,0.000816659,0.005023,1.840365
11/22/2022,16220.6,1139.11,12.427,0.028377607,0.029052803,0.050909091,-1,-1,-1,-0.082144703,-0.054659498,-0.02346885,-0.002343298,-0.001583393,-0.001195441,-0.005122,1.825817
11/23/2022,16595.8,1183.83,14.331,0.02313108,0.03925872,0.153214774,-1,-1,-1,-0.081587465,-0.054283261,-0.02298529,-0.001900096,-0.002145862,-0.003595775,-0.007642,1.804222
11/24/2022,16592.4,1202.92,14.591,-0.000204871,0.016125626,0.018142488,-1,-1,-1,-0.083074224,-0.05612512,-0.023151458,1.67E-05,-0.000875352,-0.00041701,-0.001276,1.800644
11/25/2022,16516.1,1198.55,14.015,-0.004598491,-0.003632827,-0.03947639,-1,-1,-1,-0.08443471,-0.057737377,-0.023152157,0.000382016,0.000203893,0.000913936,0.0015,1.804845
11/26/2022,16449.2,1204.84,14.133,-0.004050593,0.005248008,0.00841955,-1,-1,-1,-0.084658678,-0.057894271,-0.023144913,0.000342011,-0.000303006,-0.000194931,-0.000156,1.804407
11/27/2022,16422.6,1193.26,14.099,-0.0016171,-0.009611235,-0.002405717,-1,-1,-1,-0.085021801,-0.058190508,-0.023211979,0.000136902,0.000556435,5.57E-05,0.000749,1.806508
11/28/2022,16204.5,1167.21,13.313,-0.013280479,-0.021830951,-0.055748635,-1,-1,-1,-0.085253715,-0.058843012,-0.023214312,0.00112913,0.001270354,0.001294036,0.003694,1.816875
11/29/2022,16433.2,1215.74,13.336,0.014113364,0.041577779,0.001727635,-1,-1,-1,-0.084865264,-0.058169724,-0.023214172,-0.001203217,-0.002446562,-4.01E-05,-0.00369,1.806481
11/30/2022,17153.3,1294.02,14.162,0.043819828,0.064388767,0.061937612,-1,-1,-1,-0.082808169,-0.056848598,-0.023106863,-0.003718781,-0.003745477,-0.00143783,-0.008902,1.781498
12/1/2022,16970.5,1275.7,13.489,-0.010656842,-0.014157432,-0.047521537,-1,-1,-1,-0.082801734,-0.056845733,-0.023089594,0.000882474,0.00080483,0.001098074,0.002785,1.789244
12/2/2022,17083,1295,13.703,0.006629151,0.015128949,0.015864779,-1,-1,-1,-0.082795438,-0.057051169,-0.023086138,-0.000548905,-0.000860016,-0.000366311,-0.001775,1.784293
12/3/2022,16879.5,1239.76,13.289,-0.011912428,-0.042656371,-0.030212362,-1,-1,-1,-0.082803948,-0.056710224,-0.023086608,0.000986295,0.002433596,0.000697487,0.004117,1.795756
12/4/2022,17099.5,1278.82,13.7,0.013033561,0.031506098,0.030927835,-1,-1,-1,-0.084771124,-0.058058456,-0.02326102,-0.00107923,-0.001786718,-0.000714019,-0.00358,1.785747
12/5/2022,16958.3,1258.66,13.81,-0.008257551,-0.015764533,0.008029197,-1,-1,-1,-0.084929623,-0.058040493,-0.023478411,0.000700002,0.000915264,-0.000186767,0.001428,1.789725
12/6/2022,17078.6,1270.72,14.281,0.007093871,0.009581619,0.03410572,-1,-1,-1,-0.084899858,-0.058226034,-0.023607516,-0.00060248,-0.000556122,-0.000800748,-0.001959,1.78426
12/7/2022,16828,1230.83,13.487,-0.014673334,-0.031391652,-0.055598347,-1,-1,-1,-0.084911064,-0.058051903,-0.023688987,0.001245764,0.001827811,0.001312539,0.004386,1.796472
12/8/2022,17216,1279.73,13.67,0.02305681,0.039729288,0.013568622,-1,-1,-1,-0.09329826,-0.064370287,-0.024343765,-0.001957778,-0.002306361,-0.000321427,-0.004586,1.783647
12/9/2022,17122,1262.31,13.579,-0.005460037,-0.013612246,-0.006656913,0,0,0,0,0,0,0.000509412,0.000876224,0.000162054,0.001548,1.787957
12/10/2022,17120,1265.88,13.56,-0.000116809,0.002828148,-0.001399219,-1,-1,-1,-0.194279023,-0.123202972,-0.065880204,0,0,0,0,1.787957
12/11/2022,17077.3,1262.43,13.406,-0.002494159,-0.002725377,-0.011356932,0,-1,-1,0,-0.18497717,-0.10115227,0.000484563,0.000335775,0.000748197,0.001569,1.792331
12/12/2022,17200,1274.88,13.304,0.007184977,0.009861933,-0.007608533,0,0,-1,0,0,-0.220122583,0,-0.001824232,0.00076962,-0.001055,1.789385
12/13/2022,17777.1,1321.06,13.894,0.033552326,0.036223017,0.044347565,0,0,0,0,0,0,0,0,-0.0097619,-0.009762,1.762155
12/14/2022,17803.9,1307.76,14.12,0.001507557,-0.010067673,0.016266014,0,0,0,0,0,0,0,0,0,0,1.762155
12/15/2022,17351.8,1266.26,14.044,-0.025393313,-0.031733651,-0.005382436,0,0,-1,0,0,-0.244035421,0,0,0,0,1.762155
12/16/2022,16624.1,1166.2,12.239,-0.041938012,-0.079020106,-0.128524637,-1,-1,-1,-0.185969652,-0.109849477,-0.071325185,0,0,0.031364564,0.031365,1.84879
12/17/2022,16768,1186.45,12.489,0.008656108,0.017364088,0.020426505,0,-1,-1,0,-0.164353102,-0.107931667,-0.001609773,-0.001907436,-0.001456924,-0.004974,1.83462
12/18/2022,16730.3,1182.45,12.369,-0.00224833,-0.003371402,-0.009608455,0,-1,-1,0,-0.164625472,-0.108383714,0,0.0005541,0.001037057,0.001591,1.83913
12/19/2022,16429.2,1167.21,11.93,-0.017997286,-0.012888494,-0.035491956,-1,-1,-1,-0.182458815,-0.10950916,-0.072124546,0,0.002121774,0.00384675,0.005969,1.856077
12/20/2022,16887.2,1216.21,12.247,0.027877194,0.041980449,0.026571668,0,0,-1,0,0,-0.218576479,-0.00508644,-0.004597244,-0.00191647,-0.0116,1.822946
12/21/2022,16819.6,1213.21,12.127,-0.004003032,-0.002466679,-0.009798318,0,0,0,0,0,0,0,0,0.002141682,0.002142,1.828993
12/22/2022,16815.5,1217.39,11.814,-0.000243763,0.003445405,-0.025810176,0,0,-1,0,0,-0.22370517,0,0,0,0,1.828993
12/23/2022,16776.4,1219.5,11.772,-0.002325236,0.001733216,-0.003555104,0,0,-1,0,0,-0.285370751,0,0,0.000795295,0.000795,1.831242
12/24/2022,16828.9,1219.96,11.423,0.003129396,0.000377204,-0.029646619,0,0,-1,0,0,-0.285687571,0,0,0.008460278,0.00846,1.855194
12/25/2022,16824.4,1217.96,11.373,-0.000267397,-0.001639398,-0.004377134,0,0,-1,0,0,-0.289646075,0,0,0.001250493,0.00125,1.858763
12/26/2022,16912.9,1227.57,11.325,0.005260217,0.007890243,-0.004220522,0,0,-1,0,0,-0.290480233,0,0,0.001222458,0.001222,1.862257
12/27/2022,16698.2,1211.29,11.087,-0.012694452,-0.013261973,-0.021015453,0,0,-1,0,0,-0.289808665,0,0,0.006104574,0.006105,1.879731
12/28/2022,16539,1189.93,9.749,-0.009533962,-0.017634093,-0.12068188,0,0,-1,0,0,-0.25676918,0,0,0.034974654,0.034975,1.980449
12/29/2022,16630.3,1200.35,9.614,0.005520285,0.008756818,-0.013847574,0,-1,-1,0,-0.189414778,-0.128537911,0,0,0.00355563,0.003556,1.991048
12/30/2022,16601.2,1199.66,9.877,-0.001749818,-0.000574832,0.027355939,-1,-1,-1,-0.233968096,-0.140643241,-0.089312718,0,0.000108882,-0.003516275,-0.003407,1.980857
12/31/2022,16537.6,1196.1,9.968,-0.003831048,-0.002967507,0.009213324,-1,-1,-1,-0.235562658,-0.141222499,-0.090353716,0.000896343,0.00041736,-0.000822867,0.000491,1.982321
1/1/2023,16610.3,1199.96,9.977,0.004396043,0.003227155,0.000902889,-1,-1,-1,-0.236085531,-0.142300012,-0.090918526,-0.001035544,-0.000455747,-8.16E-05,-0.001573,1.97763
1/2/2023,16666,1213.23,11.259,0.003353341,0.011058702,0.12849554,-1,-1,-1,-0.238221754,-0.149091443,-0.076348894,-0.000791675,-0.001573653,-0.011682625,-0.014048,1.9358
1/3/2023,16667.2,1214.23,13.326,7.20E-05,0.000824246,0.183586464,-1,-1,-1,-0.241819383,-0.154282634,-0.061318352,-1.72E-05,-0.000122888,-0.014016624,-0.014157,1.894238
1/4/2023,16842.1,1256.39,13.405,0.010493664,0.034721593,0.005928261,-1,-1,-1,-0.240658068,-0.149232709,-0.061327138,-0.002537571,-0.005356939,-0.000363511,-0.008258,1.870337
1/5/2023,16823.8,1251.08,13.418,-0.001086563,-0.004226395,0.000969787,-1,-1,-1,-0.241720004,-0.149584767,-0.061710563,0.00026149,0.000630716,-5.95E-05,0.000833,1.872728
1/6/2023,16943.8,1268.54,13.483,0.007132752,0.013955942,0.004844239,0,0,-1,0,0,-0.18832841,-0.001724129,-0.002087596,-0.000298941,-0.004111,1.860918
1/7/2023,16936.5,1263.65,13.087,-0.000430836,-0.003854825,-0.029370318,-1,-1,-1,-0.25700034,-0.162164166,-0.062517976,0,0,0.005531265,0.005531,1.876742
1/8/2023,17124.7,1289.65,14.465,0.011112095,0.020575318,0.105295331,0,0,0,0,0,0,-0.002855812,-0.003336579,-0.006582851,-0.012775,1.839992
1/9/2023,17169.7,1320.32,16.253,0.002627783,0.023781646,0.123608711,0,0,0,0,0,0,0,0,0,0,1.839992
1/10/2023,17428.8,1335.3,16.191,0.015090537,0.011345734,-0.00381468,0,0,0,0,0,0,0,0,0,0,1.839992
1/11/2023,17935.7,1389.26,16.355,0.029084045,0.040410395,0.010129084,0,0,0,0,0,0,0,0,0,0,1.839992
1/12/2023,18838,1415.84,16.584,0.050307487,0.019132488,0.014001834,0,0,0,0,0,0,0,0,0,0,1.839992
1/13/2023,19924.2,1450.94,18.289,0.057660049,0.024790937,0.102809937,1,0,0,0.544179477,0,0,0,0,0,0,1.839992
1/14/2023,20962.8,1550.27,24.283,0.052127563,0.068459068,0.327737985,1,1,0,0.257375719,0.212279143,0,0.02836675,0,0,0.028367,1.920554
1/15/2023,20882.7,1553.47,22.903,-0.003821054,0.002064157,-0.056829881,1,1,0,0.286129974,0.281494158,0,-0.000983447,0.000438177,0,-0.000545,1.918962
1/16/2023,21188.3,1577.11,23.601,0.014634123,0.015217545,0.030476357,1,1,0,0.285470151,0.281890287,0,0.004187261,0.00428365,0,0.008471,1.943689
1/17/2023,21130.9,1565.84,22.855,-0.002709042,-0.007145982,-0.03160883,1,1,0,0.285329162,0.280318874,0,-0.000773351,-0.002014383,0,-0.002788,1.935482
1/18/2023,20680,1511.66,20.804,-0.021338419,-0.034601236,-0.089739663,1,1,0,0.282672107,0.26236723,0,-0.006088473,-0.00969938,0,-0.015788,1.889136
1/19/2023,21068.3,1551.11,21.408,0.018776596,0.026097138,0.029032878,1,1,0,0.286801154,0.272071713,0,0.00530762,0.006847034,0,0.012155,1.924254
1/20/2023,22661.1,1659.01,25.513,0.075601733,0.069563087,0.191750747,1,1,0,0.238701048,0.23658069,0,0.021682664,0.018926148,0,0.040609,2.043005
1/21/2023,22781.9,1627.63,24.564,0.005330721,-0.018914895,-0.037196723,1,1,0,0.23944511,0.230118029,0,0.001272449,-0.004474899,0,-0.003202,2.033261
1/22/2023,22704.6,1628.14,24.195,-0.003393044,0.000313339,-0.015021983,1,1,0,0.239201222,0.229923913,0,-0.000812448,7.21E-05,0,-0.00074,2.031017
1/23/2023,22913.1,1626.9,24.347,0.009183161,-0.000761605,0.00628229,1,1,0,0.239651577,0.229748188,0,0.002196623,-0.000175111,0,0.002022,2.037145
1/24/2023,22627.4,1555.99,22.77,-0.01246885,-0.043585961,-0.06477184,1,1,0,0.236192046,0.211748305,0,-0.002988179,-0.010013796,0,-0.013002,1.997656
1/25/2023,23060.6,1611.41,24.534,0.01914493,0.035617195,0.077470356,1,1,0,0.235775391,0.207629664,0,0.00452188,0.007541881,0,0.012064,2.03382
1/26/2023,23001.9,1600.69,24.345,-0.002545467,-0.006652559,-0.007703595,1,1,0,0.238919218,0.209095548,0,-0.000600159,-0.001381269,0,-0.001981,2.02781
1/27/2023,23068,1597.08,24.441,0.002873676,-0.002255277,0.003943315,1,1,0,0.242067496,0.212696113,0,0.000686576,-0.000471568,0,0.000215,2.028461
1/28/2023,23015.9,1571.52,24.002,-0.00225854,-0.016004208,-0.017961622,1,1,0,0.240743712,0.20880045,0,-0.000546719,-0.003404033,0,-0.003951,2.016496
1/29/2023,23740.3,1645.67,26.09,0.031473894,0.047183618,0.086992751,1,1,0,0.238900383,0.201937837,0,0.007577142,0.009851961,0,0.017429,2.06907
1/30/2023,22819.9,1565.92,23.957,-0.038769518,-0.048460505,-0.081755462,1,1,0,0.221305418,0.186891429,0,-0.009262053,-0.00978601,0,-0.019048,2.01061
1/31/2023,23119.4,1585.02,23.913,0.01312451,0.012197303,-0.001836624,1,1,0,0.22159657,0.187026676,0,0.002904525,0.002279571,0,0.005184,2.026217
2/1/2023,23730,1641.8,25.011,0.02641072,0.035822892,0.045916447,1,1,0,0.220607982,0.184365841,0,0.005852525,0.006699836,0,0.012552,2.064202
2/2/2023,23493.1,1643.81,24.315,-0.009983144,0.001224266,-0.027827756,1,1,0,0.218346546,0.18439583,0,-0.002202361,0.000225713,0,-0.001977,2.058145
2/3/2023,23424.7,1663.68,24.683,-0.002911493,0.012087772,0.015134691,1,1,0,0.2169954,0.186808644,0,-0.000635714,0.002228935,0,0.001593,2.063016
2/4/2023,23322.6,1666.44,24.318,-0.004358647,0.001658973,-0.014787506,1,1,0,0.216408644,0.187349956,0,-0.000945806,0.00030991,0,-0.000636,2.061068
2/5/2023,22929.2,1628.98,23.464,-0.016867759,-0.022479057,-0.03511802,1,1,0,0.211759017,0.183370271,0,-0.003650329,-0.00421145,0,-0.007862,2.037002
2/6/2023,22757.7,1613.9,22.635,-0.007479546,-0.009257327,-0.035330719,1,1,0,0.21056774,0.182735192,0,-0.001583861,-0.001697519,0,-0.003281,2.027038
2/7/2023,23234.1,1670.51,23.817,0.020933574,0.035076523,0.052220013,1,1,0,0.209916336,0.180654865,0,0.004407935,0.006409715,0,0.010818,2.059784
2/8/2023,22955.9,1650.26,23.21,-0.01197378,-0.012122047,-0.025485997,1,1,0,0.207420882,0.179956629,0,-0.002513492,-0.002189907,0,-0.004703,2.045394
2/9/2023,21793.4,1544.68,20.482,-0.050640576,-0.063977797,-0.117535545,1,1,0,0.190131867,0.164127561,0,-0.010503913,-0.011513229,0,-0.022017,1.978343
2/10/2023,21618.6,1512.26,20.088,-0.008020777,-0.020988166,-0.019236403,1,1,0,0.191203912,0.165996402,0,-0.001525005,-0.003444736,0,-0.00497,1.963541
2/11/2023,21851.3,1537.65,20.782,0.010763879,0.016789441,0.034547989,1,1,0,0.200380861,0.166194908,0,0.002058096,0.002786987,0,0.004845,1.977899
2/12/2023,21771.1,1514.49,21.483,-0.003670262,-0.015061945,0.033731113,1,1,0,0.216192355,0.166726299,0,-0.00073545,-0.002503219,0,-0.003239,1.968254
2/13/2023,21766.2,1504.85,20.748,-0.000225069,-0.006365179,-0.034213099,1,0,-1,0.233843829,0,-0.087481698,-4.87E-05,-0.001061243,0,-0.00111,1.964959
2/14/2023,22187.4,1554.94,21.836,0.019351104,0.03328571,0.052438789,1,1,-1,0.154453015,0.118510684,-0.058349878,0.004525136,0,-0.004587434,-6.20E-05,1.964775
2/15/2023,24332.6,1675,23.862,0.096685506,0.077211982,0.092782561,1,1,0,0.184502718,0.160902807,0,0.014933368,0.009150445,-0.005413851,0.01867,2.020128
2/16/2023,23526.6,1639,22.257,-0.033124286,-0.021492537,-0.067261755,1,1,-1,0.119559645,0.106445833,-0.055439269,-0.006111521,-0.00345821,0,-0.00957,1.991225
2/17/2023,24581.5,1694.12,23.146,0.044838608,0.033630262,0.03994249,1,1,0,0.176223127,0.160964128,0,0.005360888,0.003579801,-0.002214382,0.006726,2.011344
2/18/2023,24636.9,1691.66,23.464,0.002253727,-0.001452081,0.013738875,1,1,0,0.176748656,0.162202967,0,0.000397159,-0.000233733,0,0.000163,2.011835
2/19/2023,24265.9,1680.31,24.853,-0.015058713,-0.006709386,0.059197068,1,1,-1,0.130631945,0.117153128,-0.068828189,-0.002661607,-0.001088282,0,-0.00375,2.000541
2/20/2023,24849.9,1703.7,26.291,0.024066694,0.01392005,0.057860218,1,1,0,0.193893246,0.176610153,0,0.003143879,0.001630777,-0.003982414,0.000792,2.002917
2/21/2023,24443.4,1659.2,24.983,-0.016358215,-0.026119622,-0.049750865,1,1,0,0.192376236,0.174027218,0,-0.003171747,-0.00461299,0,-0.007785,1.979539
2/22/2023,24171.3,1642.01,24.145,-0.011131839,-0.010360415,-0.033542809,1,1,-1,0.127834324,0.115744621,-0.066517003,-0.002141501,-0.001802994,0,-0.003944,1.967788
2/23/2023,23928.8,1649.69,23.909,-0.010032559,0.004677194,-0.00977428,1,1,0,0.192042431,0.180705772,0,-0.001282505,0.00054136,0.000650156,-9.10E-05,1.967518
2/24/2023,23175.6,1607.12,23.06,-0.031476714,-0.025804848,-0.035509641,1,0,-1,0.188728131,0,-0.105799537,-0.006044865,-0.004663085,0,-0.010708,1.935742
2/25/2023,23146.2,1593.59,22.359,-0.001268576,-0.008418786,-0.030398959,1,0,-1,0.188754691,0,-0.105202475,-0.000239416,0,0.003216196,0.002977,1.944481
2/26/2023,23545.3,1640.49,23.238,0.017242571,0.029430406,0.039313028,1,1,-1,0.125093382,0.119491738,-0.069364568,0.003254616,0,-0.004135828,-0.000881,1.941887
2/27/2023,23480,1632.6,22.665,-0.002773377,-0.004809539,-0.024657888,1,1,-1,0.125083227,0.1201405,-0.069233631,-0.000346931,-0.0005747,0.001710384,0.000789,1.944209
2/28/2023,23129.6,1604.72,21.875,-0.014923339,-0.017077055,-0.034855504,0,0,-1,0,0,-0.218352058,-0.001866659,-0.002051646,0.002413173,-0.001505,1.939778
3/1/2023,23619.8,1664.46,22.499,0.021193622,0.037227678,0.028525714,1,1,-1,0.130566912,0.128214946,-0.075819937,0,0,-0.006228648,-0.006229,1.921466
3/2/2023,23457.1,1647.29,21.991,-0.006888289,-0.010315658,-0.022578781,1,1,-1,0.130815562,0.128070673,-0.075544862,-0.000899383,-0.001322622,0.001711922,-0.00051,1.919976
3/3/2023,22342.8,1568.86,21.404,-0.047503741,-0.047611532,-0.026692738,0,0,-1,0,0,-0.230054163,-0.006214229,-0.006097641,0.002016499,-0.010295,1.889915
3/4/2023,22335.7,1566.05,20.977,-0.000317776,-0.001791109,-0.019949542,0,-1,-1,0,-0.187711172,-0.115327803,0,0,0.004589475,0.004589,1.903176
3/5/2023,22419.4,1564.06,20.96,0.003747364,-0.001270713,-0.000810411,0,-1,-1,0,-0.188480042,-0.115678366,0,0.000238527,9.35E-05,0.000332,1.90414
3/6/2023,22397.1,1565.17,20.622,-0.000994674,0.000709691,-0.016125954,0,-1,-1,0,-0.188503135,-0.115649706,0,-0.000133763,0.001865424,0.001732,1.90917
3/7/2023,22187.1,1561.29,20.233,-0.009376214,-0.002478964,-0.01886335,0,-1,-1,0,-0.190402145,-0.116377303,0,0.000467292,0.002181541,0.002649,1.916877
3/8/2023,21695.4,1531.82,18.413,-0.022161526,-0.018875417,-0.089952059,0,0,-1,0,0,-0.22115881,0,0.00359392,0.010468378,0.014062,1.957894
3/9/2023,20348.3,1436.42,17.318,-0.062091503,-0.062278858,-0.059468854,0,0,0,0,0,0,0,0,0.013152061,0.013152,1.996796
3/10/2023,20140.3,1425.79,18.15,-0.010221984,-0.007400343,0.048042499,0,0,0,0,0,0,0,0,0,0,1.996796
3/11/2023,20447.3,1471.03,18.061,0.01524307,0.031729778,-0.004903581,0,0,0,0,0,0,0,0,0,0,1.996796
3/12/2023,21986.2,1579.26,20.193,0.075261771,0.073574298,0.118044405,1,1,1,0.110433626,0.115313996,0.071974966,0,0,0,0,1.996796
