date,close,open,signal,position,asset_return,signal_return
2021-10-17,61571.45,60925.56,1.0,1.0,0.01060129771478513,0.01060129771478513
2021-10-18,62037.92,61571.45,1.0,1.0,0.00757607624962553,0.00757607624962553
2021-10-19,64316.7,62037.92,1.0,1.0,0.036732050333086574,0.036732050333086574
2021-10-20,66064.24,64314.75,1.0,1.0,0.027170859201420594,0.027170859201420594
2021-10-21,62260.33,66064.25,1.0,1.0,-0.057578956482357224,-0.057578956482357224
2021-10-22,60734.27,62260.33,1.0,1.0,-0.024510952640308892,-0.024510952640308892
2021-10-23,61325.11,60734.28,1.0,1.0,0.009728280260880684,0.009728280260880684
2021-10-24,60902.82,61325.09,1.0,1.0,-0.006886086302984262,-0.006886086302984262
2021-10-25,63127.04,60902.82,1.0,1.0,0.03652080478375219,0.03652080478375219
2021-10-26,60358.75,63129.25,1.0,1.0,-0.04385268183016344,-0.04385268183016344
2021-10-27,58449.36,60358.74,1.0,1.0,-0.03163402157930706,-0.03163402157930706
2021-10-28,60622.03,58449.36,1.0,1.0,0.03717183558553927,0.03717183558553927
2021-10-29,62308.22,60622.02,1.0,1.0,0.027814805937709464,0.027814805937709464
2021-10-30,61895.19,62308.21,1.0,1.0,-0.006628820402829638,-0.006628820402829638
2021-10-31,61348.61,61895.19,1.0,1.0,-0.00883073466613482,-0.00883073466613482
2021-11-01,60942.87,61347.14,1.0,1.0,-0.0066136787777261175,-0.0066136787777261175
2021-11-02,63266.69,60942.87,1.0,1.0,0.038131121819500846,0.038131121819500846
2021-11-03,62946.45,63266.69,1.0,1.0,-0.0050617473428751225,-0.0050617473428751225
2021-11-04,61431.86,62946.45,1.0,1.0,-0.024061563440035072,-0.024061563440035072
2021-11-05,61006.0,61433.9,1.0,1.0,-0.006932233534846621,-0.006932233534846621
2021-11-06,61511.3,61006.0,1.0,1.0,0.008282791856538685,0.008282791856538685
2021-11-07,63316.4,61511.3,1.0,1.0,0.029345827514619227,0.029345827514619227
2021-11-08,67606.96,63316.4,1.0,1.0,0.0677638021113014,0.0677638021113014
2021-11-09,67009.98,67606.96,1.0,1.0,-0.008830155948440943,-0.008830155948440943
2021-11-10,64920.13,67010.65,1.0,1.0,-0.031187145556527573,-0.031187145556527573
2021-11-11,64831.3,64920.13,1.0,1.0,-0.001368296705505534,-0.001368296705505534
2021-11-12,64156.08,64831.2,1.0,1.0,-0.010415031011255405,-0.010415031011255405
2021-11-13,64427.0,64156.08,1.0,1.0,0.004222826581673944,0.004222826581673944
2021-11-14,65568.39,64426.99,1.0,1.0,0.017716019681189632,0.017716019681189632
2021-11-15,63654.49,65568.38,1.0,1.0,-0.029189370060786923,-0.029189370060786923
2021-11-16,60106.03,63654.49,0.0,0.5,-0.05574563553961398,-0.05574563553961398
2021-11-17,60366.96,60106.03,0.0,0.5,0.004341161776946434,0.002170580888473217
2021-11-18,56921.05,60366.97,0.0,0.5,-0.057082715445667565,-0.028541357722833782
2021-11-19,58069.51,56921.04,0.0,0.5,0.020176367090909197,0.010088183545454599
2021-11-20,59716.29,58069.52,0.0,0.5,0.028358772099161822,0.014179386049580911
2021-11-21,58661.39,59716.28,0.0,0.5,-0.01766519654854648,-0.00883259827427324
2021-11-22,56268.31,58648.87,0.0,0.5,-0.04079480557825177,-0.020397402789125885
2021-11-23,57574.23,56268.31,0.0,0.5,0.023208800833008914,0.011604400416504457
2021-11-24,57165.08,57574.24,0.0,0.5,-0.0071064780197668265,-0.0035532390098834132
2021-11-25,58988.21,57165.09,0.0,0.5,0.03189237205650719,0.015946186028253595
2021-11-26,53755.65,58988.36,0.0,0.5,-0.08870518362906754,-0.04435259181453377
2021-11-27,54738.77,53755.66,0.0,0.5,0.018288682212939333,0.009144341106469667
2021-11-28,57315.73,54738.77,0.0,0.5,0.04707741880206684,0.02353870940103342
2021-11-29,57827.98,57315.72,0.0,0.5,0.008937337097512321,0.004468668548756161
2021-11-30,56975.0,57827.97,0.0,0.5,-0.014750299076675355,-0.0073751495383376775
2021-12-01,57209.29,56978.06,0.0,0.5,0.004112154453707717,0.0020560772268538585
2021-12-02,56513.57,57209.28,0.0,0.5,-0.012160961969638118,-0.006080480984819059
2021-12-03,53612.0,56513.56,0.0,0.5,-0.051342889858134955,-0.025671444929067477
2021-12-04,49135.66,53611.86,0.0,0.5,-0.08349511303439527,-0.04174755651719764
2021-12-05,49376.6,49135.66,0.0,0.5,0.004903566981699248,0.002451783490849624
2021-12-06,50424.72,49373.83,0.0,0.5,0.021227058971253543,0.010613529485626771
2021-12-07,50577.2,50424.72,0.0,0.5,0.0030239136677405742,0.0015119568338702871
2021-12-08,50455.61,50577.2,0.0,0.5,-0.0024040476736552074,-0.0012020238368276037
2021-12-09,47539.76,50459.61,0.0,0.5,-0.057790402296196586,-0.028895201148098293
2021-12-10,47136.35,47539.34,0.0,0.5,-0.008485739095022815,-0.0042428695475114075
2021-12-11,49381.15,47132.31,0.0,0.5,0.047623543189067474,0.023811771594533737
2021-12-12,50057.01,49379.51,0.0,0.5,0.013686599036272007,0.0068432995181360035
2021-12-13,46679.93,50057.02,-1.0,0.0,-0.06746467677554058,-0.03373233838777029
2021-12-14,48324.04,46679.93,0.0,0.5,0.03522091828329654,0.0
2021-12-15,48870.48,48324.0,0.0,0.5,0.01130782939505881,0.005653914697529405
2021-12-16,47624.5,48870.48,0.0,0.5,-0.02549555478071841,-0.012747777390359205
2021-12-17,46125.33,47629.1,-1.0,0.0,-0.03147896565843211,-0.015739482829216056
2021-12-18,46815.99,46125.33,-1.0,0.0,0.014973551408737906,0.0
2021-12-19,46668.63,46815.99,-1.0,0.0,-0.0031476425041957468,-0.0
2021-12-20,46898.14,46668.65,-1.0,0.0,0.004917864526985394,0.0
2021-12-21,48875.15,46896.82,-1.0,0.0,0.042155403178036455,0.0
2021-12-22,48569.69,48875.88,0.0,0.5,-0.006249801790889631,-0.0
2021-12-23,50817.92,48569.69,0.0,0.5,0.04628874510008196,0.02314437255004098
2021-12-24,50808.55,50817.94,0.0,0.5,-0.00018438377643148485,-9.219188821574242e-05
2021-12-25,50403.64,50809.37,0.0,0.5,-0.007969327996961262,-0.003984663998480631
2021-12-26,50765.73,50403.64,0.0,0.5,0.007183806566351203,0.0035919032831756015
2021-12-27,50707.72,50765.73,0.0,0.5,-0.0011427000064807569,-0.0005713500032403784
2021-12-28,47522.03,50707.72,0.0,0.5,-0.06282455610309445,-0.03141227805154723
2021-12-29,46436.54,47522.02,-1.0,0.0,-0.02284182725359163,-0.011420913626795814
2021-12-30,47095.02,46436.53,-1.0,0.0,0.014180212393085201,0.0
2021-12-31,46210.56,47095.02,-1.0,0.0,-0.018780329639949134,-0.0
2022-01-01,47704.35,46210.57,-1.0,0.0,0.03232572814525514,0.0
2022-01-02,47280.0,47704.35,-1.0,0.0,-0.00889541519798509,-0.0
2022-01-03,46445.81,47280.01,-1.0,0.0,-0.017643612521150653,-0.0
2022-01-04,45833.42,46445.8,-1.0,0.0,-0.013185042956512127,-0.0
2022-01-05,43421.69,45833.41,-1.0,0.0,-0.052619464137740435,-0.0
2022-01-06,43080.01,43421.7,-1.0,0.0,-0.007868878433796578,-0.0
2022-01-07,41553.86,43080.01,-1.0,0.0,-0.03542594349444217,-0.0
2022-01-08,41688.05,41553.87,-1.0,0.0,0.0032293028854599726,0.0
2022-01-09,41851.22,41688.05,-1.0,0.0,0.003914071298609434,0.0
2022-01-10,41801.55,41851.22,-1.0,0.0,-0.0011868232276143198,-0.0
2022-01-11,42700.68,41801.55,-1.0,0.0,0.02150948948065312,0.0
2022-01-12,43880.72,42700.69,-1.0,0.0,0.027635157098200747,0.0
2022-01-13,42534.32,43880.72,-1.0,0.0,-0.030683179309728748,-0.0
2022-01-14,43042.4,42538.72,-1.0,0.0,0.011945177447294286,0.0
2022-01-15,43070.51,43042.4,-1.0,0.0,0.0006530769659685021,0.0
2022-01-16,43060.66,43070.51,-1.0,0.0,-0.00022869476121822885,-0.0
2022-01-17,42176.34,43060.66,-1.0,0.0,-0.02053661044675137,-0.0
2022-01-18,42337.58,42176.34,-1.0,0.0,0.0038229964951914663,0.0
2022-01-19,41657.89,42337.58,0.0,0.5,-0.016054058829059303,-0.0
2022-01-20,40661.69,41656.9,-1.0,0.0,-0.023913837210669975,-0.011956918605334987
2022-01-21,36425.98,40662.06,-1.0,0.0,-0.10416955124098382,-0.0
2022-01-22,35043.73,36426.46,-1.0,0.0,-0.03794681707945813,-0.0
2022-01-23,36230.01,35043.73,-1.0,0.0,0.03385141935518843,0.0
2022-01-24,36648.31,36230.0,-1.0,0.0,0.011545677188606884,0.0
2022-01-25,36934.26,36648.3,-1.0,0.0,0.007802542600190865,0.0
2022-01-26,36787.43,36934.26,-1.0,0.0,-0.003975441771406851,-0.0
2022-01-27,37131.0,36787.42,-1.0,0.0,0.00933933139662102,0.0
2022-01-28,37696.21,37131.0,-1.0,0.0,0.015222051654951274,0.0
2022-01-29,38150.01,37696.22,-1.0,0.0,0.012038345499454817,0.0
2022-01-30,37870.01,38150.0,-1.0,0.0,-0.007339447617444872,-0.0
2022-01-31,38439.04,37870.0,-1.0,0.0,0.015025874035945463,0.0
2022-02-01,38680.51,38439.04,-1.0,0.0,0.006281894657098608,0.0
2022-02-02,36892.03,38680.51,-1.0,0.0,-0.04623723937455848,-0.0
2022-02-03,37289.86,36892.05,-1.0,0.0,0.010783629960183783,0.0
2022-02-04,41550.0,37287.33,-1.0,0.0,0.11424392582863008,0.0
2022-02-05,41374.69,41550.0,-1.0,0.0,-0.004219253910950571,-0.0
2022-02-06,42361.35,41374.68,0.0,0.5,0.023846946043583506,0.0
2022-02-07,43829.99,42361.34,0.0,0.5,0.03466933891389212,0.01733466945694606
2022-02-08,44021.57,43829.99,0.0,0.5,0.004370979778913986,0.002185489889456993
2022-02-09,44358.08,44021.58,0.0,0.5,0.007644207146632942,0.003822103573316471
2022-02-10,43471.29,44358.09,0.0,0.5,-0.019991622721271973,-0.009995811360635987
2022-02-11,42366.0,43471.3,-1.0,0.0,-0.025425746509938008,-0.012712873254969004
2022-02-12,42199.87,42365.99,-1.0,0.0,-0.003921304819902716,-0.0
2022-02-13,42041.13,42199.88,-1.0,0.0,-0.003761622962345723,-0.0
2022-02-14,42525.14,42041.12,-1.0,0.0,0.01151277332459899,0.0
2022-02-15,44529.6,42525.14,0.0,0.5,0.0471358824450665,0.0
2022-02-16,43860.7,44529.7,0.0,0.5,-0.015021468865653476,-0.007510734432826738
2022-02-17,40491.7,43860.8,-1.0,0.0,-0.07681135959982399,-0.038405679799911996
2022-02-18,39966.8,40491.8,-1.0,0.0,-0.012963150472812823,-0.0
2022-02-19,40052.6,39966.8,-1.0,0.0,0.0021467818289178098,0.0
2022-02-20,38368.1,40052.6,0.0,0.5,-0.042057194788852614,-0.0
2022-02-21,36986.4,38367.9,0.0,0.5,-0.03601168679189215,-0.018005843395946075
2022-02-22,38212.0,36986.4,0.0,0.5,0.033136504228581165,0.016568252114290583
2022-02-23,37227.8,38212.1,0.0,0.5,-0.025756306919292316,-0.012878153459646158
2022-02-24,38315.1,37227.9,0.0,0.5,0.02920666813510331,0.014603334067551654
2022-02-25,39205.4,38316.2,0.0,0.5,0.023236269773535767,0.011618134886767884
2022-02-26,39099.3,39205.4,0.0,0.5,-0.0027062598519591585,-0.0013531299259795793
2022-02-27,37672.0,39099.3,-1.0,0.0,-0.03650448985020205,-0.018252244925101024
2022-02-28,43155.0,37672.1,0.0,0.5,0.14554576343172654,0.0
2022-03-01,44394.1,43155.0,0.0,0.5,0.02871277951569917,0.014356389757849586
2022-03-02,43885.7,44393.6,0.0,0.5,-0.011451972221533935,-0.005725986110766967
2022-03-03,42449.5,43885.8,0.0,0.5,-0.03272592211130265,-0.016362961055651326
2022-03-04,39127.7,42449.6,0.0,0.5,-0.07825298295621863,-0.039126491478109315
2022-03-05,39375.1,39127.7,0.0,0.5,0.006322886343945733,0.0031614431719728664
2022-03-06,38401.1,39375.0,-1.0,0.0,-0.02473644511379014,-0.01236822255689507
2022-03-07,37963.8,38401.1,-1.0,0.0,-0.011387694623331002,-0.0
2022-03-08,38709.9,37963.7,-1.0,0.0,0.019652932530463296,0.0
2022-03-09,41937.5,38709.9,-1.0,0.0,0.08337918723634008,0.0
2022-03-10,39407.2,41939.5,-1.0,0.0,-0.06033502235469457,-0.0
2022-03-11,38713.0,39407.1,-1.0,0.0,-0.01761607015976774,-0.0
2022-03-12,38792.6,38713.1,-1.0,0.0,0.0020561568465373714,0.0
2022-03-13,37743.7,38792.7,-1.0,0.0,-0.027038662012858206,-0.0
2022-03-14,39653.8,37743.0,-1.0,0.0,0.05060712118843691,0.0
2022-03-15,39271.0,39651.6,-1.0,0.0,-0.009653551488129852,-0.0
2022-03-16,41105.8,39270.9,-1.0,0.0,0.046721499325201865,0.0
2022-03-17,40898.1,41105.9,-1.0,0.0,-0.005052814931226335,-0.0
2022-03-18,41751.5,40898.0,-1.0,0.0,0.020866495020551046,0.0
2022-03-19,42188.2,41751.6,0.0,0.5,0.010459504448941948,0.0
2022-03-20,41261.0,42188.2,0.0,0.5,-0.021977709406895696,-0.010988854703447848
2022-03-21,40982.0,41261.0,0.0,0.5,-0.006761833208114187,-0.0033809166040570937
2022-03-22,42349.8,40982.0,0.0,0.5,0.03337562832463048,0.01668781416231524
2022-03-23,42867.9,42349.9,0.0,0.5,0.012233824008613947,0.006116912004306974
2022-03-24,43973.4,42867.8,0.0,0.5,0.025788527079702916,0.012894263539851458
2022-03-25,44290.6,43973.2,0.0,0.5,0.007213451768569135,0.0036067258842845673
2022-03-26,44489.2,44290.6,0.0,0.5,0.004484021440215313,0.0022420107201076567
2022-03-27,46820.8,44489.3,0.0,0.5,0.052408224917508184,0.026204112458754092
2022-03-28,47121.9,46820.9,0.0,0.5,0.006430902504869662,0.003215451252434831
2022-03-29,47418.5,47121.8,0.0,0.5,0.006294313259864293,0.0031471566299321463
2022-03-30,47053.2,47418.5,0.0,0.5,-0.007703744319200401,-0.0038518721596002004
2022-03-31,45506.0,47053.1,0.0,0.5,-0.032881929390562115,-0.016440964695281057
2022-04-01,46266.2,45505.9,0.0,0.5,0.016705489386015016,0.008352744693007508
2022-04-02,45794.6,46266.2,0.0,0.5,-0.010193186386606157,-0.005096593193303078
2022-04-03,46392.4,45792.3,0.0,0.5,0.013053940857655766,0.006526970428827883
2022-04-04,46580.9,46392.3,0.0,0.5,0.004063165518490175,0.0020315827592450875
2022-04-05,45477.4,46580.9,0.0,0.5,-0.02368996734713158,-0.01184498367356579
2022-04-06,43159.7,45477.5,0.0,0.5,-0.0509637754137221,-0.02548188770686105
2022-04-07,43417.1,43159.8,0.0,0.5,0.0059638968760209465,0.0029819484380104733
2022-04-08,42229.2,43417.1,0.0,0.5,-0.027360187575863004,-0.013680093787931502
2022-04-09,42727.7,42229.1,0.0,0.5,0.011804628077254575,0.005902314038627288
2022-04-10,42140.4,42727.8,0.0,0.5,-0.013745181697119135,-0.006872590848559568
2022-04-11,39505.6,42140.3,0.0,0.5,-0.06252432345207926,-0.03126216172603963
2022-04-12,40060.7,39505.6,0.0,0.5,0.014051172492001163,0.007025586246000581
2022-04-13,41129.8,40060.7,0.0,0.5,0.026687002473746224,0.013343501236873112
2022-04-14,39915.9,41129.8,0.0,0.5,-0.029513880446780716,-0.014756940223390358
2022-04-15,40529.5,39915.9,-1.0,0.0,0.015372320303437936,0.007686160151718968
2022-04-16,40361.0,40529.6,-1.0,0.0,-0.004157465549784689,-0.0
2022-04-17,39649.1,40360.9,-1.0,0.0,-0.017638314214216688,-0.0
2022-04-18,40785.6,39649.1,-1.0,0.0,0.028663954541212844,0.0
2022-04-19,41472.9,40785.7,0.0,0.5,0.0168515358361776,0.0
2022-04-20,41327.7,41472.9,0.0,0.5,-0.0035010814290779013,-0.0017505407145389507
2022-04-21,40449.8,41326.0,-1.0,0.0,-0.021242411264115746,-0.010621205632057873
2022-04-22,39674.2,40449.7,-1.0,0.0,-0.019174384051342752,-0.0
2022-04-23,39415.1,39674.3,-1.0,0.0,-0.006530692490333778,-0.0
2022-04-24,39433.4,39413.8,-1.0,0.0,0.00046428906688045224,0.0
2022-04-25,40411.0,39433.4,-1.0,0.0,0.024791166878838755,0.0
2022-04-26,38093.7,40411.0,-1.0,0.0,-0.057343297616985534,-0.0
2022-04-27,39209.0,38093.7,-1.0,0.0,0.02927780709146144,0.0
2022-04-28,39732.5,39209.0,-1.0,0.0,0.013351526435257277,0.0
2022-04-29,38572.2,39732.5,-1.0,0.0,-0.02920279368275347,-0.0
2022-04-30,37614.5,38572.2,-1.0,0.0,-0.024828762684005468,-0.0
2022-05-01,38440.5,37614.4,-1.0,0.0,0.02195961663720114,0.0
2022-05-02,38525.6,38440.2,-1.0,0.0,0.002213810954592166,0.0
2022-05-03,37712.9,38525.5,-1.0,0.0,-0.021095064061299462,-0.0
2022-05-04,39684.0,37713.0,-1.0,0.0,0.05226593552869163,0.0
2022-05-05,36534.7,39684.1,-1.0,0.0,-0.07935943957262381,-0.0
2022-05-06,35995.3,36533.7,-1.0,0.0,-0.014764046235496542,-0.0
2022-05-07,35466.7,35995.2,-1.0,0.0,-0.014685250574380748,-0.0
2022-05-08,34032.0,35466.7,-1.0,0.0,-0.040452029650348,-0.0
2022-05-09,30056.6,34032.1,-1.0,0.0,-0.11681358721203572,-0.0
2022-05-10,31002.1,30056.0,-1.0,0.0,0.0314573171948922,0.0
2022-05-11,29074.7,31002.1,-1.0,0.0,-0.062169982033475124,-0.0
2022-05-12,29020.7,29077.9,-1.0,0.0,-0.0018572848559056387,-0.0
2022-05-13,29274.3,29020.8,-1.0,0.0,0.008738590040901828,0.0
2022-05-14,30079.8,29274.2,-1.0,0.0,0.02751560242260287,0.0
2022-05-15,31324.4,30079.5,-1.0,0.0,0.04137660489763895,0.0
2022-05-16,29866.7,31324.3,-1.0,0.0,-0.046535608024415476,-0.0
2022-05-17,30437.0,29866.4,-1.0,0.0,0.019094844760217944,0.0
2022-05-18,28700.6,30437.0,-1.0,0.0,-0.05704898643098866,-0.0
2022-05-19,30319.9,28700.6,-1.0,0.0,0.05642042326641272,0.0
2022-05-20,29188.9,30319.9,-1.0,0.0,-0.03730223384641773,-0.0
2022-05-21,29427.4,29188.9,-1.0,0.0,0.008170914285910102,0.0
2022-05-22,30284.0,29427.4,-1.0,0.0,0.029108925695100485,0.0
2022-05-23,29097.7,30284.0,-1.0,0.0,-0.03917250033020736,-0.0
2022-05-24,29643.1,29097.8,-1.0,0.0,0.018743749505974572,0.0
2022-05-25,29536.7,29643.0,-1.0,0.0,-0.0035893681834895386,-0.0
2022-05-26,29194.0,29536.7,-1.0,0.0,-0.011602514837473432,-0.0
2022-05-27,28623.2,29194.0,-1.0,0.0,-0.019551962732068162,-0.0
2022-05-28,29018.8,28623.3,-1.0,0.0,0.013820956426954245,0.0
2022-05-29,29452.8,29018.8,-1.0,0.0,0.014955821743145803,0.0
2022-05-30,31726.5,29452.6,-1.0,0.0,0.0771980932203391,0.0
2022-05-31,31797.8,31726.5,-1.0,0.0,0.002247332671426072,0.0
2022-06-01,29796.9,31797.9,-1.0,0.0,-0.06292573700067294,-0.0
2022-06-02,30437.1,29796.9,-1.0,0.0,0.021485456540780934,0.0
2022-06-03,29682.8,30437.1,-1.0,0.0,-0.024782255865374747,-0.0
2022-06-04,29848.4,29682.8,-1.0,0.0,0.005578988505127613,0.0
2022-06-05,29909.9,29848.5,-1.0,0.0,0.002060411948379137,0.0
2022-06-06,31361.2,29910.0,-1.0,0.0,0.04852239559476956,0.0
2022-06-07,31118.1,31361.2,-1.0,0.0,-0.007751616647322268,-0.0
2022-06-08,30192.5,31118.0,0.0,0.5,-0.029744746626561347,-0.0
2022-06-09,30093.3,30192.6,-1.0,0.0,-0.0032855841682537523,-0.0016427920841268762
2022-06-10,29077.7,30093.4,0.0,0.5,-0.03374837588433299,-0.0
2022-06-11,28416.7,29077.7,-1.0,0.0,-0.022732196838126772,-0.011366098419063386
2022-06-12,26564.7,28416.6,-1.0,0.0,-0.06517294407865792,-0.0
2022-06-13,22471.5,26564.7,-1.0,0.0,-0.1540841793809078,-0.0
2022-06-14,22122.7,22471.4,-1.0,0.0,-0.015521883274369763,-0.0
2022-06-15,22567.5,22122.7,-1.0,0.0,0.02010604492218393,0.0
2022-06-16,20387.4,22567.5,-1.0,0.0,-0.09660352276503814,-0.0
2022-06-17,20457.3,20387.4,-1.0,0.0,0.0034285882456810413,0.0
2022-06-18,18959.7,20457.3,-1.0,0.0,-0.07320614157293481,-0.0
2022-06-19,20564.2,18959.7,-1.0,0.0,0.08462686645885742,0.0
2022-06-20,20570.1,20564.3,-1.0,0.0,0.0002869063712664932,0.0
2022-06-21,20713.1,20570.0,-1.0,0.0,0.006951837861750798,0.0
2022-06-22,19977.4,20713.1,-1.0,0.0,-0.03551858485692616,-0.0
2022-06-23,21096.6,19977.5,-1.0,0.0,0.056023306336159706,0.0
2022-06-24,21231.2,21096.6,-1.0,0.0,0.0063801750045031635,0.0
2022-06-25,21481.9,21231.2,-1.0,0.0,0.011808093748822523,0.0
2022-06-26,21029.1,21481.9,-1.0,0.0,-0.021078210027977162,-0.0
2022-06-27,20730.0,21029.1,-1.0,0.0,-0.014223147923591473,-0.0
2022-06-28,20268.6,20730.0,-1.0,0.0,-0.022257597684515296,-0.0
2022-06-29,20109.9,20268.7,-1.0,0.0,-0.007829845179242678,-0.0
2022-06-30,19923.5,20109.9,-1.0,0.0,-0.009269066479694166,-0.0
2022-07-01,19272.0,19923.3,-1.0,0.0,-0.03270007779757578,-0.0
2022-07-02,19240.9,19272.0,-1.0,0.0,-0.0016137401411373542,-0.0
2022-07-03,19305.9,19241.0,-1.0,0.0,0.003378220353517758,0.0
2022-07-04,20226.6,19306.0,-1.0,0.0,0.04769008437835054,0.0
2022-07-05,20170.0,20226.3,-1.0,0.0,-0.002798295314091259,-0.0
2022-07-06,20554.1,20170.1,-1.0,0.0,0.019043133366385634,0.0
2022-07-07,21613.4,20554.2,-1.0,0.0,0.051537162901805544,0.0
2022-07-08,21587.9,21614.5,-1.0,0.0,-0.001179823627934562,-0.0
2022-07-09,21580.0,21587.8,-1.0,0.0,-0.0003659457381218756,-0.0
2022-07-10,20853.8,21580.0,-1.0,0.0,-0.03365152919369785,-0.0
2022-07-11,19954.3,20853.8,-1.0,0.0,-0.04313362552628297,-0.0
2022-07-12,19322.9,19954.3,-1.0,0.0,-0.031642302661581634,-0.0
2022-07-13,20220.1,19322.9,-1.0,0.0,0.046431953795755154,0.0
2022-07-14,20578.6,20220.1,-1.0,0.0,0.01772988264152997,0.0
2022-07-15,20823.1,20578.6,-1.0,0.0,0.011881274722284285,0.0
2022-07-16,21183.5,20823.1,0.0,0.5,0.0173077015429981,0.0
2022-07-17,20794.4,21183.6,0.0,0.5,-0.018368069488044925,-0.009184034744022462
2022-07-18,22423.9,20794.4,0.0,0.5,0.0783624437348518,0.0391812218674259
2022-07-19,23385.9,22423.5,0.0,0.5,0.042900655104598284,0.021450327552299142
2022-07-20,23221.5,23385.9,0.0,0.5,-0.00702987697715296,-0.00351493848857648
2022-07-21,23144.5,23221.5,0.0,0.5,-0.003315892599530579,-0.0016579462997652894
2022-07-22,22675.1,23144.5,0.0,0.5,-0.020281276329149556,-0.010140638164574778
2022-07-23,22440.2,22675.0,0.0,0.5,-0.010359380995012102,-0.005179690497506051
2022-07-24,22570.6,22440.1,0.0,0.5,0.005810999901961544,0.002905499950980772
2022-07-25,21300.0,22570.6,-1.0,0.0,-0.056294471569209414,-0.028147235784604707
2022-07-26,21241.0,21300.0,0.0,0.5,-0.0027699530516431814,-0.0
2022-07-27,22941.1,21241.0,0.0,0.5,0.08003860458547152,0.04001930229273576
2022-07-28,23836.2,22941.1,0.0,0.5,0.03901730954487803,0.019508654772439016
2022-07-29,23771.1,23836.2,0.0,0.5,-0.0027311400307097333,-0.0013655700153548667
2022-07-30,23629.9,23771.0,0.0,0.5,-0.0059399859493248774,-0.0029699929746624387
2022-07-31,23290.1,23630.0,0.0,0.5,-0.014380086246662205,-0.007190043123331102
2022-08-01,23257.6,23290.1,0.0,0.5,-0.0013954426988290747,-0.0006977213494145373
2022-08-02,22975.1,23257.6,0.0,0.5,-0.012146567143643372,-0.006073283571821686
2022-08-03,22801.5,22975.1,0.0,0.5,-0.007556006285065031,-0.0037780031425325156
2022-08-04,22608.9,22801.5,0.0,0.5,-0.008446812709690055,-0.004223406354845027
2022-08-05,23298.1,22608.9,0.0,0.5,0.030483570629265433,0.015241785314632716
2022-08-06,22943.3,23298.0,0.0,0.5,-0.015228709637266524,-0.007614354818633262
2022-08-07,23167.8,22943.2,0.0,0.5,0.009784991696922374,0.004892495848461187
2022-08-08,23804.4,23167.9,0.0,0.5,0.02747779245331894,0.01373889622665947
2022-08-09,23140.2,23804.3,0.0,0.5,-0.0279024045974694,-0.0139512022987347
2022-08-10,23940.9,23140.1,0.0,0.5,0.034602120984261076,0.017301060492130538
2022-08-11,23917.2,23941.0,0.0,0.5,-0.0009899377216395777,-0.0004949688608197889
2022-08-12,24387.5,23917.3,0.0,0.5,0.019663673005201332,0.009831836502600666
2022-08-13,24429.0,24387.5,0.0,0.5,0.0017016914402869787,0.0008508457201434894
2022-08-14,24294.1,24429.0,0.0,0.5,-0.005522125342830253,-0.0027610626714151265
2022-08-15,24085.2,24294.1,0.0,0.5,-0.008598795592345332,-0.004299397796172666
2022-08-16,23843.0,24085.2,0.0,0.5,-0.010055967980336478,-0.005027983990168239
2022-08-17,23333.1,23843.0,0.0,0.5,-0.021385731661284324,-0.010692865830642162
2022-08-18,23185.1,23333.1,-1.0,0.0,-0.006342920572062871,-0.0031714602860314356
2022-08-19,20824.9,23185.0,-1.0,0.0,-0.10179813759699108,-0.0
2022-08-20,21127.8,20825.0,-1.0,0.0,0.014545087851562277,0.0
2022-08-21,21505.6,21127.7,-1.0,0.0,0.01788165355597826,0.0
2022-08-22,21387.0,21505.6,-1.0,0.0,-0.0055148426456363975,-0.0
2022-08-23,21518.2,21387.0,-1.0,0.0,0.006134567728059093,0.0
2022-08-24,21354.9,21518.2,0.0,0.5,-0.0075889247241869295,-0.0
2022-08-25,21548.3,21355.0,0.0,0.5,0.009056469475389628,0.004528234737694814
2022-08-26,20228.7,21548.3,-1.0,0.0,-0.06123916967927856,-0.03061958483963928
2022-08-27,20023.9,20228.7,-1.0,0.0,-0.010124229436394794,-0.0
2022-08-28,19547.5,20024.0,-1.0,0.0,-0.0237915690749555,-0.0
2022-08-29,20275.5,19547.5,-1.0,0.0,0.03724261414503127,0.0
2022-08-30,19803.1,20275.5,-1.0,0.0,-0.023299055510345057,-0.0
2022-08-31,20041.5,19803.2,-1.0,0.0,0.012038519221738042,0.0
2022-09-01,20122.5,20041.4,-1.0,0.0,0.004041613651672771,0.0
2022-09-02,19941.0,20122.6,-1.0,0.0,-0.009019754006708958,-0.0
2022-09-03,19820.7,19941.0,-1.0,0.0,-0.006032796750413683,-0.0
2022-09-04,19992.7,19820.7,-1.0,0.0,0.008677796445130559,0.0
2022-09-05,19784.9,19992.7,-1.0,0.0,-0.010393793734713164,-0.0
2022-09-06,18781.5,19784.9,-1.0,0.0,-0.0507154446067456,-0.0
2022-09-07,19287.0,18781.4,-1.0,0.0,0.026914783164283973,0.0
2022-09-08,19309.3,19287.0,-1.0,0.0,0.0011562192150151862,0.0
2022-09-09,21352.0,19309.3,-1.0,0.0,0.10578840247963428,0.0
2022-09-10,21639.5,21352.0,-1.0,0.0,0.013464780816785371,0.0
2022-09-11,21820.3,21639.5,-1.0,0.0,0.008355091383811963,0.0
2022-09-12,22386.0,21820.3,-1.0,0.0,0.02592539974244179,0.0
