date,close_price_BTCUSDT,close_price_ETHUSDT,close_price_SOLUSDT,return_BTCUSDT,return_ETHUSDT,return_SOLUSDT,signal_BTCUSDT,signal_ETHUSDT,signal_SOLUSDT,position_BTCUSDT,position_ETHUSDT,position_SOLUSDT,signal_return_BTCUSDT,signal_return_ETHUSDT,signal_return_SOLUSDT,signal_basket_return,cum_signal_basket_return
9/27/2022,19070.1,1327.19,32.66,-0.007608124,-0.006036323,-0.035440047,-1,-1,0,-0.451228172,-0.353134612,0,0.003409218,0.002101762,0,0.005511,14.418201
9/28/2022,19407.3,1336.43,33.22,0.017682131,0.006962078,0.017146356,-1,-1,0,-0.458441216,-0.38068163,0,-0.007978675,-0.002458551,0,-0.010437,14.257282
9/29/2022,19582.5,1334.8,33.92,0.009027531,-0.001219667,0.021071644,-1,-1,0,-0.461424884,-0.381381883,0,-0.004138592,0.000464305,0,-0.003674,14.201226
9/30/2022,19411.7,1327.78,33.22,-0.008722073,-0.005259215,-0.020636792,-1,-1,0,-0.461944184,-0.383511771,0,0.004024582,0.002005769,0,0.00603,14.29289
10/1/2022,19304,1311.31,32.42,-0.0055482,-0.012404163,-0.024081878,-1,-1,0,-0.461932536,-0.385933615,0,0.002562959,0.004757143,0,0.00732,14.404834
10/2/2022,19049.4,1275.96,32.04,-0.013188976,-0.026957775,-0.01172116,-1,-1,0,-0.461346888,-0.384154912,0,0.006092417,0.010403912,0,0.016496,14.658952
10/3/2022,19622,1322.59,32.89,0.03005869,0.036545033,0.026529338,-1,-1,0,-0.455333175,-0.377520005,0,-0.013867483,-0.014038954,0,-0.027906,14.221973
10/4/2022,20333,1360.73,34.08,0.036234838,0.028837357,0.03618121,0,-1,0,0,-0.749350161,0,-0.016498924,-0.010886679,0,-0.027386,13.805104
10/5/2022,20150,1351.61,34.02,-0.009000148,-0.006702285,-0.001760563,0,-1,0,0,-0.755647489,0,0,0.005022358,0,0.005022,13.879455
10/6/2022,19954,1351.5,33.33,-0.009727047,-8.14E-05,-0.020282187,0,-1,0,0,-0.763240102,0,0,6.15E-05,0,6.10E-05,13.880363
10/7/2022,19520.9,1330.41,32.96,-0.021704921,-0.015604883,-0.01110111,0,-1,0,0,-0.782956592,0,0,0.011910273,0,0.01191,14.057588
10/8/2022,19406.2,1314.74,32.56,-0.005875754,-0.011778324,-0.012135922,0,-1,-1,0,-0.391699998,-0.380273795,0,0.009221916,0,0.009222,14.196449
10/9/2022,19430,1322.61,32.9,0.001226412,0.005985974,0.01044226,-1,-1,-1,-0.333333333,-0.270604515,-0.255880704,0,-0.002344706,-0.003970918,-0.006316,14.100469
10/10/2022,19124,1289.56,31.93,-0.015748842,-0.02498847,-0.029483283,-1,-1,0,-0.5,-0.412819091,0,0.005249614,0.006761993,0.007544203,0.019556,14.395773
10/11/2022,19055,1279.68,30.78,-0.003608032,-0.007661528,-0.036016286,-1,0,0,-1,0,0,0.001804016,0.003162825,0,0.004967,14.472244
10/12/2022,19148,1294.02,31.14,0.004880609,0.011205926,0.011695906,-1,0,0,-1,0,0,-0.004880609,0,0,-0.004881,14.396724
10/13/2022,19365.5,1286.38,30.47,0.011358889,-0.005904082,-0.021515735,-1,0,-1,-0.5,0,-0.473659807,-0.011358889,0,0,-0.011359,14.221833
10/14/2022,19164.6,1295.35,29.97,-0.010374119,0.006973056,-0.016409583,-1,0,-1,-0.5,0,-0.482860335,0.005187059,0,0.00777256,0.01296,14.419108
10/15/2022,19060.4,1274.13,29.58,-0.005437108,-0.016381673,-0.013013013,-1,0,-1,-0.5,0,-0.487974951,0.002718554,0,0.006283468,0.009002,14.55791
10/16/2022,19251.9,1305.51,30.14,0.010047008,0.02462857,0.018931711,0,0,-1,0,0,-0.976404812,-0.005023504,0,-0.009238201,-0.014262,14.336024
10/17/2022,19540.6,1330.62,31.18,0.014995922,0.019233863,0.03450564,-1,0,-1,-0.5,0,-0.494722256,0,0,-0.033691473,-0.033691,13.819338
10/18/2022,19320.9,1309.93,30.13,-0.011243258,-0.015549143,-0.033675433,-1,0,-1,-0.5,0,-0.5,0.005621629,0,0.016659986,0.022282,14.149542
10/19/2022,19116.7,1284.45,28.84,-0.010568866,-0.019451421,-0.042814471,-1,0,-1,-0.5,0,-0.5,0.005284433,0,0.021407235,0.026692,14.553914
10/20/2022,19034.7,1282.2,28,-0.004289443,-0.001751723,-0.029126214,0,0,-1,0,0,-1,0.002144722,0,0.014563107,0.016708,14.813788
10/21/2022,19150.9,1299.08,28.08,0.00610464,0.013164873,0.002857143,0,1,-1,0,0.5,-0.5,0,0,-0.002857143,-0.002857,14.768608
10/22/2022,19195.1,1313.19,27.98,0.002307986,0.010861533,-0.003561254,-1,0,-1,-0.5,0,-0.5,0,0.005430766,0.001780627,0.007211,14.882316
10/23/2022,19560.7,1363.44,29.25,0.019046527,0.038265598,0.045389564,0,1,-1,0,0.5,-0.5,-0.009523264,0,-0.022694782,-0.032218,14.370619
10/24/2022,19318.1,1342.72,28.28,-0.012402419,-0.015196855,-0.033162393,0,1,-1,0,0.5,-0.5,0,-0.007598428,0.016581197,0.008983,14.508694
10/25/2022,20068.3,1459.2,30.85,0.038834047,0.086749285,0.090876945,0,1,-1,0,0.5,-0.5,0,0.043374643,-0.045438472,-0.002064,14.476684
10/26/2022,20758.3,1565.45,31.27,0.034382583,0.072813871,0.013614263,1,1,-1,0.333333333,0.333333333,-0.333333333,0,0.036406935,-0.006807131,0.0296,14.934794
10/27/2022,20285.5,1513.7,30.57,-0.022776432,-0.033057587,-0.022385673,1,1,-1,0.333333333,0.333333333,-0.333333333,-0.007592144,-0.011019196,0.007461891,-0.011149,14.757137
10/28/2022,20582.8,1553.79,32.06,0.014655789,0.026484772,0.048740595,1,1,-1,0.333333333,0.333333333,-0.333333333,0.004885263,0.008828257,-0.016246865,-0.002533,14.717224
10/29/2022,20796.7,1618.82,32.86,0.010392172,0.041852503,0.024953213,1,1,0,0.5,0.5,0,0.003464057,0.013950834,-0.008317738,0.009097,14.860203
10/30/2022,20615.6,1589.89,32.91,-0.008708112,-0.017871042,0.001521607,1,1,-1,0.333333333,0.333333333,-0.333333333,-0.004354056,-0.008935521,0,-0.01329,14.649421
10/31/2022,20482,1572.01,32.54,-0.006480529,-0.011246061,-0.011242783,1,1,0,0.5,0.5,0,-0.002160176,-0.003748687,0.003747594,-0.002161,14.615603
11/1/2022,20472.1,1577.88,32.18,-0.000483351,0.003734073,-0.011063307,1,1,0,0.5,0.5,0,-0.000241676,0.001867036,0,0.001625,14.640978
11/2/2022,20140.1,1517.26,30.79,-0.016217193,-0.038418638,-0.043194531,0,1,-1,0,0.5,-0.5,-0.008108597,-0.019209319,0,-0.027318,14.213698
11/3/2022,20199.7,1530.27,30.83,0.00295927,0.008574667,0.001299123,-1,1,-1,-0.333333333,0.333333333,-0.333333333,0,0.004287334,-0.000649562,0.003638,14.269045
11/4/2022,21137.6,1644.09,33.72,0.046431383,0.074379031,0.093739864,0,1,-1,0,0.5,-0.449518106,-0.015477128,0.02479301,-0.031246621,-0.021931,13.93418
11/5/2022,21289.9,1626.11,36.89,0.00720517,-0.010936141,0.09400949,0,1,0,0,1,0,0,-0.00546807,-0.042258968,-0.047727,13.221416
11/6/2022,20900,1567.42,32.6,-0.018313848,-0.036092269,-0.116291678,0,1,-1,0,0.494904661,-0.353549112,0,-0.036092269,0,-0.036092,12.708137
11/7/2022,20578.6,1567.52,29.59,-0.01537799,6.38E-05,-0.092331288,0,1,-1,0,0.497333119,-0.330501437,0,3.16E-05,0.032643645,0.032675,13.15605
11/8/2022,18534,1333.4,23.82,-0.099355641,-0.149356946,-0.19499831,-1,1,-1,-0.333333333,0.246390428,-0.177287602,0,-0.074280156,0.064447222,-0.009833,13.016854
11/9/2022,15905,1101.49,11.7,-0.141847416,-0.173923804,-0.508816121,-1,0,-1,-0.438179884,0,-0.144405428,0.047282472,-0.04285316,0.09020679,0.094636,14.343353
11/10/2022,17588,1298.21,17.615,0.105815781,0.178594449,0.505555556,-1,1,-1,-0.254095928,0.16720265,-0.071920582,-0.046366347,0,-0.073004966,-0.119371,12.511801
11/11/2022,17058.3,1288.64,16.426,-0.030117125,-0.007371689,-0.06749929,-1,0,-1,-0.378404243,0,-0.107607725,0.007652639,-0.001232566,0.004854588,0.011275,12.664147
11/12/2022,16806.9,1256.82,14.56,-0.014737694,-0.024692699,-0.11360039,-1,0,-1,-0.378746289,0,-0.106712109,0.005576806,0,0.01222428,0.017801,12.907383
11/13/2022,16321.2,1220.78,13.126,-0.028898845,-0.028675546,-0.098489011,-1,-1,-1,-0.251057767,-0.166144783,-0.070740241,0.01094533,0,0.01050997,0.021455,13.205765
11/14/2022,16605.2,1242.89,13.999,0.017400681,0.018111371,0.066509218,-1,-1,-1,-0.249920409,-0.166129402,-0.070382187,-0.004368576,-0.00300911,-0.004704878,-0.012083,13.034117
11/15/2022,16888.3,1252.81,14.303,0.017048876,0.007981398,0.021715837,-1,-1,-1,-0.249333039,-0.166501752,-0.07037213,-0.004260862,-0.001325945,-0.001528408,-0.007115,12.934264
11/16/2022,16650.6,1215.78,14.257,-0.014074833,-0.029557555,-0.003216109,-1,-1,-1,-0.24996205,-0.166153872,-0.070491725,0.003509321,0.004921385,0.000226324,0.008657,13.054893
11/17/2022,16682.1,1199.7,13.62,0.001891824,-0.013226077,-0.044679806,-1,-1,-1,-0.249991169,-0.166198738,-0.070461215,-0.000472884,0.002197564,0.003149557,0.004874,13.123397
11/18/2022,16689.7,1212.04,13.257,0.000455578,0.010285905,-0.026651982,-1,-1,-1,-0.250058107,-0.166375362,-0.070498272,-0.000113891,-0.001709504,0.001877931,5.50E-05,13.124174
11/19/2022,16692.9,1216.91,12.837,0.000191735,0.004018019,-0.031681376,-1,-1,-1,-0.250024718,-0.166366843,-0.070493565,-4.79E-05,-0.000668499,0.002233482,0.001517,13.1456
11/20/2022,16272.6,1141.57,12.251,-0.025178369,-0.061910905,-0.045649295,-1,-1,-1,-0.249178779,-0.163885492,-0.070456961,0.006295215,0.010299922,0.003217982,0.019813,13.425867
11/21/2022,15773,1106.95,11.825,-0.030701916,-0.030326655,-0.034772672,-1,-1,-1,-0.247726782,-0.163501554,-0.07044565,0.007650266,0.004970099,0.002449977,0.01507,13.643265
11/22/2022,16220.6,1139.11,12.427,0.028377607,0.029052803,0.050909091,-1,-1,-1,-0.246434109,-0.163978494,-0.070406551,-0.007029893,-0.004750178,-0.003586324,-0.015366,13.418256
11/23/2022,16595.8,1183.83,14.331,0.02313108,0.03925872,0.153214774,-1,-1,-1,-0.244762394,-0.162849782,-0.06895587,-0.005700287,-0.006437586,-0.010787324,-0.022925,13.087718
11/24/2022,16592.4,1202.92,14.591,-0.000204871,0.016125626,0.018142488,-1,-1,-1,-0.249222673,-0.16837536,-0.069454373,5.01E-05,-0.002626055,-0.001251031,-0.003827,13.033804
11/25/2022,16516.1,1198.55,14.015,-0.004598491,-0.003632827,-0.03947639,-1,-1,-1,-0.253304131,-0.173212132,-0.069456472,0.001146048,0.000611679,0.002741808,0.0045,13.096956
11/26/2022,16449.2,1204.84,14.133,-0.004050593,0.005248008,0.00841955,-1,-1,-1,-0.253976035,-0.173682814,-0.06943474,0.001026032,-0.000909019,-0.000584792,-0.000468,13.090359
11/27/2022,16422.6,1193.26,14.099,-0.0016171,-0.009611235,-0.002405717,-1,-1,-1,-0.255065402,-0.174571525,-0.069635936,0.000410705,0.001669306,0.00016704,0.002247,13.12202
11/28/2022,16204.5,1167.21,13.313,-0.013280479,-0.021830951,-0.055748635,-1,-1,-1,-0.255761146,-0.176529037,-0.069642937,0.003387391,0.003811062,0.003882108,0.011081,13.278506
11/29/2022,16433.2,1215.74,13.336,0.014113364,0.041577779,0.001727635,-1,-1,-1,-0.254595793,-0.174509173,-0.069642517,-0.00360965,-0.007339685,-0.000120318,-0.01107,13.120443
11/30/2022,17153.3,1294.02,14.162,0.043819828,0.064388767,0.061937612,-1,-1,-1,-0.248424508,-0.170545795,-0.069320588,-0.011156344,-0.011236431,-0.004313491,-0.026706,12.743342
12/1/2022,16970.5,1275.7,13.489,-0.010656842,-0.014157432,-0.047521537,-1,-1,-1,-0.248405202,-0.170537199,-0.069268783,0.002647421,0.00241449,0.003294221,0.008356,12.858182
12/2/2022,17083,1295,13.703,0.006629151,0.015128949,0.015864779,-1,-1,-1,-0.248386314,-0.171153507,-0.069258415,-0.001646715,-0.002580049,-0.001098934,-0.005326,12.784373
12/3/2022,16879.5,1239.76,13.289,-0.011912428,-0.042656371,-0.030212362,-1,-1,-1,-0.248411844,-0.170130671,-0.069259825,0.002958884,0.007300787,0.00209246,0.012352,12.954638
12/4/2022,17099.5,1278.82,13.7,0.013033561,0.031506098,0.030927835,-1,-1,-1,-0.254313372,-0.174175368,-0.069783059,-0.003237691,-0.005360154,-0.002142056,-0.01074,12.804765
12/5/2022,16958.3,1258.66,13.81,-0.008257551,-0.015764533,0.008029197,-1,-1,-1,-0.254788869,-0.174121479,-0.070435234,0.002100006,0.002745793,-0.000560302,0.004285,12.863918
12/6/2022,17078.6,1270.72,14.281,0.007093871,0.009581619,0.03410572,-1,-1,-1,-0.254699573,-0.174678103,-0.070822549,-0.001807439,-0.001668366,-0.002402244,-0.005878,12.782426
12/7/2022,16828,1230.83,13.487,-0.014673334,-0.031391652,-0.055598347,-1,-1,-1,-0.254733193,-0.174155709,-0.071066961,0.003737292,0.005483434,0.003937617,0.013158,12.963775
12/8/2022,17216,1279.73,13.67,0.02305681,0.039729288,0.013568622,-1,-1,-1,-0.279894781,-0.193110862,-0.073031295,-0.005873335,-0.006919082,-0.000964281,-0.013757,12.771676
12/9/2022,17122,1262.31,13.579,-0.005460037,-0.013612246,-0.006656913,0,0,0,0,0,0,0.001528236,0.002628673,0.000486163,0.004643,12.835617
12/10/2022,17120,1265.88,13.56,-0.000116809,0.002828148,-0.001399219,-1,-1,-1,-0.333333333,-0.333333333,-0.197640611,0,0,0,0,12.835617
12/11/2022,17077.3,1262.43,13.406,-0.002494159,-0.002725377,-0.011356932,0,-1,-1,0,-0.5,-0.303456809,0.000831386,0.000908459,0.002244591,0.003984,12.890739
12/12/2022,17200,1274.88,13.304,0.007184977,0.009861933,-0.007608533,0,0,-1,0,0,-0.66036775,0,-0.004930966,0.002308861,-0.002622,12.854317
12/13/2022,17777.1,1321.06,13.894,0.033552326,0.036223017,0.044347565,0,0,0,0,0,0,0,0,-0.029285701,-0.029286,12.44858
12/14/2022,17803.9,1307.76,14.12,0.001507557,-0.010067673,0.016266014,0,0,0,0,0,0,0,0,0,0,12.44858
12/15/2022,17351.8,1266.26,14.044,-0.025393313,-0.031733651,-0.005382436,0,0,-1,0,0,-0.732106264,0,0,0,0,12.44858
12/16/2022,16624.1,1166.2,12.239,-0.041938012,-0.079020106,-0.128524637,-1,-1,-1,-0.333333333,-0.329548431,-0.213975554,0,0,0.094093692,0.094094,13.71401
12/17/2022,16768,1186.45,12.489,0.008656108,0.017364088,0.020426505,0,-1,-1,0,-0.493059305,-0.323795002,-0.002885369,-0.005722308,-0.004370773,-0.012978,13.523052
12/18/2022,16730.3,1182.45,12.369,-0.00224833,-0.003371402,-0.009608455,0,-1,-1,0,-0.493876415,-0.325151143,0,0.001662301,0.00311117,0.004773,13.59237
12/19/2022,16429.2,1167.21,11.93,-0.017997286,-0.012888494,-0.035491956,-1,-1,-1,-0.333333333,-0.328527479,-0.216373639,0,0.006365323,0.01154025,0.017906,13.853661
12/20/2022,16887.2,1216.21,12.247,0.027877194,0.041980449,0.026571668,0,0,-1,0,0,-0.655729437,-0.009292398,-0.013791731,-0.005749409,-0.028834,13.425371
12/21/2022,16819.6,1213.21,12.127,-0.004003032,-0.002466679,-0.009798318,0,0,0,0,0,0,0,0,0.006425046,0.006425,13.518054
12/22/2022,16815.5,1217.39,11.814,-0.000243763,0.003445405,-0.025810176,0,0,-1,0,0,-0.671115509,0,0,0,0,13.518054
12/23/2022,16776.4,1219.5,11.772,-0.002325236,0.001733216,-0.003555104,0,0,-1,0,0,-0.856112253,0,0,0.002385886,0.002386,13.552694
12/24/2022,16828.9,1219.96,11.423,0.003129396,0.000377204,-0.029646619,0,0,-1,0,0,-0.857062713,0,0,0.025380834,0.025381,13.922056
12/25/2022,16824.4,1217.96,11.373,-0.000267397,-0.001639398,-0.004377134,0,0,-1,0,0,-0.868938224,0,0,0.003751478,0.003751,13.978028
12/26/2022,16912.9,1227.57,11.325,0.005260217,0.007890243,-0.004220522,0,0,-1,0,0,-0.8714407,0,0,0.003667373,0.003667,14.032953
12/27/2022,16698.2,1211.29,11.087,-0.012694452,-0.013261973,-0.021015453,0,0,-1,0,0,-0.869425995,0,0,0.018313721,0.018314,14.308266
12/28/2022,16539,1189.93,9.749,-0.009533962,-0.017634093,-0.12068188,0,0,-1,0,0,-0.770307541,0,0,0.104923963,0.104924,15.914471
12/29/2022,16630.3,1200.35,9.614,0.005520285,0.008756818,-0.013847574,0,-1,-1,0,-0.5,-0.385613732,0,0,0.010666891,0.010667,16.094898
12/30/2022,16601.2,1199.66,9.877,-0.001749818,-0.000574832,0.027355939,-1,-1,-1,-0.333333333,-0.333333333,-0.267938153,0,0.000287416,-0.010548826,-0.010261,15.919487
12/31/2022,16537.6,1196.1,9.968,-0.003831048,-0.002967507,0.009213324,-1,-1,-1,-0.333333333,-0.333333333,-0.271061148,0.001277016,0.000989169,-0.002468601,-0.000202,15.916069
1/1/2023,16610.3,1199.96,9.977,0.004396043,0.003227155,0.000902889,-1,-1,-1,-0.333333333,-0.333333333,-0.272755578,-0.001465348,-0.001075718,-0.000244738,-0.002786,15.868941
1/2/2023,16666,1213.23,11.259,0.003353341,0.011058702,0.12849554,-1,-1,-1,-0.333333333,-0.333333333,-0.229046683,-0.00111778,-0.003686234,-0.035047875,-0.039852,15.19668
1/3/2023,16667.2,1214.23,13.326,7.20E-05,0.000824246,0.183586464,-1,-1,-1,-0.333333333,-0.333333333,-0.183955055,-2.40E-05,-0.000274749,-0.042049871,-0.042349,14.510767
1/4/2023,16842.1,1256.39,13.405,0.010493664,0.034721593,0.005928261,-1,-1,-1,-0.333333333,-0.333333333,-0.183981414,-0.003497888,-0.011573864,-0.001090533,-0.016162,14.260082
1/5/2023,16823.8,1251.08,13.418,-0.001086563,-0.004226395,0.000969787,-1,-1,-1,-0.333333333,-0.333333333,-0.185131688,0.000362188,0.001408798,-0.000178423,0.001593,14.284391
1/6/2023,16943.8,1268.54,13.483,0.007132752,0.013955942,0.004844239,0,0,-1,0,0,-0.564985231,-0.002377584,-0.004651981,-0.000896822,-0.007926,14.163247
1/7/2023,16936.5,1263.65,13.087,-0.000430836,-0.003854825,-0.029370318,-1,-1,-1,-0.333333333,-0.333333333,-0.187553927,0,0,0.016593796,0.016594,14.414866
1/8/2023,17124.7,1289.65,14.465,0.011112095,0.020575318,0.105295331,0,0,0,0,0,0,-0.003704032,-0.006858439,-0.019748553,-0.030311,13.947626
1/9/2023,17169.7,1320.32,16.253,0.002627783,0.023781646,0.123608711,0,0,0,0,0,0,0,0,0,0,13.947626
1/10/2023,17428.8,1335.3,16.191,0.015090537,0.011345734,-0.00381468,0,0,0,0,0,0,0,0,0,0,13.947626
1/11/2023,17935.7,1389.26,16.355,0.029084045,0.040410395,0.010129084,0,0,0,0,0,0,0,0,0,0,13.947626
1/12/2023,18838,1415.84,16.584,0.050307487,0.019132488,0.014001834,0,0,0,0,0,0,0,0,0,0,13.947626
1/13/2023,19924.2,1450.94,18.289,0.057660049,0.024790937,0.102809937,1,0,0,1,0,0,0,0,0,0,13.947626
1/14/2023,20962.8,1550.27,24.283,0.052127563,0.068459068,0.327737985,1,1,0,0.5,0.5,0,0.052127563,0,0,0.052128,14.726816
1/15/2023,20882.7,1553.47,22.903,-0.003821054,0.002064157,-0.056829881,1,1,0,0.5,0.5,0,-0.001910527,0.001032078,0,-0.000878,14.713007
1/16/2023,21188.3,1577.11,23.601,0.014634123,0.015217545,0.030476357,1,1,0,0.5,0.5,0,0.007317061,0.007608773,0,0.014926,14.94754
1/17/2023,21130.9,1565.84,22.855,-0.002709042,-0.007145982,-0.03160883,1,1,0,0.5,0.5,0,-0.001354521,-0.003572991,0,-0.004928,14.86895
1/18/2023,20680,1511.66,20.804,-0.021338419,-0.034601236,-0.089739663,1,1,0,0.5,0.5,0,-0.01066921,-0.017300618,0,-0.02797,14.425096
1/19/2023,21068.3,1551.11,21.408,0.018776596,0.026097138,0.029032878,1,1,0,0.5,0.5,0,0.009388298,0.013048569,0,0.022437,14.771189
1/20/2023,22661.1,1659.01,25.513,0.075601733,0.069563087,0.191750747,1,1,0,0.5,0.5,0,0.037800867,0.034781544,0,0.072582,15.915893
1/21/2023,22781.9,1627.63,24.564,0.005330721,-0.018914895,-0.037196723,1,1,0,0.5,0.5,0,0.00266536,-0.009457448,0,-0.006792,15.801
1/22/2023,22704.6,1628.14,24.195,-0.003393044,0.000313339,-0.015021983,1,1,0,0.5,0.5,0,-0.001696522,0.00015667,0,-0.00154,15.775127
1/23/2023,22913.1,1626.9,24.347,0.009183161,-0.000761605,0.00628229,1,1,0,0.5,0.5,0,0.004591581,-0.000380803,0,0.004211,15.845767
1/24/2023,22627.4,1555.99,22.77,-0.01246885,-0.043585961,-0.06477184,1,1,0,0.5,0.5,0,-0.006234425,-0.021792981,0,-0.028027,15.373631
1/25/2023,23060.6,1611.41,24.534,0.01914493,0.035617195,0.077470356,1,1,0,0.5,0.5,0,0.009572465,0.017808598,0,0.027381,15.821957
1/26/2023,23001.9,1600.69,24.345,-0.002545467,-0.006652559,-0.007703595,1,1,0,0.5,0.5,0,-0.001272734,-0.003326279,0,-0.004599,15.744593
1/27/2023,23068,1597.08,24.441,0.002873676,-0.002255277,0.003943315,1,1,0,0.5,0.5,0,0.001436838,-0.001127639,0,0.000309,15.749767
1/28/2023,23015.9,1571.52,24.002,-0.00225854,-0.016004208,-0.017961622,1,1,0,0.5,0.5,0,-0.00112927,-0.008002104,0,-0.009131,15.596825
1/29/2023,23740.3,1645.67,26.09,0.031473894,0.047183618,0.086992751,1,1,0,0.5,0.5,0,0.015736947,0.023591809,0,0.039329,16.249561
1/30/2023,22819.9,1565.92,23.957,-0.038769518,-0.048460505,-0.081755462,1,1,0,0.5,0.5,0,-0.019384759,-0.024230253,0,-0.043615,15.497222
1/31/2023,23119.4,1585.02,23.913,0.01312451,0.012197303,-0.001836624,1,1,0,0.5,0.5,0,0.006562255,0.006098651,0,0.012661,15.706093
2/1/2023,23730,1641.8,25.011,0.02641072,0.035822892,0.045916447,1,1,0,0.5,0.5,0,0.01320536,0.017911446,0,0.031117,16.225936
2/2/2023,23493.1,1643.81,24.315,-0.009983144,0.001224266,-0.027827756,1,1,0,0.5,0.5,0,-0.004991572,0.000612133,0,-0.004379,16.150504
2/3/2023,23424.7,1663.68,24.683,-0.002911493,0.012087772,0.015134691,1,1,0,0.5,0.5,0,-0.001455747,0.006043886,0,0.004588,16.229191
2/4/2023,23322.6,1666.44,24.318,-0.004358647,0.001658973,-0.014787506,1,1,0,0.5,0.5,0,-0.002179324,0.000829486,0,-0.00135,16.205931
2/5/2023,22929.2,1628.98,23.464,-0.016867759,-0.022479057,-0.03511802,1,1,0,0.5,0.5,0,-0.00843388,-0.011239529,0,-0.019673,15.867439
2/6/2023,22757.7,1613.9,22.635,-0.007479546,-0.009257327,-0.035330719,1,1,0,0.5,0.5,0,-0.003739773,-0.004628663,0,-0.008368,15.726292
2/7/2023,23234.1,1670.51,23.817,0.020933574,0.035076523,0.052220013,1,1,0,0.5,0.5,0,0.010466787,0.017538261,0,0.028005,16.194712
2/8/2023,22955.9,1650.26,23.21,-0.01197378,-0.012122047,-0.025485997,1,1,0,0.5,0.5,0,-0.00598689,-0.006061023,0,-0.012048,15.98755
2/9/2023,21793.4,1544.68,20.482,-0.050640576,-0.063977797,-0.117535545,1,1,0,0.5,0.492382684,0,-0.025320288,-0.031988899,0,-0.057309,15.014011
2/10/2023,21618.6,1512.26,20.088,-0.008020777,-0.020988166,-0.019236403,1,1,0,0.5,0.497989207,0,-0.004010388,-0.010334209,0,-0.014345,14.78429
2/11/2023,21851.3,1537.65,20.782,0.010763879,0.016789441,0.034547989,1,1,0,0.5,0.498584724,0,0.00538194,0.00836096,0,0.013743,15.001213
2/12/2023,21771.1,1514.49,21.483,-0.003670262,-0.015061945,0.033731113,1,1,0,0.5,0.5,0,-0.001835131,-0.007509656,0,-0.009345,14.851682
2/13/2023,21766.2,1504.85,20.748,-0.000225069,-0.006365179,-0.034213099,1,0,-1,0.5,0,-0.262445095,-0.000112535,-0.00318259,0,-0.003295,14.79945
2/14/2023,22187.4,1554.94,21.836,0.019351104,0.03328571,0.052438789,1,1,-1,0.333333333,0.333333333,-0.175049633,0.009675552,0,-0.013762303,-0.004087,14.734878
2/15/2023,24332.6,1675,23.862,0.096685506,0.077211982,0.092782561,1,1,0,0.5,0.482708421,0,0.032228502,0.025737327,-0.016241553,0.041724,15.3914
2/16/2023,23526.6,1639,22.257,-0.033124286,-0.021492537,-0.067261755,1,1,-1,0.333333333,0.319337498,-0.166317807,-0.016562143,-0.010374629,0,-0.026937,14.949865
2/17/2023,24581.5,1694.12,23.146,0.044838608,0.033630262,0.03994249,1,1,0,0.5,0.482892383,0,0.014946203,0.010739404,-0.006643147,0.019042,15.253582
2/18/2023,24636.9,1691.66,23.464,0.002253727,-0.001452081,0.013738875,1,1,0,0.5,0.486608902,0,0.001126864,-0.000701199,0,0.000426,15.260506
2/19/2023,24265.9,1680.31,24.853,-0.015058713,-0.006709386,0.059197068,1,1,-1,0.333333333,0.333333333,-0.206484568,-0.007529356,-0.003264847,0,-0.010794,15.08499
2/20/2023,24849.9,1703.7,26.291,0.024066694,0.01392005,0.057860218,1,1,0,0.5,0.5,0,0.008022231,0.004640017,-0.011947242,0.000715,15.096491
2/21/2023,24443.4,1659.2,24.983,-0.016358215,-0.026119622,-0.049750865,1,1,0,0.5,0.5,0,-0.008179107,-0.013059811,0,-0.021239,14.754618
2/22/2023,24171.3,1642.01,24.145,-0.011131839,-0.010360415,-0.033542809,1,1,-1,0.333333333,0.333333333,-0.199551008,-0.00556592,-0.005180207,0,-0.010746,14.585319
2/23/2023,23928.8,1649.69,23.909,-0.010032559,0.004677194,-0.00977428,1,1,0,0.5,0.5,0,-0.003344186,0.001559065,0.001950468,0.000165,14.58789
2/24/2023,23175.6,1607.12,23.06,-0.031476714,-0.025804848,-0.035509641,1,0,-1,0.5,0,-0.31739861,-0.015738357,-0.012902424,0,-0.028641,14.141438
2/25/2023,23146.2,1593.59,22.359,-0.001268576,-0.008418786,-0.030398959,1,0,-1,0.5,0,-0.315607425,-0.000634288,0,0.009648587,0.009014,14.277922
2/26/2023,23545.3,1640.49,23.238,0.017242571,0.029430406,0.039313028,1,1,-1,0.333333333,0.333333333,-0.208093705,0.008621286,0,-0.012407484,-0.003786,14.22008
2/27/2023,23480,1632.6,22.665,-0.002773377,-0.004809539,-0.024657888,1,1,-1,0.333333333,0.333333333,-0.207700893,-0.000924459,-0.00160318,0.005131151,0.002604,14.259713
2/28/2023,23129.6,1604.72,21.875,-0.014923339,-0.017077055,-0.034855504,0,0,-1,0,0,-0.655056174,-0.004974446,-0.005692352,0.007239519,-0.003427,14.207418
3/1/2023,23619.8,1664.46,22.499,0.021193622,0.037227678,0.028525714,1,1,-1,0.333333333,0.333333333,-0.227459812,0,0,-0.018685945,-0.018686,13.923252
3/2/2023,23457.1,1647.29,21.991,-0.006888289,-0.010315658,-0.022578781,1,1,-1,0.333333333,0.333333333,-0.226634586,-0.002296096,-0.003438553,0.005135765,-0.000599,13.914313
