date,BTC,,momentum
2020-02-01,9338.2,,9338.2
2020-02-02,9300.64,,9300.64
2020-02-03,9198.35,,9198.35
2020-02-04,9630,,9630
2020-02-05,9778.12,,9778.12
2020-02-06,9821.52,,9821.52
2020-02-07,9906.43,,9906.43
2020-02-08,10167.38,,10167.38
2020-02-09,9865.56,,9865.56
2020-02-10,10229.06,,10229.06
2020-02-11,10339.99,,10339.99
2020-02-12,10239.63,,10239.63
2020-02-13,10356.82,,10356.82
2020-02-14,9914.99,,9914.99
2020-02-15,9921.86,,9921.86
2020-02-16,9716,,9716
2020-02-17,10174.32,,10174.32
2020-02-18,9593.65,,9593.65
2020-02-19,9601.99,,9601.99
2020-02-20,9681.39,,9681.39
2020-02-21,9659.2,,9659.2
2020-02-22,9943.12,,9943.12
2020-02-23,9662.95,,9662.95
2020-02-24,9326,,9326
2020-02-25,8792.22,,8792.22
2020-02-26,8828,,8828
2020-02-27,8699.57,,8828
2020-02-28,8531.98,,8828
2020-02-29,8537.84,,8828
2020-03-01,8919.7,,8828
2020-03-02,8765,,8828
2020-03-03,8756.93,,8828
2020-03-04,9062.81,,8828
2020-03-05,9139.48,,8828
2020-03-06,8897.18,,8828
2020-03-07,8038.46,,8828
2020-03-08,7932.15,,8769.6241
2020-03-09,7897.66,,8769.6241
2020-03-10,7938.39,,8769.6241
2020-03-11,4764.65,,8769.6241
2020-03-12,5570.26,,8769.6241
2020-03-13,5167.01,,8769.6241
2020-03-14,5357.32,,8769.6241
2020-03-15,5026.26,,8769.6241
2020-03-16,5307.38,,8769.6241
2020-03-17,5389.64,,8769.6241
2020-03-18,6159.6,,8769.6241
2020-03-19,6203.77,,8769.6241
2020-03-20,6183.69,,8769.6241
2020-03-21,5810.17,,8769.6241
2020-03-22,6463.84,,8769.6241
2020-03-23,6741.33,,8769.6241
2020-03-24,6673.41,,8769.6241
2020-03-25,6733.76,,8769.6241
2020-03-26,6353.64,,8769.6241
2020-03-27,6230.95,,8769.6241
2020-03-28,5876.27,,8769.6241
2020-03-29,6391.08,,8769.6241
2020-03-30,6407.1,,8769.6241
2020-03-31,6641.51,,8769.6241
2020-04-01,6791.63,,8769.6241
2020-04-02,6729.8,,8769.6241
2020-04-03,6851.1,,8769.6241
2020-04-04,6768.9,,8769.6241
2020-04-05,7325.73,,8769.6241
2020-04-06,7192.9,,8769.6241
2020-04-07,7357.66,,8769.6241
2020-04-08,7278.65,,8769.6241
2020-04-09,6857.82,,8516.107245
2020-04-10,6874.18,,8526.265248
2020-04-11,6900.52,,8526.265248
2020-04-12,6834,,8485.169275
2020-04-13,6864.11,,8503.861728
2020-04-14,6616.89,,8350.722815
2020-04-15,7098.15,,8654.405425
2020-04-16,7022.44,,8608.250791
2020-04-17,7242.42,,8743.078786
2020-04-18,7118.03,,8667.99673
2020-04-19,6825.29,,8311.511949
2020-04-20,6838,,8319.250765
2020-04-21,7120.06,,8490.830749
2020-04-22,7483.35,,8707.446473
2020-04-23,7504.11,,8719.524392
2020-04-24,7534.01,,8754.26719
2020-04-25,7694.17,,8940.367744
2020-04-26,7774,,9033.127529
2020-04-27,7735.75,,8988.682311
2020-04-28,8784.2,,10206.94608
2020-04-29,8624.76,,10021.68214
2020-04-30,8830.52,,10260.76837
2020-05-01,8975.18,,10428.85844
2020-05-02,8900,,10341.5018
2020-05-03,8873.98,,10311.26743
2020-05-04,9022.78,,10484.16805
2020-05-05,9148.27,,10629.98322
2020-05-06,9995,,11613.85511
2020-05-07,9807.49,,11395.97478
2020-05-08,9550.67,,11097.55854
2020-05-09,8719.53,,10131.80171
2020-05-10,8561.09,,9947.699738
2020-05-11,8808.71,,10235.42588
2020-05-12,9305.91,,10813.15562
2020-05-13,9786.8,,11371.93369
2020-05-14,9310.73,,10818.7563
2020-05-15,9374.99,,10893.42427
2020-05-16,9678.57,,11246.17406
2020-05-17,9731.1,,11307.21216
2020-05-18,9773.64,,11356.64221
2020-05-19,9508.11,,11048.10525
2020-05-20,9060,,10527.41644
2020-05-21,9166.4,,10651.04968
2020-05-22,9176.41,,10662.68096
2020-05-23,8711.37,,10122.32006
2020-05-24,8895.65,,10336.44725
2020-05-25,8837.05,,10268.35601
2020-05-26,9197.32,,10686.97768
2020-05-27,9569.59,,10903.26031
2020-05-28,9422.26,,10819.32896
2020-05-29,9695,,11132.509
2020-05-30,9446.43,,10989.79586
2020-05-31,10232.48,,11904.27139
2020-06-01,9514.9,,11069.45255
2020-06-02,9663.59,,11242.43565
2020-06-03,9788.33,,11387.55578
2020-06-04,9617.29,,11188.57111
2020-06-05,9664,,11242.91263
2020-06-06,9743.92,,11289.40133
2020-06-07,9778.87,,11289.40133
2020-06-08,9771.66,,11289.40133
2020-06-09,9884.99,,11354.86758
2020-06-10,9278.03,,11006.26073
2020-06-11,9458.91,,11113.54711
2020-06-12,9468.54,,11119.20439
2020-06-13,9339.61,,11043.50112
2020-06-14,9422.01,,11043.50112
2020-06-15,9519.12,,11100.41224
2020-06-16,9458.45,,11065.03807
2020-06-17,9381.59,,11065.03807
2020-06-18,9307,,11065.03807
2020-06-19,9354.04,,11065.03807
2020-06-20,9293.51,,11065.03807
2020-06-21,9686.99,,11299.28063
2020-06-22,9631.66,,11267.0111
2020-06-23,9298.4,,11072.08914
2020-06-24,9246.75,,11041.33797
2020-06-25,9159.99,,10989.53888
2020-06-26,9008,,10807.19151
2020-06-27,9114,,10870.77734
2020-06-28,9189.48,,10915.79195
2020-06-29,9138.87,,10885.73322
2020-06-30,9233.29,,10941.96725
2020-07-01,9087.72,,10855.71293
2020-07-02,9057.52,,10837.67527
2020-07-03,9137.18,,10885.33341
2020-07-04,9071.86,,10885.33341
2020-07-05,9339.6,,10885.33341
2020-07-06,9258.51,,10838.07809
2020-07-07,9436.08,,10942.01044
2020-07-08,9236.28,,10826.16712
2020-07-09,9288.39,,10856.7071
2020-07-10,9233.5,,10824.62809
2020-07-11,9300.69,,10864.01222
2020-07-12,9241.2,,10829.26749
2020-07-13,9254.17,,10836.86691
2020-07-14,9197.3,,10803.56881
2020-07-15,9132,,10765.21662
2020-07-16,9151.69,,10776.82236
2020-07-17,9171.8,,10788.6629
2020-07-18,9210.51,,10811.42992
2020-07-19,9161.13,,10782.44844
2020-07-20,9388.01,,10915.96482
2020-07-21,9518.25,,10991.68349
2020-07-22,9604.41,,11091.18114
2020-07-23,9539.7,,11053.81756
2020-07-24,9701.49,,11147.55201
2020-07-25,9939.69,,11421.25707
2020-07-26,11047.58,,12694.28435
2020-07-27,10919.94,,12547.61888
2020-07-28,11113.03,,12769.49004
2020-07-29,11111.96,,12768.26055
2020-07-30,11343.68,,13034.51973
2020-07-31,11811.42,,13571.97902
2020-08-01,11079.72,,12731.21499
2020-08-02,11227.07,,12900.52835
2020-08-03,11200.05,,12869.48086
2020-08-04,11752.5,,13504.27666
2020-08-05,11770.56,,13525.02861
2020-08-06,11596.06,,13324.51839
2020-08-07,11765.72,,13519.46718
2020-08-08,11685.99,,13427.85297
2020-08-09,11896.89,,13670.18881
2020-08-10,11392.64,,13090.77749
2020-08-11,11568.36,,13292.68955
2020-08-12,11790,,13547.36625
2020-08-13,11767.89,,13521.96063
2020-08-14,11859.04,,13626.69705
2020-08-15,11921.23,,13698.15682
2020-08-16,12298.06,,14131.15547
2020-08-17,11960.79,,13743.61347
2020-08-18,11763.87,,13517.34143
2020-08-19,11857.92,,13625.41011
2020-08-20,11538.53,,13258.41322
2020-08-21,11670.47,,13410.01963
2020-08-22,11654,,13391.09468
2020-08-23,11753.3,,13505.19591
2020-08-24,11327.17,,13015.54882
2020-08-25,11466.22,,13175.32501
2020-08-26,11335.53,,13025.15492
2020-08-27,11526.85,,13244.99225
2020-08-28,11466.66,,13175.83059
2020-08-29,11714.14,,13460.19889
2020-08-30,11658.11,,13395.8173
2020-08-31,11930.18,,13708.44087
2020-09-01,11396.96,,13402.09114
2020-09-02,10141.08,,11925.25712
2020-09-03,10448,,12286.17528
2020-09-04,10168.71,,12121.96175
2020-09-05,10258.13,,12175.25985
2020-09-06,10378.76,,12246.84705
2020-09-07,10129.02,,12099.50153
2020-09-08,10219.29,,12153.41702
2020-09-09,10335.91,,12222.7629
2020-09-10,10387.81,,12253.45016
2020-09-11,10438.28,,12283.21734
2020-09-12,10327.72,,12218.16675
2020-09-13,10664.1,,12417.14324
2020-09-14,10776.78,,12482.74482
2020-09-15,10948.17,,12582.00535
2020-09-16,10935.33,,12574.62727
2020-09-17,10926.29,,12569.42968
2020-09-18,11073.74,,12654.24174
2020-09-19,10914.28,,12563.13226
2020-09-20,10414.73,,12275.62302
2020-09-21,10523.32,,12339.6194
2020-09-22,10237.91,,12172.28386
2020-09-23,10724.92,,12461.79725
2020-09-24,10683.51,,12437.73912
2020-09-25,10726.5,,12462.76359
2020-09-26,10768,,12486.87232
2020-09-27,10691.45,,12442.48757
2020-09-28,10836.98,,12527.16997
2020-09-29,10773,,12490.19064
2020-09-30,10612.63,,12397.22435
2020-10-01,10565.15,,12369.49228
2020-10-02,10537.96,,12353.5755
2020-10-03,10660.16,,12425.20259
2020-10-04,10785,,12570.71282
2020-10-05,10593.65,,12347.68028
2020-10-06,10658.75,,12423.55913
2020-10-07,10919.45,,12727.42421
2020-10-08,11050.47,,12880.13768
2020-10-09,11294.79,,13164.91066
2020-10-10,11369.59,,13252.09557
2020-10-11,11530.36,,13439.48486
2020-10-12,11419.36,,13310.10618
2020-10-13,11417.13,,13307.50695
2020-10-14,11502,,13406.42919
2020-10-15,11318.92,,13193.03595
2020-10-16,11356.25,,13236.54682
2020-10-17,11501.1,,13405.38018
2020-10-18,11745,,13689.66361
2020-10-19,11900.03,,13870.36251
2020-10-20,12796.07,,14914.76321
2020-10-21,12968.87,,15116.17435
2020-10-22,12925.82,,15065.9964
2020-10-23,13110.88,,15281.69748
2020-10-24,13023.81,,15180.21097
2020-10-25,13047.24,,15207.52036
2020-10-26,13629.38,,15886.04746
2020-10-27,13256.17,,15451.04368
2020-10-28,13446.65,,15673.06217
2020-10-29,13549.12,,15792.49851
2020-10-30,13783.73,,16065.95377
2020-10-31,13752.86,,16029.97251
2020-11-01,13540.54,,15782.49789
2020-11-02,14016.55,,16337.32265
2020-11-03,14134.31,,16474.58061
2020-11-04,15598.75,,18181.49342
2020-11-05,15590.96,,18172.4136
2020-11-06,14824.34,,17278.86146
2020-11-07,15473.2,,18035.15564
2020-11-08,15328.72,,17866.75355
2020-11-09,15294.68,,17827.07741
2020-11-10,15690.24,,18288.13176
2020-11-11,16289.02,,18986.05401
2020-11-12,16320.54,,19022.79289
2020-11-13,16064.51,,18724.37105
2020-11-14,15952.27,,18593.54705
2020-11-15,16707.07,,19473.32211
2020-11-16,17670.01,,20595.69969
2020-11-17,17788.32,,20733.59872
2020-11-18,17811.68,,20760.82653
2020-11-19,18664.31,,21754.62967
2020-11-20,18721.99,,21821.85996
2020-11-21,18435.2,,21487.58507
2020-11-22,18382.07,,21425.65813
2020-11-23,19179.64,,22355.28478
2020-11-24,18741.67,,21844.79845
2020-11-25,17155.34,,19995.81386
2020-11-26,17144.1,,19982.71281
2020-11-27,17717.74,,20651.33253
2020-11-28,18181.09,,21191.40112
2020-11-29,19720,,22985.11421
2020-11-30,18772.7,,21880.9662
2020-12-01,19207.01,,22387.18654
2020-12-02,19434.3,,22652.10979
2020-12-03,18664.2,,21754.50145
2020-12-04,19147.62,,22317.96311
2020-12-05,19375.02,,22583.01458
2020-12-06,19172.88,,22347.4055
2020-12-07,18319.32,,21352.51838
2020-12-08,18537.98,,21607.38274
2020-12-09,18253.51,,21275.81197
2020-12-10,18031.47,,21017.00798
2020-12-11,18800,,21912.78637
2020-12-12,19175.07,,22349.95811
2020-12-13,19270.7,,22461.42193
2020-12-14,19424.91,,22641.16506
2020-12-15,21346.8,,24881.26958
2020-12-16,22816.99,,26594.88444
2020-12-17,23124.35,,26953.13518
2020-12-18,23847.28,,27795.76341
2020-12-19,23472.96,,27359.46585
2020-12-20,22730.1,,26493.60773
2020-12-21,23826.99,,27772.11392
2020-12-22,23238.27,,27085.91734
2020-12-23,23737.44,,27667.73679
2020-12-24,24730,,28824.63866
2020-12-25,26508.83,,30897.9962
2020-12-26,26305.64,,30661.16328
2020-12-27,27102.66,,31590.14886
2020-12-28,27402.83,,31940.01913
2020-12-29,28906.99,,33693.22853
2020-12-30,28951.68,,33745.31802
2020-12-31,29337.16,,34194.62339
2021-01-01,32199.91,,37531.36962
2021-01-02,33054.53,,38527.49225
2021-01-03,32031.07,,37334.57415
2021-01-04,33999.52,,39628.94779
2021-01-05,36823.68,,42920.71453
2021-01-06,39498.92,,46038.90403
2021-01-07,40637.23,,47365.68827
2021-01-08,40136.04,,46781.51437
2021-01-09,38221.67,,44550.17496
2021-01-10,35408.46,,41271.17125
2021-01-11,34056.9,,39695.82841
2021-01-12,37421.07,,43617.01663
2021-01-13,39163.31,,45647.72582
2021-01-14,36755.24,,42840.94266
2021-01-15,36025.66,,41990.56337
2021-01-16,35869.83,,41808.93201
2021-01-17,36686.86,,42761.24073
2021-01-18,35891.03,,41833.64218
2021-01-19,35500,,41377.86787
2021-01-20,30879.97,,35992.88222
2021-01-21,32986.34,,38448.01178
2021-01-22,32086.48,,37399.15859
2021-01-23,32275.63,,37619.62687
2021-01-24,32253.68,,37594.04252
2021-01-25,32474.14,,37851.00491
2021-01-26,30381.04,,35411.34251
2021-01-27,33399.75,,38929.87162
2021-01-28,34269.35,,39943.45455
2021-01-29,34289.85,,39967.34881
2021-01-30,33126.21,,38611.04058
2021-01-31,33546.09,,39100.44168
2021-02-01,35504.06,,41382.6001
2021-02-02,37652.51,,43886.77701
2021-02-03,36976.93,,43099.3387
2021-02-04,38362.65,,44714.49755
2021-02-05,39249.54,,45748.23325
2021-02-06,38849.25,,45281.66573
2021-02-07,46451.32,,49712.05233
2021-02-08,46492.54,,49734.10908
2021-02-09,44850,,47977.04733
2021-02-10,48060.21,,51411.08072
2021-02-11,47361.03,,50663.15224
2021-02-12,47221.62,,50514.02225
2021-02-13,48655.21,,52047.56551
2021-02-14,47981.58,,51326.96845
2021-02-15,49197.94,,52628.13592
2021-02-16,52194.62,,55833.75149
2021-02-17,51619.7,,55218.74672
2021-02-18,56004.1,,59908.83738
2021-02-19,55917.41,,59816.10315
2021-02-20,57487.43,,61495.58863
2021-02-21,54121.1,,57894.5502
2021-02-22,48930,,52341.51452
2021-02-23,49702.03,,53167.37226
2021-02-24,47089.37,,50372.55147
2021-02-25,46313.13,,49542.19019
2021-02-26,46102.63,,49317.01364
2021-02-27,45163.36,,48312.25553
2021-02-28,49592.7,,53050.41952
2021-03-01,48450.57,,51828.65753
2021-03-02,50373.75,,53885.92616
2021-03-03,48385.77,,51759.33952
2021-03-04,48770.57,,52170.96868
2021-03-05,48908.21,,52318.20527
2021-03-06,50995.27,,54550.77999
2021-03-07,52429.43,,56084.93299
2021-03-08,54917.78,,58746.7766
2021-03-09,55947.98,,59848.80456
2021-03-10,57844.52,,61877.57579
2021-03-11,57291.03,,61285.49516
2021-03-12,61267.41,,65539.11772
2021-03-13,59037.12,,63153.32666
2021-03-14,55646.61,,59526.42234
2021-03-15,56954.19,,60925.16989
2021-03-16,58959,,63069.75995
2021-03-17,57700.01,,61722.99021
2021-03-18,58089.11,,62139.21918
2021-03-19,58145.61,,62199.65849
2021-03-20,57415.18,,61418.30119
2021-03-21,54129.56,,57903.60005
2021-03-22,54400,,58192.89576
2021-03-23,52311.54,,57075.8596
2021-03-24,51325.21,,56537.77916
2021-03-25,55030,,58578.3027
2021-03-26,55828,,59427.75728
2021-03-27,55805.08,,59403.35941
2021-03-28,57677.64,,61396.66101
2021-03-29,58794.16,,62585.17357
2021-03-30,58807.24,,62599.09696
2021-03-31,58794.01,,62585.0139
2021-04-01,59031.36,,62837.66809
2021-04-02,57134.65,,60818.65932
2021-04-03,58234.61,,61989.54411
2021-04-04,59243.39,,63063.36966
2021-04-05,58059.99,,61803.66471
2021-04-06,56018.18,,59630.19998
2021-04-07,58122.26,,61869.94985
2021-04-08,58176.03,,61927.18691
2021-04-09,59832.43,,63690.39062
2021-04-10,60090.2,,63964.78148
2021-04-11,59911.18,,63774.21838
2021-04-12,63649.71,,67753.80664
2021-04-13,63019.1,,67418.17095
2021-04-14,63232.55,,67646.52091
2021-04-15,61424.67,,65712.44119
2021-04-16,60090.14,,64284.75385
2021-04-17,56140.05,,60058.92639
2021-04-18,55634.39,,59517.96861
2021-04-19,56410.56,,59933.14403
2021-04-20,53800,,58546.3552
2021-04-21,51714.61,,57411.67134
2021-04-22,51122.62,,57083.0685
2021-04-23,50092.4,,56507.9012
2021-04-24,49063.94,,55927.81204
2021-04-25,53984.33,,58732.17964
2021-04-26,55006.25,,59288.07789
2021-04-27,54861.77,,59210.21454
2021-04-28,53558.8,,58507.09165
2021-04-29,57684.16,,60760.34242
2021-04-30,57836.34,,60840.49015
2021-05-01,56630.33,,60206.16371
2021-05-02,57214.83,,60516.86738
2021-05-03,53263.32,,58427.08571
2021-05-04,57497.77,,63072.05664
2021-05-05,56435.35,,62489.34696
2021-05-06,57350.88,,62996.21784
2021-05-07,58924.98,,63860.74116
2021-05-08,58292.53,,63175.31495
2021-05-09,55869.67,,60549.50778
2021-05-10,56710.43,,61460.69276
2021-05-11,49595.76,,57605.38301
2021-05-12,49707.9,,57670.50821
2021-05-13,49873.27,,57766.43836
2021-05-14,46793.41,,55982.7921
2021-05-15,46429.28,,55764.97281
2021-05-16,43566.18,,54045.5762
2021-05-17,42882.53,,53621.52871
2021-05-18,36689.14,,49749.33368
2021-05-19,40500.3,,52333.24094
2021-05-20,37211.02,,50208.08776
2021-05-21,37432.58,,50357.561
2021-05-22,34651.6,,48486.95297
2021-05-23,38779.66,,51375.08874
2021-05-24,38326.84,,51075.14197
2021-05-25,39224.2,,51673.06224
2021-05-26,38527.38,,51214.07489
2021-05-27,35670.99,,49315.58904
2021-05-28,34611.94,,48583.51412
2021-05-29,35651.81,,49313.32786
2021-05-30,37243.38,,50414.05196
2021-05-31,36693.41,,50041.82184
2021-06-01,37569.99,,50639.55397
2021-06-02,39247.4,,51770.02132
2021-06-03,36828.03,,50174.36356
2021-06-04,35498.62,,49268.77208
2021-06-05,35801.71,,49268.77208
2021-06-06,33550.96,,49268.77208
2021-06-07,33372.58,,49268.77208
2021-06-08,37368.45,,49268.77208
2021-06-09,36669.66,,49268.77208
2021-06-10,37300.42,,49268.77208
2021-06-11,35537.05,,49268.77208
2021-06-12,38993.65,,49268.77208
2021-06-13,40489.1,,49268.77208
2021-06-14,40132.86,,49268.77208
2021-06-15,38344.97,,49268.77208
2021-06-16,38060.71,,49268.77208
2021-06-17,35811.41,,49268.77208
2021-06-18,35483,,49268.77208
2021-06-19,35588.64,,49268.77208
2021-06-20,31606,,49268.77208
2021-06-21,32496,,49268.77208
2021-06-22,33649,,49268.77208
2021-06-23,34644.64,,49268.77208
2021-06-24,31568.07,,49268.77208
2021-06-25,32255.56,,49268.77208
2021-06-26,34687.71,,49268.77208
2021-06-27,34487.22,,49268.77208
2021-06-28,35911.26,,49268.77208
2021-06-29,35031.39,,49268.77208
2021-06-30,33489.96,,48184.82475
2021-07-01,33760.94,,48184.82475
2021-07-02,34652.94,,48184.82475
2021-07-03,35280.16,,48184.82475
2021-07-04,33672.72,,48184.82475
2021-07-05,34206.01,,48184.82475
2021-07-06,33845.64,,48184.82475
2021-07-07,32852.04,,48184.82475
2021-07-08,33805.01,,48883.696
2021-07-09,33497.98,,48883.696
2021-07-10,34253.81,,48883.696
2021-07-11,33070.87,,48883.696
2021-07-12,32709.09,,48883.696
